wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12
983.5336,3.800000E-03,3.910000E-03,3.860000E-03,3.440000E-03,3.400000E-03,3.480000E-03,3.460000E-03,3.310000E-03,3.480000E-03,3.260000E-03,3.100000E-03,3.530000E-03,3.290000E-03
985.462,2.980000E-03,3.130000E-03,3.230000E-03,2.960000E-03,2.870000E-03,3.030000E-03,3.000000E-03,2.850000E-03,3.090000E-03,2.780000E-03,2.830000E-03,2.970000E-03,2.720000E-03
987.3906,2.480000E-03,2.580000E-03,2.690000E-03,2.620000E-03,2.520000E-03,2.650000E-03,2.530000E-03,2.460000E-03,2.730000E-03,2.210000E-03,2.550000E-03,2.570000E-03,2.360000E-03
989.319,2.190000E-03,2.130000E-03,2.310000E-03,2.290000E-03,2.190000E-03,2.210000E-03,2.290000E-03,2.120000E-03,2.470000E-03,2.110000E-03,2.270000E-03,2.420000E-03,2.210000E-03
991.2476,1.850000E-03,1.880000E-03,2.240000E-03,2.250000E-03,2.020000E-03,2.080000E-03,2.260000E-03,1.960000E-03,2.500000E-03,2.190000E-03,2.190000E-03,2.410000E-03,2.310000E-03
993.176,1.560000E-03,1.700000E-03,2.220000E-03,2.040000E-03,2.020000E-03,2.160000E-03,2.100000E-03,2.080000E-03,2.490000E-03,2.030000E-03,2.220000E-03,2.380000E-03,2.510000E-03
995.1046,1.630000E-03,1.880000E-03,2.190000E-03,1.900000E-03,2.120000E-03,2.230000E-03,2.180000E-03,2.340000E-03,2.440000E-03,2.040000E-03,2.230000E-03,2.590000E-03,2.450000E-03
997.033,1.830000E-03,2.020000E-03,2.250000E-03,1.980000E-03,2.100000E-03,2.210000E-03,2.310000E-03,2.330000E-03,2.450000E-03,2.110000E-03,2.310000E-03,2.620000E-03,2.280000E-03
998.9615,1.970000E-03,2.110000E-03,2.450000E-03,2.310000E-03,2.170000E-03,2.320000E-03,2.460000E-03,2.240000E-03,2.660000E-03,2.260000E-03,2.470000E-03,2.760000E-03,2.360000E-03
1000.89,1.970000E-03,2.370000E-03,2.640000E-03,2.450000E-03,2.310000E-03,2.600000E-03,2.500000E-03,2.310000E-03,2.820000E-03,2.580000E-03,2.550000E-03,2.960000E-03,2.560000E-03
1002.819,2.120000E-03,2.710000E-03,2.770000E-03,2.620000E-03,2.630000E-03,2.840000E-03,2.610000E-03,2.470000E-03,2.940000E-03,2.850000E-03,2.710000E-03,3.050000E-03,2.870000E-03
1004.747,2.730000E-03,3.130000E-03,3.180000E-03,3.020000E-03,3.120000E-03,3.300000E-03,3.030000E-03,2.840000E-03,3.190000E-03,3.050000E-03,3.060000E-03,3.220000E-03,3.190000E-03
1006.676,3.210000E-03,3.550000E-03,3.790000E-03,3.350000E-03,3.450000E-03,3.880000E-03,3.390000E-03,3.270000E-03,3.430000E-03,3.370000E-03,3.480000E-03,3.540000E-03,3.460000E-03
1008.604,3.700000E-03,4.260000E-03,4.470000E-03,3.900000E-03,3.900000E-03,4.330000E-03,3.800000E-03,3.860000E-03,3.930000E-03,3.930000E-03,4.110000E-03,4.100000E-03,3.920000E-03
1010.533,4.540000E-03,5.010000E-03,5.140000E-03,4.670000E-03,4.620000E-03,4.920000E-03,4.610000E-03,4.770000E-03,4.710000E-03,4.660000E-03,4.880000E-03,4.950000E-03,4.700000E-03
1012.461,5.090000E-03,5.360000E-03,5.800000E-03,5.430000E-03,5.230000E-03,5.460000E-03,5.340000E-03,5.290000E-03,5.310000E-03,5.240000E-03,5.440000E-03,5.650000E-03,5.380000E-03
1014.39,5.200000E-03,5.670000E-03,6.250000E-03,5.870000E-03,5.610000E-03,5.820000E-03,5.690000E-03,5.500000E-03,5.530000E-03,5.550000E-03,5.740000E-03,5.880000E-03,5.750000E-03
1016.318,5.160000E-03,5.840000E-03,6.390000E-03,5.960000E-03,5.870000E-03,6.030000E-03,6.000000E-03,5.840000E-03,5.680000E-03,5.720000E-03,5.890000E-03,6.020000E-03,5.810000E-03
1018.247,5.340000E-03,6.030000E-03,6.480000E-03,6.080000E-03,6.210000E-03,6.310000E-03,6.420000E-03,6.340000E-03,6.150000E-03,6.190000E-03,6.270000E-03,6.430000E-03,6.170000E-03
1020.175,5.600000E-03,6.180000E-03,6.730000E-03,6.450000E-03,6.580000E-03,6.740000E-03,6.700000E-03,6.660000E-03,6.640000E-03,6.570000E-03,6.640000E-03,6.950000E-03,6.720000E-03
1022.104,5.770000E-03,6.310000E-03,7.120000E-03,6.700000E-03,6.700000E-03,7.100000E-03,6.990000E-03,6.950000E-03,6.940000E-03,6.780000E-03,6.920000E-03,7.410000E-03,7.070000E-03
1024.032,6.210000E-03,6.670000E-03,7.450000E-03,7.220000E-03,7.070000E-03,7.480000E-03,7.490000E-03,7.610000E-03,7.540000E-03,7.420000E-03,7.530000E-03,7.860000E-03,7.640000E-03
1025.96,6.970000E-03,7.390000E-03,8.170000E-03,7.930000E-03,8.010000E-03,8.420000E-03,8.410000E-03,8.440000E-03,8.520000E-03,8.390000E-03,8.610000E-03,8.680000E-03,8.480000E-03
1027.889,7.720000E-03,8.330000E-03,8.850000E-03,8.630000E-03,8.830000E-03,9.270000E-03,9.160000E-03,9.030000E-03,9.060000E-03,9.060000E-03,9.310000E-03,9.520000E-03,9.000000E-03
1029.818,8.760000E-03,9.310000E-03,9.440000E-03,9.220000E-03,9.180000E-03,9.610000E-03,9.450000E-03,9.320000E-03,9.310000E-03,9.140000E-03,9.450000E-03,9.650000E-03,9.260000E-03
1031.746,9.890000E-03,1.039000E-02,1.036000E-02,9.730000E-03,9.660000E-03,9.970000E-03,9.760000E-03,9.580000E-03,9.630000E-03,9.440000E-03,9.500000E-03,9.630000E-03,9.470000E-03
1033.674,1.073000E-02,1.116000E-02,1.113000E-02,1.007000E-02,1.017000E-02,1.035000E-02,1.006000E-02,9.780000E-03,9.910000E-03,9.730000E-03,9.720000E-03,9.830000E-03,9.490000E-03
1035.603,1.144000E-02,1.154000E-02,1.155000E-02,1.038000E-02,1.047000E-02,1.068000E-02,1.025000E-02,9.950000E-03,1.017000E-02,9.810000E-03,9.990000E-03,9.880000E-03,9.420000E-03
1037.531,1.194000E-02,1.186000E-02,1.183000E-02,1.058000E-02,1.074000E-02,1.082000E-02,1.035000E-02,1.002000E-02,1.030000E-02,9.950000E-03,1.011000E-02,9.850000E-03,9.490000E-03
1039.46,1.215000E-02,1.222000E-02,1.196000E-02,1.061000E-02,1.072000E-02,1.070000E-02,1.041000E-02,1.009000E-02,1.021000E-02,9.980000E-03,1.000000E-02,9.750000E-03,9.500000E-03
1041.388,1.238000E-02,1.234000E-02,1.216000E-02,1.081000E-02,1.068000E-02,1.081000E-02,1.050000E-02,1.019000E-02,1.010000E-02,1.001000E-02,9.980000E-03,9.760000E-03,9.600000E-03
1043.317,1.295000E-02,1.282000E-02,1.270000E-02,1.131000E-02,1.116000E-02,1.129000E-02,1.080000E-02,1.053000E-02,1.047000E-02,1.033000E-02,1.033000E-02,1.019000E-02,9.960000E-03
1045.245,1.362000E-02,1.360000E-02,1.315000E-02,1.176000E-02,1.170000E-02,1.167000E-02,1.124000E-02,1.097000E-02,1.124000E-02,1.085000E-02,1.076000E-02,1.057000E-02,1.029000E-02
1047.174,1.473000E-02,1.467000E-02,1.387000E-02,1.250000E-02,1.240000E-02,1.224000E-02,1.200000E-02,1.161000E-02,1.190000E-02,1.141000E-02,1.127000E-02,1.106000E-02,1.097000E-02
1049.102,1.616000E-02,1.596000E-02,1.506000E-02,1.376000E-02,1.337000E-02,1.324000E-02,1.296000E-02,1.253000E-02,1.266000E-02,1.221000E-02,1.211000E-02,1.200000E-02,1.178000E-02
1051.031,1.784000E-02,1.756000E-02,1.659000E-02,1.522000E-02,1.466000E-02,1.463000E-02,1.419000E-02,1.377000E-02,1.387000E-02,1.349000E-02,1.344000E-02,1.325000E-02,1.293000E-02
1052.959,1.980000E-02,1.937000E-02,1.829000E-02,1.658000E-02,1.613000E-02,1.607000E-02,1.570000E-02,1.510000E-02,1.525000E-02,1.482000E-02,1.479000E-02,1.448000E-02,1.430000E-02
1054.888,2.217000E-02,2.141000E-02,2.021000E-02,1.822000E-02,1.789000E-02,1.769000E-02,1.728000E-02,1.659000E-02,1.682000E-02,1.642000E-02,1.620000E-02,1.579000E-02,1.580000E-02
1056.816,2.453000E-02,2.335000E-02,2.214000E-02,2.015000E-02,1.954000E-02,1.941000E-02,1.894000E-02,1.816000E-02,1.825000E-02,1.808000E-02,1.778000E-02,1.737000E-02,1.732000E-02
1058.745,2.664000E-02,2.542000E-02,2.412000E-02,2.186000E-02,2.126000E-02,2.106000E-02,2.069000E-02,1.981000E-02,1.974000E-02,1.964000E-02,1.950000E-02,1.897000E-02,1.867000E-02
1060.673,2.805000E-02,2.687000E-02,2.549000E-02,2.300000E-02,2.261000E-02,2.225000E-02,2.192000E-02,2.107000E-02,2.119000E-02,2.084000E-02,2.073000E-02,2.028000E-02,1.976000E-02
1062.602,2.872000E-02,2.743000E-02,2.613000E-02,2.376000E-02,2.342000E-02,2.295000E-02,2.246000E-02,2.179000E-02,2.195000E-02,2.167000E-02,2.131000E-02,2.093000E-02,2.056000E-02
1064.53,2.869000E-02,2.742000E-02,2.622000E-02,2.379000E-02,2.364000E-02,2.300000E-02,2.260000E-02,2.202000E-02,2.196000E-02,2.195000E-02,2.140000E-02,2.095000E-02,2.070000E-02
1066.459,2.757000E-02,2.660000E-02,2.555000E-02,2.304000E-02,2.294000E-02,2.227000E-02,2.186000E-02,2.135000E-02,2.131000E-02,2.122000E-02,2.085000E-02,2.029000E-02,2.004000E-02
1068.387,2.591000E-02,2.515000E-02,2.421000E-02,2.190000E-02,2.177000E-02,2.135000E-02,2.071000E-02,2.023000E-02,2.019000E-02,2.004000E-02,1.986000E-02,1.929000E-02,1.907000E-02
1070.316,2.394000E-02,2.340000E-02,2.248000E-02,2.055000E-02,2.017000E-02,2.008000E-02,1.935000E-02,1.893000E-02,1.883000E-02,1.869000E-02,1.856000E-02,1.809000E-02,1.781000E-02
1072.244,2.194000E-02,2.154000E-02,2.067000E-02,1.904000E-02,1.860000E-02,1.851000E-02,1.795000E-02,1.749000E-02,1.754000E-02,1.737000E-02,1.722000E-02,1.669000E-02,1.644000E-02
1074.173,2.046000E-02,2.014000E-02,1.938000E-02,1.766000E-02,1.738000E-02,1.729000E-02,1.694000E-02,1.641000E-02,1.655000E-02,1.632000E-02,1.617000E-02,1.568000E-02,1.530000E-02
1076.101,1.961000E-02,1.923000E-02,1.859000E-02,1.689000E-02,1.664000E-02,1.653000E-02,1.621000E-02,1.579000E-02,1.581000E-02,1.560000E-02,1.538000E-02,1.504000E-02,1.478000E-02
1078.03,1.923000E-02,1.870000E-02,1.824000E-02,1.655000E-02,1.632000E-02,1.595000E-02,1.586000E-02,1.543000E-02,1.531000E-02,1.511000E-02,1.485000E-02,1.458000E-02,1.450000E-02
1079.958,1.950000E-02,1.874000E-02,1.829000E-02,1.670000E-02,1.649000E-02,1.602000E-02,1.590000E-02,1.551000E-02,1.524000E-02,1.514000E-02,1.489000E-02,1.456000E-02,1.445000E-02
1081.887,2.004000E-02,1.943000E-02,1.873000E-02,1.710000E-02,1.706000E-02,1.663000E-02,1.629000E-02,1.598000E-02,1.562000E-02,1.545000E-02,1.543000E-02,1.497000E-02,1.492000E-02
1083.815,2.031000E-02,1.975000E-02,1.922000E-02,1.730000E-02,1.727000E-02,1.688000E-02,1.656000E-02,1.610000E-02,1.604000E-02,1.558000E-02,1.568000E-02,1.518000E-02,1.519000E-02
1085.744,1.996000E-02,1.931000E-02,1.892000E-02,1.692000E-02,1.692000E-02,1.641000E-02,1.627000E-02,1.565000E-02,1.579000E-02,1.553000E-02,1.522000E-02,1.484000E-02,1.480000E-02
1087.672,1.897000E-02,1.832000E-02,1.788000E-02,1.607000E-02,1.612000E-02,1.549000E-02,1.521000E-02,1.479000E-02,1.487000E-02,1.478000E-02,1.433000E-02,1.406000E-02,1.404000E-02
1089.601,1.728000E-02,1.677000E-02,1.637000E-02,1.477000E-02,1.459000E-02,1.423000E-02,1.374000E-02,1.358000E-02,1.373000E-02,1.338000E-02,1.309000E-02,1.287000E-02,1.272000E-02
1091.529,1.526000E-02,1.483000E-02,1.460000E-02,1.327000E-02,1.298000E-02,1.277000E-02,1.232000E-02,1.214000E-02,1.230000E-02,1.196000E-02,1.173000E-02,1.158000E-02,1.126000E-02
