Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
869.7523,1.205272E-03,1.147515E-03,1.036533E-03,9.076189E-04,8.326916E-04,1.011142E-03,6.635122E-04,9.396406E-04,6.400953E-04,5.644248E-04,7.435289E-04,4.993343E-04,8.519435E-04,4.645725E-04,6.241641E-04,2.328863E-04
871.6808,7.273163E-04,9.002516E-04,9.542603E-04,7.968879E-04,7.901337E-04,6.877376E-04,5.189565E-04,8.462125E-04,4.042337E-04,4.184820E-04,5.962238E-04,2.726077E-04,5.515962E-04,3.168263E-04,2.989822E-04,2.470470E-04
873.6093,3.283298E-04,3.993546E-04,4.802284E-04,5.206979E-04,6.025538E-04,1.935266E-04,-3.178908E-05,4.443905E-04,4.793516E-05,2.977641E-04,1.237477E-04,-8.096700E-05,-5.664115E-05,4.105911E-05,-8.658758E-05,1.106075E-04
875.5378,2.616823E-04,1.311576E-04,3.129995E-04,2.022849E-04,2.394199E-04,-5.850929E-05,-2.119309E-04,-6.027568E-06,-2.766540E-05,4.733520E-05,9.111654E-05,-9.680266E-05,-1.187815E-04,-1.446611E-04,-1.884914E-04,-6.658200E-06
877.4662,3.727170E-05,8.844634E-06,1.832358E-04,9.878086E-05,-3.574602E-05,-1.859443E-04,-1.542513E-04,-3.358054E-04,-1.716021E-04,5.248646E-05,-1.517433E-04,-1.378090E-04,-6.761266E-05,-1.709128E-04,-1.479646E-04,1.602914E-04
879.3948,-2.040067E-04,-4.875737E-05,1.991087E-04,4.279986E-05,-1.003237E-04,-1.425995E-04,-1.918233E-04,-1.888387E-04,-1.954835E-04,1.403924E-04,-1.238937E-04,-1.248290E-04,-6.835015E-05,3.760854E-05,-5.144904E-05,-5.383533E-05
881.3232,3.106708E-06,-5.058637E-05,2.815809E-04,4.130386E-05,-5.450040E-05,3.845455E-05,-2.098474E-04,1.511415E-04,-9.615124E-05,1.080708E-06,-1.463296E-04,-1.846234E-05,-3.271533E-05,2.318878E-04,-4.171224E-05,-2.800605E-04
883.2518,1.167013E-04,9.276634E-06,1.876131E-04,4.924886E-05,2.989489E-05,2.731752E-05,-1.531268E-04,2.416172E-04,-1.451164E-05,5.724770E-05,-1.183159E-04,-2.850930E-05,1.392018E-05,2.289512E-04,1.984033E-04,-2.190459E-04
885.1802,1.074317E-04,6.452463E-05,-4.686886E-05,-3.218414E-05,1.205158E-04,-4.601990E-05,-8.048698E-05,2.628432E-04,1.579364E-05,1.408890E-04,-5.854782E-05,-7.650659E-06,6.288101E-05,1.588301E-05,2.978351E-04,4.144498E-05
887.1088,2.311664E-04,8.437199E-05,6.302469E-05,-2.507214E-05,9.355771E-05,-2.628447E-04,-5.564248E-05,2.481720E-05,1.867873E-04,-2.283305E-05,-9.193092E-05,1.477038E-05,1.215505E-04,-1.006633E-04,3.259197E-04,1.140218E-04
889.0372,3.248672E-05,-2.648947E-05,1.537767E-04,-1.548041E-04,-8.766105E-05,-2.011198E-04,-1.989999E-04,-7.272679E-05,2.519677E-04,-1.898718E-04,-8.516751E-05,-2.191840E-04,-6.645166E-05,-2.134780E-04,1.496855E-04,-1.239838E-04
890.9658,-1.867086E-04,6.673523E-05,1.796223E-04,-2.139135E-06,1.568541E-05,1.490835E-04,-1.328511E-04,1.986732E-04,3.196888E-04,4.836019E-05,1.495249E-04,-1.618913E-05,-1.804916E-05,1.370267E-04,1.484805E-05,8.005192E-05
892.8942,-2.019193E-04,-8.605323E-05,-7.320267E-05,-2.663414E-05,-8.268235E-05,-4.110545E-05,-2.576656E-04,-2.323778E-05,1.162902E-04,7.482452E-06,-5.735668E-05,4.431580E-05,-5.333233E-05,1.627259E-04,-3.924515E-05,4.421095E-04
894.8228,-1.948916E-04,-1.444755E-04,-1.188651E-04,-3.597314E-05,-1.313634E-04,-2.165473E-04,-2.878283E-04,-1.369918E-04,-1.045767E-04,-1.482896E-04,-2.116893E-04,-9.000209E-05,-2.454268E-04,-8.788936E-05,4.631376E-05,3.312376E-04
896.7512,-1.097892E-04,-5.766099E-05,1.379029E-04,1.349529E-04,6.515535E-05,-2.220214E-04,-6.604962E-05,1.323622E-04,-1.430729E-05,-1.040078E-04,-4.610384E-05,-1.264512E-04,-2.584890E-04,-1.301201E-04,1.662308E-04,1.020370E-04
898.6797,4.989013E-05,1.753076E-04,3.942192E-04,1.059122E-04,-3.276500E-05,-7.329885E-05,9.888572E-05,3.699132E-04,2.424425E-04,-3.394475E-05,1.609591E-04,-1.731615E-05,-1.616573E-04,8.010933E-05,1.173618E-04,6.235441E-05
900.6082,1.605584E-04,3.968492E-04,4.113525E-04,5.309527E-05,2.497667E-05,5.319855E-05,1.567285E-04,3.760412E-04,1.533382E-04,-7.071575E-05,2.492940E-04,1.328349E-04,2.365836E-05,3.463898E-04,2.058738E-04,1.368285E-04
902.5367,2.164547E-04,3.795019E-04,2.907788E-04,-8.868062E-05,8.519817E-05,-4.405935E-05,1.565844E-04,2.186903E-04,-1.266098E-04,-7.160175E-05,7.844191E-05,1.609239E-04,-7.593864E-05,2.461133E-04,1.000048E-04,2.780751E-04
904.4652,3.006780E-04,2.054755E-04,2.809369E-05,-2.550555E-04,-8.263093E-05,-1.704289E-04,5.231781E-05,2.613792E-05,-6.820391E-05,2.195825E-05,-1.330212E-04,-8.487009E-05,-2.766556E-04,4.493751E-06,-1.011662E-04,3.234343E-04
906.3937,2.135373E-04,3.624411E-05,-6.775667E-05,-1.036854E-04,1.706645E-04,-9.056630E-05,6.809084E-05,-6.195008E-05,5.538797E-05,9.621671E-05,-2.893963E-04,-1.288078E-04,-1.255976E-04,1.683120E-04,1.593648E-04,1.694719E-04
908.3222,8.789355E-05,-2.687153E-04,-2.372850E-04,-2.638231E-05,8.478675E-06,-6.061712E-05,-1.957714E-04,-2.018821E-04,-2.332272E-04,-1.320155E-04,-3.797546E-04,-1.706467E-04,-3.134446E-04,1.209831E-05,2.291376E-05,-4.390263E-05
910.2507,1.220598E-04,-1.446597E-04,-2.714234E-04,1.676379E-05,-6.666733E-05,-2.983583E-05,-5.125819E-05,-1.589181E-04,-2.953703E-04,-2.724418E-04,-2.873248E-04,-2.043186E-04,-3.831756E-04,-2.418114E-04,-4.164936E-05,-1.651483E-04
912.1792,8.670512E-05,2.758796E-05,4.898280E-06,1.156599E-04,1.840139E-04,-5.438305E-05,4.333204E-05,-1.698207E-05,-9.658140E-05,-2.305031E-04,-1.053329E-04,-1.389885E-04,-6.418964E-05,-2.270571E-04,3.775039E-05,-1.188520E-04
914.1077,2.617714E-04,3.193996E-04,5.594649E-04,3.460390E-04,4.965143E-04,1.540149E-04,2.657334E-04,3.889889E-04,3.450505E-04,6.976836E-07,2.346559E-04,1.503486E-04,2.386494E-04,1.142292E-04,3.866921E-04,1.103134E-04
916.0362,5.283647E-04,4.759132E-04,7.850956E-04,5.609631E-04,5.889413E-04,3.765022E-04,4.559369E-04,5.404309E-04,4.972604E-04,3.704104E-04,2.629698E-04,4.263766E-04,2.844414E-04,2.465495E-04,5.293279E-04,2.842880E-04
917.9647,7.027140E-04,5.568858E-04,6.977372E-04,6.377422E-04,7.338213E-04,4.553974E-04,5.101335E-04,5.033879E-04,5.018782E-04,5.079662E-04,1.941386E-04,5.144167E-04,2.401154E-04,3.641998E-04,5.128126E-04,2.566637E-04
919.8932,8.207213E-04,4.887884E-04,5.299089E-04,5.498863E-04,7.149353E-04,3.071356E-04,3.966133E-04,3.640939E-04,3.894731E-04,3.817199E-04,3.171965E-04,4.156698E-04,1.824084E-04,2.775451E-04,4.981444E-04,2.337216E-04
921.8217,6.349815E-04,3.657801E-04,5.100575E-04,6.846094E-04,6.652323E-04,2.484588E-04,1.991252E-04,3.430939E-04,3.086230E-04,2.448627E-04,3.552593E-04,3.230959E-04,1.200864E-04,3.680144E-04,4.630521E-04,3.096880E-04
923.7502,4.480198E-04,1.928647E-04,5.121152E-04,7.521195E-04,5.782723E-04,1.584072E-04,-8.762764E-06,2.287099E-04,3.591869E-04,1.830544E-04,2.892452E-04,1.120880E-04,2.248084E-04,3.235687E-04,2.016909E-04,3.249300E-04
925.6787,3.500291E-04,3.406433E-04,5.056168E-04,7.544836E-04,5.624843E-04,2.417481E-04,1.524154E-04,2.905059E-04,5.721087E-04,3.492731E-04,3.414770E-04,7.644610E-05,3.667564E-04,2.428720E-04,1.638176E-04,8.908767E-05
927.6072,2.516594E-04,3.918639E-04,3.790735E-04,6.010077E-04,3.942053E-04,4.947943E-04,3.227269E-04,2.602380E-04,5.260876E-04,4.585609E-04,3.436429E-04,1.735072E-04,2.918354E-04,3.076113E-04,3.681164E-04,-5.911652E-05
929.5357,2.416487E-04,4.239485E-04,2.719011E-04,3.836888E-04,2.724223E-04,6.788645E-04,2.485550E-04,2.038470E-04,3.860745E-04,3.979076E-04,4.065387E-04,1.722213E-04,1.633274E-04,2.160326E-04,4.231911E-04,4.318199E-05
931.4642,3.581680E-04,3.539442E-04,2.829448E-04,4.841869E-04,2.409033E-04,5.420897E-04,5.695894E-05,2.472360E-04,3.400684E-04,2.275914E-04,3.357576E-04,1.382024E-04,1.890194E-04,1.840639E-04,4.466939E-04,1.035226E-04
933.3927,2.951032E-04,1.459718E-04,1.840494E-04,4.504570E-04,-1.781073E-05,3.486749E-04,-2.292506E-05,1.674600E-04,2.262472E-04,1.346161E-04,1.853834E-04,1.619305E-04,9.006836E-05,7.208319E-05,3.815056E-04,1.236534E-04
935.3212,1.959125E-04,1.928444E-04,1.688411E-04,3.480451E-04,8.881697E-05,2.591971E-04,1.455964E-04,1.208380E-04,2.555241E-04,2.256309E-04,2.421663E-04,2.049816E-04,-3.769664E-05,9.749549E-05,3.332794E-04,2.582373E-04
937.2497,1.852038E-04,1.549810E-04,2.669237E-04,2.323272E-04,3.277623E-04,1.914573E-04,5.963964E-05,9.776497E-05,2.224020E-04,1.510726E-04,2.989921E-04,2.178377E-04,9.189136E-05,1.844068E-04,3.251951E-04,4.162955E-04
939.1782,2.147221E-04,1.415376E-04,2.119514E-04,1.562993E-04,2.829523E-04,1.931664E-04,-5.379586E-05,1.141340E-04,7.173688E-05,-3.913564E-05,2.556160E-04,1.227677E-04,1.752774E-04,2.091511E-04,2.652319E-04,4.615766E-04
941.1067,2.843104E-04,3.314933E-04,2.409600E-04,3.679794E-04,2.744153E-04,3.419286E-04,2.305769E-04,1.734500E-04,9.358176E-05,3.907610E-05,3.408228E-04,1.236658E-04,2.516114E-04,2.574874E-04,4.493416E-04,2.819236E-04
943.0352,1.651557E-04,3.306569E-04,1.050207E-04,3.756335E-04,2.734549E-05,3.330748E-04,2.974276E-04,9.454974E-06,1.030826E-04,-6.100315E-05,1.951247E-04,-3.781963E-05,1.595923E-04,1.336457E-04,3.008854E-04,2.295747E-04
944.9637,-4.156059E-06,1.494125E-04,-4.700169E-05,1.217467E-04,-1.529816E-04,1.822860E-04,2.642970E-04,-1.454445E-04,7.643651E-05,-1.203327E-04,-4.881849E-05,-5.007164E-05,-5.353637E-05,-9.091016E-06,-2.390385E-05,3.558908E-04
946.8922,-9.839578E-05,3.278682E-05,-5.884105E-05,4.750409E-05,-1.075332E-04,2.700028E-05,1.642031E-04,-1.348860E-04,1.370614E-04,1.571270E-04,8.724394E-05,4.924135E-05,-6.190105E-05,4.964228E-05,-1.216641E-04,3.213718E-04
948.8207,3.692851E-05,-2.011416E-04,-1.001351E-04,8.176161E-05,-1.615001E-04,-1.048591E-04,6.949647E-05,-1.515876E-04,9.741498E-05,2.341447E-04,1.914943E-04,-7.330166E-05,-1.253877E-04,-7.306923E-06,-2.038825E-04,7.984037E-05
950.7491,1.065549E-04,-1.807264E-04,5.022136E-06,-3.143209E-05,8.637858E-05,-6.423291E-05,-2.025674E-05,7.230845E-05,3.060658E-05,1.753859E-04,2.728951E-04,-4.039325E-05,-6.447598E-05,1.303767E-05,-1.231435E-04,-7.564082E-05
952.6777,-1.520629E-04,-3.108156E-05,2.913189E-04,-5.522834E-05,3.753865E-04,1.022227E-04,-8.911399E-05,2.555013E-04,1.849600E-04,2.282641E-04,4.641230E-04,2.247743E-04,1.437679E-04,1.452064E-04,2.029485E-04,-3.370589E-05
954.6061,-1.007322E-04,1.573297E-04,4.808802E-04,1.865390E-04,4.861380E-04,3.436150E-04,1.929880E-04,3.816403E-04,4.471216E-04,2.844953E-04,5.840618E-04,3.364507E-04,4.185157E-04,4.029160E-04,3.521183E-04,1.409704E-04
956.5347,2.614762E-04,4.586165E-04,5.943600E-04,5.623997E-04,5.935600E-04,6.209719E-04,5.858472E-04,5.984942E-04,6.765901E-04,3.939244E-04,6.643826E-04,3.905623E-04,7.404626E-04,6.321017E-04,4.237841E-04,2.965468E-04
958.4631,5.135839E-04,6.283478E-04,7.000722E-04,7.140620E-04,7.145025E-04,6.937073E-04,6.540863E-04,5.103862E-04,7.458207E-04,4.112027E-04,7.363654E-04,5.452047E-04,6.581703E-04,6.779632E-04,4.476015E-04,2.909748E-04
960.3917,7.312163E-04,8.196616E-04,9.424180E-04,9.162847E-04,8.857935E-04,8.169682E-04,7.480535E-04,7.117080E-04,9.277352E-04,6.347428E-04,9.014113E-04,7.671773E-04,6.305822E-04,6.245519E-04,6.454822E-04,4.152332E-04
962.3201,1.253289E-03,1.351009E-03,1.255017E-03,1.384249E-03,1.382193E-03,1.151691E-03,1.175128E-03,1.214614E-03,1.314770E-03,1.125465E-03,1.183315E-03,1.062157E-03,1.034586E-03,9.328275E-04,8.585397E-04,7.193301E-04
964.2487,1.762284E-03,1.936598E-03,1.720238E-03,1.905936E-03,1.913319E-03,1.598094E-03,1.800741E-03,1.653153E-03,1.738119E-03,1.782870E-03,1.616145E-03,1.333287E-03,1.518647E-03,1.465181E-03,1.270684E-03,1.198414E-03
966.1771,2.068322E-03,2.055027E-03,2.089610E-03,2.206668E-03,2.203771E-03,2.015932E-03,2.205580E-03,2.022165E-03,1.976433E-03,2.078638E-03,1.952593E-03,1.545530E-03,1.737962E-03,1.726876E-03,1.660784E-03,1.473400E-03
968.1057,2.106949E-03,1.788894E-03,2.055127E-03,2.033686E-03,2.147696E-03,1.861837E-03,2.004006E-03,2.122634E-03,1.917819E-03,2.038832E-03,2.079858E-03,1.634294E-03,1.710934E-03,1.708390E-03,1.637924E-03,1.567962E-03
970.0341,1.871658E-03,1.683419E-03,1.828976E-03,1.751306E-03,1.848651E-03,1.619999E-03,1.870374E-03,1.745459E-03,1.761928E-03,1.839864E-03,1.874577E-03,1.418599E-03,1.640140E-03,1.651369E-03,1.306226E-03,1.560461E-03
971.9626,1.696422E-03,1.661975E-03,1.820227E-03,1.660186E-03,1.636092E-03,1.803199E-03,1.798077E-03,1.454578E-03,1.670106E-03,1.551097E-03,1.544123E-03,1.257638E-03,1.490738E-03,1.466966E-03,1.104851E-03,1.362863E-03
973.8911,1.733884E-03,1.733222E-03,2.020673E-03,1.769305E-03,1.787063E-03,1.895683E-03,1.712342E-03,1.606830E-03,1.820037E-03,1.577028E-03,1.511335E-03,1.318916E-03,1.553454E-03,1.455064E-03,1.294949E-03,1.253064E-03
975.8196,1.955730E-03,1.937080E-03,2.143247E-03,2.006406E-03,2.108662E-03,2.005358E-03,1.657709E-03,1.949579E-03,1.919743E-03,1.818283E-03,1.768021E-03,1.535112E-03,1.742379E-03,1.669300E-03,1.593854E-03,1.478676E-03
977.7481,2.245964E-03,2.270452E-03,2.032825E-03,2.166258E-03,2.220825E-03,2.055225E-03,1.823420E-03,2.119182E-03,1.866285E-03,1.773500E-03,1.907610E-03,1.682909E-03,1.669270E-03,1.806732E-03,1.671950E-03,1.629233E-03
979.6766,2.503576E-03,2.488795E-03,2.229285E-03,2.351286E-03,2.365414E-03,2.261150E-03,2.124405E-03,2.216813E-03,1.970843E-03,1.889611E-03,2.070291E-03,1.702272E-03,1.794002E-03,1.899762E-03,1.693978E-03,1.573262E-03
981.6051,2.464073E-03,2.348918E-03,2.415330E-03,2.477642E-03,2.453508E-03,2.295126E-03,2.162398E-03,2.315092E-03,2.061772E-03,2.099295E-03,2.269795E-03,1.704838E-03,1.933763E-03,1.948660E-03,1.859993E-03,1.483328E-03
983.5336,2.047930E-03,2.152489E-03,2.289030E-03,2.307970E-03,2.285762E-03,2.149549E-03,2.083007E-03,2.240675E-03,2.078556E-03,2.102723E-03,2.240865E-03,1.834732E-03,2.028326E-03,1.880530E-03,1.921723E-03,1.775560E-03
985.4621,1.621584E-03,1.832135E-03,2.007961E-03,1.897544E-03,1.934978E-03,1.918137E-03,1.908896E-03,2.106785E-03,1.864195E-03,1.910712E-03,2.111176E-03,1.864459E-03,2.000398E-03,1.697234E-03,1.710493E-03,1.839409E-03
987.3906,1.354305E-03,1.442741E-03,1.574361E-03,1.496715E-03,1.463931E-03,1.623651E-03,1.561925E-03,1.734517E-03,1.661675E-03,1.492186E-03,1.657042E-03,1.572252E-03,1.645619E-03,1.520590E-03,1.447106E-03,1.472227E-03
989.3191,9.696478E-04,1.292818E-03,1.190776E-03,1.378129E-03,1.244730E-03,1.403885E-03,1.391553E-03,1.465980E-03,1.544471E-03,1.392304E-03,1.542471E-03,1.353480E-03,1.501541E-03,1.475081E-03,1.331850E-03,1.403129E-03
991.2476,9.191469E-04,1.147352E-03,1.181781E-03,1.363479E-03,1.272992E-03,1.505106E-03,1.471807E-03,1.566344E-03,1.535196E-03,1.513741E-03,1.773838E-03,1.483788E-03,1.674047E-03,1.634848E-03,1.526028E-03,1.556048E-03
993.1761,9.658119E-04,8.967225E-04,1.232462E-03,1.247598E-03,1.269038E-03,1.344095E-03,1.265515E-03,1.546978E-03,1.364807E-03,1.406221E-03,1.762764E-03,1.483846E-03,1.529737E-03,1.638528E-03,1.532902E-03,1.725343E-03
995.1046,8.707340E-04,8.669030E-04,1.103461E-03,1.107203E-03,1.348095E-03,1.209638E-03,1.030180E-03,1.403770E-03,1.221504E-03,1.286917E-03,1.622239E-03,1.301368E-03,1.267702E-03,1.478552E-03,1.399269E-03,1.640779E-03
997.0331,8.829780E-04,9.825996E-04,1.004757E-03,1.134464E-03,1.372334E-03,1.354689E-03,1.216833E-03,1.359388E-03,1.441929E-03,1.351341E-03,1.607842E-03,1.239319E-03,1.337880E-03,1.476388E-03,1.366501E-03,1.425693E-03
998.9616,8.731661E-04,1.096191E-03,1.159439E-03,1.388627E-03,1.489962E-03,1.478839E-03,1.424301E-03,1.554206E-03,1.731891E-03,1.640964E-03,1.818050E-03,1.548155E-03,1.657011E-03,1.588674E-03,1.588956E-03,1.417100E-03
1000.89,9.202578E-04,1.199041E-03,1.303936E-03,1.690755E-03,1.681466E-03,1.575641E-03,1.552386E-03,1.682667E-03,1.809053E-03,1.776654E-03,1.904280E-03,1.805791E-03,1.817502E-03,1.752121E-03,1.896346E-03,1.469707E-03
1002.819,1.080960E-03,1.252538E-03,1.476998E-03,1.831826E-03,1.780649E-03,1.720074E-03,1.642291E-03,1.875534E-03,1.888502E-03,1.832838E-03,1.921569E-03,1.830745E-03,1.886773E-03,1.742373E-03,1.940696E-03,1.552327E-03
1004.747,1.284962E-03,1.425819E-03,1.610449E-03,1.863827E-03,1.909544E-03,1.735849E-03,1.915553E-03,2.072317E-03,1.959620E-03,2.033776E-03,2.024581E-03,1.922722E-03,2.039948E-03,1.763499E-03,2.025064E-03,1.592123E-03
1006.676,1.427912E-03,1.623324E-03,1.816005E-03,1.896267E-03,2.135466E-03,1.978667E-03,2.158501E-03,2.108752E-03,2.104228E-03,2.326955E-03,2.110063E-03,2.017139E-03,2.155294E-03,1.933635E-03,2.142060E-03,1.882188E-03
1008.604,1.746575E-03,1.953253E-03,2.062501E-03,2.146014E-03,2.365204E-03,2.331304E-03,2.296526E-03,2.290292E-03,2.385355E-03,2.442971E-03,2.318414E-03,2.193349E-03,2.400136E-03,2.243415E-03,2.280270E-03,2.212128E-03
1010.533,2.283143E-03,2.511716E-03,2.558950E-03,2.696530E-03,2.794784E-03,2.761965E-03,2.626079E-03,2.820089E-03,2.835495E-03,2.720296E-03,2.769334E-03,2.591458E-03,2.743473E-03,2.755425E-03,2.741240E-03,2.664632E-03
1012.461,2.855426E-03,3.085343E-03,3.012471E-03,3.114617E-03,3.205958E-03,3.391697E-03,3.207453E-03,3.246717E-03,3.296262E-03,3.221285E-03,3.243735E-03,3.014609E-03,3.203111E-03,3.209094E-03,3.289033E-03,2.979180E-03
1014.39,3.076431E-03,3.240370E-03,3.189399E-03,3.224001E-03,3.329539E-03,3.716741E-03,3.675474E-03,3.502712E-03,3.537214E-03,3.592851E-03,3.529299E-03,3.302150E-03,3.482891E-03,3.532796E-03,3.521749E-03,3.116574E-03
1016.318,3.160658E-03,3.140651E-03,3.299768E-03,3.272188E-03,3.462983E-03,3.650837E-03,3.780988E-03,3.709390E-03,3.798110E-03,3.878514E-03,3.726862E-03,3.556499E-03,3.663816E-03,3.773335E-03,3.507998E-03,3.205129E-03
1018.247,3.109716E-03,3.075672E-03,3.271416E-03,3.319412E-03,3.458119E-03,3.640294E-03,3.693464E-03,3.784485E-03,3.850007E-03,3.968853E-03,3.819388E-03,3.531419E-03,3.890385E-03,3.710819E-03,3.665176E-03,3.361114E-03
1020.175,2.928771E-03,3.081562E-03,3.327335E-03,3.424286E-03,3.558915E-03,3.849286E-03,3.804350E-03,3.989656E-03,3.844481E-03,4.008047E-03,3.981481E-03,3.710871E-03,4.019442E-03,4.022406E-03,3.952103E-03,3.632441E-03
1022.104,3.012504E-03,3.415335E-03,3.582834E-03,3.825154E-03,3.971153E-03,4.244349E-03,4.150025E-03,4.316270E-03,4.324086E-03,4.287503E-03,4.478229E-03,4.250104E-03,4.358681E-03,4.649322E-03,4.430662E-03,3.911066E-03
1024.032,3.295093E-03,3.650162E-03,3.813123E-03,4.060886E-03,4.253753E-03,4.392842E-03,4.377021E-03,4.567124E-03,4.720560E-03,4.694273E-03,5.037739E-03,4.699039E-03,4.762588E-03,5.020066E-03,4.868851E-03,4.437220E-03
1025.961,3.699945E-03,3.860398E-03,4.093156E-03,4.427058E-03,4.504148E-03,4.710286E-03,4.851562E-03,5.001159E-03,5.027517E-03,5.219952E-03,5.460974E-03,5.059353E-03,5.317937E-03,5.217278E-03,5.354501E-03,5.055941E-03
1027.889,4.097074E-03,4.308961E-03,4.560316E-03,4.816536E-03,4.949138E-03,5.188645E-03,5.411682E-03,5.448053E-03,5.511998E-03,5.688145E-03,5.585079E-03,5.327792E-03,5.634873E-03,5.523851E-03,5.641944E-03,5.223138E-03
1029.818,4.721019E-03,4.830165E-03,5.161318E-03,5.141181E-03,5.383661E-03,5.548833E-03,5.808695E-03,5.708980E-03,5.717880E-03,5.606895E-03,5.668390E-03,5.376434E-03,5.518985E-03,5.628942E-03,5.403959E-03,5.011746E-03
1031.746,5.349712E-03,5.210814E-03,5.600852E-03,5.363146E-03,5.532320E-03,5.602956E-03,5.891120E-03,5.735362E-03,5.483974E-03,5.343248E-03,5.734735E-03,5.305496E-03,5.241793E-03,5.361791E-03,4.947214E-03,4.835921E-03
1033.675,5.798202E-03,5.801614E-03,6.050429E-03,5.793770E-03,5.981403E-03,5.920150E-03,6.101383E-03,5.902594E-03,5.473322E-03,5.437703E-03,6.044836E-03,5.364474E-03,5.349808E-03,5.312392E-03,4.996625E-03,4.635223E-03
1035.603,6.348110E-03,6.261548E-03,6.406541E-03,6.163627E-03,6.310514E-03,6.124108E-03,6.154711E-03,6.029924E-03,5.720076E-03,5.485865E-03,6.116471E-03,5.359629E-03,5.464391E-03,5.317594E-03,5.065684E-03,4.489127E-03
1037.531,6.628315E-03,6.431946E-03,6.461170E-03,6.220295E-03,6.239075E-03,6.042345E-03,6.097667E-03,6.101489E-03,5.784718E-03,5.468061E-03,5.940347E-03,5.391534E-03,5.349348E-03,5.109382E-03,4.973941E-03,4.331120E-03
1039.46,6.691100E-03,6.453493E-03,6.301987E-03,6.092348E-03,6.107995E-03,6.029936E-03,5.931107E-03,6.068154E-03,5.733042E-03,5.365679E-03,5.802274E-03,5.355477E-03,5.285283E-03,4.991045E-03,4.838068E-03,4.215321E-03
1041.389,6.705181E-03,6.665033E-03,6.606726E-03,6.339113E-03,6.471369E-03,6.340117E-03,6.051071E-03,6.112563E-03,5.945950E-03,5.603700E-03,5.950587E-03,5.439386E-03,5.556149E-03,5.122701E-03,4.840197E-03,3.991218E-03
1043.317,7.099811E-03,7.087809E-03,7.051497E-03,6.777927E-03,6.781153E-03,6.539174E-03,6.399118E-03,6.303812E-03,6.126020E-03,5.874216E-03,6.088550E-03,5.570737E-03,5.636224E-03,5.212539E-03,5.107700E-03,4.082373E-03
1045.245,7.617961E-03,7.437146E-03,7.275489E-03,7.016867E-03,6.948805E-03,6.650678E-03,6.611007E-03,6.519383E-03,6.188247E-03,6.081195E-03,6.069854E-03,5.481925E-03,5.650180E-03,5.124191E-03,5.065472E-03,4.332488E-03
