,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1265.094,6.408705E-03,2.486808E-03,1.956591E-04,3.061548E-03,3.131896E-04,6.057205E-03
1267.023,5.943031E-03,2.331269E-03,2.064120E-04,2.739326E-03,1.774918E-04,5.454499E-03
1268.951,5.550295E-03,2.049026E-03,1.456418E-04,2.044248E-03,2.810665E-05,4.267023E-03
1270.88,5.590758E-03,2.017946E-03,2.249727E-04,2.088347E-03,-3.644251E-05,4.294823E-03
1272.808,5.435822E-03,2.149033E-03,5.022428E-04,2.671959E-03,2.893374E-04,5.612572E-03
1274.737,5.405809E-03,1.985368E-03,5.503472E-04,2.635729E-03,3.711867E-05,5.208562E-03
1276.665,5.495765E-03,1.838358E-03,5.642182E-04,2.306268E-03,-2.244711E-04,4.484373E-03
1278.594,5.437163E-03,1.694282E-03,1.061315E-03,2.155649E-03,-5.590060E-05,4.855345E-03
1280.522,5.662658E-03,1.341735E-03,1.706345E-03,2.344118E-03,1.042949E-05,5.402628E-03
1282.451,5.816522E-03,1.086478E-03,2.023251E-03,2.415739E-03,3.918201E-04,5.917288E-03
1284.379,5.708262E-03,1.401428E-03,1.992248E-03,2.033876E-03,4.275451E-04,5.855097E-03
1286.308,5.767873E-03,1.613634E-03,1.999017E-03,1.939564E-03,-1.345262E-05,5.538763E-03
1288.236,5.701296E-03,1.428842E-03,1.942906E-03,2.087581E-03,-1.667233E-04,5.292605E-03
1290.165,5.342656E-03,1.177418E-03,1.763114E-03,1.900914E-03,-2.313738E-04,4.610072E-03
1292.093,4.991713E-03,9.540054E-04,1.354304E-03,1.971695E-03,-1.929783E-04,4.087027E-03
1294.022,4.718210E-03,7.774552E-04,8.085173E-04,2.363673E-03,-2.400028E-04,3.709643E-03
1295.95,4.396157E-03,1.099170E-03,8.325321E-04,2.257547E-03,-6.416184E-05,4.125088E-03
1297.879,4.313140E-03,1.623409E-03,1.029028E-03,1.993262E-03,4.543798E-04,5.100079E-03
1299.807,4.158927E-03,1.577688E-03,1.095250E-03,1.982368E-03,4.920576E-04,5.147364E-03
1301.736,3.795277E-03,1.522996E-03,7.360657E-04,1.893810E-03,1.812747E-04,4.334146E-03
1303.664,3.590558E-03,1.566619E-03,3.070285E-04,1.492607E-03,-7.134996E-05,3.294905E-03
1305.593,3.438232E-03,1.560399E-03,2.530659E-04,1.340640E-03,7.692304E-05,3.231028E-03
1307.521,3.644117E-03,1.537127E-03,1.156905E-04,1.914506E-03,-2.465616E-04,3.320762E-03
1309.45,3.883296E-03,1.692827E-03,3.075916E-04,1.985651E-03,-3.233929E-04,3.662676E-03
1311.378,3.828837E-03,2.055791E-03,6.557788E-04,1.920926E-03,-1.951322E-04,4.437363E-03
1313.307,3.907896E-03,2.104531E-03,7.313172E-04,1.987104E-03,-2.018264E-04,4.621126E-03
1315.235,4.181206E-03,1.942032E-03,4.296341E-04,1.840129E-03,-3.963943E-06,4.207831E-03
1317.164,4.310593E-03,2.010947E-03,2.714953E-04,1.633485E-03,-4.815762E-05,3.867770E-03
1319.092,4.194505E-03,2.055657E-03,1.911741E-04,1.705747E-03,0.000000E+00,3.952579E-03
1321.021,4.244183E-03,1.916613E-03,3.624864E-04,1.933813E-03,-1.733616E-04,4.039551E-03
1322.949,4.262615E-03,1.935832E-03,5.285008E-04,1.700411E-03,1.105692E-05,4.175801E-03
1324.878,4.116410E-03,2.168717E-03,2.421522E-04,1.228028E-03,3.064839E-04,3.945381E-03
1326.806,4.547160E-03,2.156313E-03,2.125833E-05,1.645611E-03,1.017361E-04,3.924918E-03
1328.735,4.905473E-03,2.245626E-03,-9.454797E-05,2.124970E-03,-5.778144E-06,4.270269E-03
1330.663,4.976442E-03,2.147911E-03,1.526120E-04,2.339557E-03,2.208859E-04,4.860966E-03
1332.592,5.429183E-03,2.020508E-03,3.842593E-04,2.447160E-03,1.134762E-04,4.965404E-03
1334.52,5.761763E-03,2.150712E-03,5.310772E-04,2.462647E-03,-1.418042E-05,5.130255E-03
1336.449,6.161369E-03,2.456409E-03,8.796537E-04,2.397958E-03,5.424000E-05,5.788261E-03
1338.377,7.067328E-03,2.846033E-03,9.209974E-04,2.303525E-03,4.632140E-05,6.116876E-03
1340.306,7.665611E-03,2.959815E-03,9.429621E-04,2.448582E-03,-4.479908E-05,6.306560E-03
1342.234,7.408354E-03,3.211935E-03,1.067492E-03,2.606033E-03,3.065482E-05,6.916115E-03
1344.163,7.148064E-03,3.214900E-03,9.319562E-04,2.793824E-03,2.281983E-04,7.168879E-03
