,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
921.8217,3.592060E-04,1.306170E-03,1.858306E-04,2.513383E-05,-1.688676E-04,1.348267E-03
923.7502,2.295448E-04,1.118081E-03,-5.503269E-05,-3.325179E-05,1.706368E-04,1.200433E-03
925.6786,1.202728E-04,9.115852E-04,-7.547528E-06,-8.977664E-05,2.701646E-04,1.084426E-03
927.6072,4.574649E-05,6.653251E-04,-4.912899E-05,-1.186687E-04,2.179106E-04,7.154380E-04
929.5356,2.885144E-05,6.148103E-04,-1.652976E-04,-5.216967E-05,2.266374E-04,6.239800E-04
931.4642,8.523000E-05,4.464502E-04,1.866583E-04,1.238719E-05,1.043544E-04,7.498500E-04
933.3926,1.290532E-04,3.660284E-04,5.320553E-04,4.537010E-05,1.157062E-04,1.059160E-03
935.3212,4.542979E-04,4.957913E-04,7.652320E-04,1.070980E-04,2.442662E-04,1.612387E-03
937.2496,7.310471E-04,4.228634E-04,9.896980E-04,2.277313E-04,3.949120E-04,2.035205E-03
939.1782,7.229168E-04,3.930883E-04,1.262560E-03,2.567600E-04,1.819541E-04,2.094362E-03
941.1066,6.879650E-04,2.860525E-04,1.491200E-03,1.886887E-04,1.613418E-04,2.127283E-03
943.0352,8.659288E-04,1.610864E-04,1.765032E-03,1.168356E-04,9.895586E-05,2.141910E-03
944.9636,8.739730E-04,1.598876E-04,1.911117E-03,1.032818E-04,3.660961E-05,2.210896E-03
946.8922,6.735937E-04,2.058483E-06,1.732809E-03,9.131887E-05,1.433417E-04,1.969528E-03
948.8206,4.641759E-04,-2.674947E-05,1.461482E-03,1.285936E-04,1.715074E-04,1.734834E-03
950.7491,1.089893E-04,4.360023E-05,1.364003E-03,1.873224E-04,1.719548E-04,1.766880E-03
952.6776,-7.776193E-06,1.035669E-04,1.285889E-03,1.152304E-04,-1.317388E-04,1.372947E-03
954.6061,1.922574E-04,3.308476E-04,1.194732E-03,-1.689981E-04,-2.156874E-04,1.140894E-03
956.5346,5.061022E-04,5.269963E-04,1.207659E-03,-2.727536E-04,-5.279997E-05,1.409101E-03
958.4631,1.130933E-03,6.998100E-04,1.335247E-03,-1.140496E-04,-2.413896E-05,1.896868E-03
960.3916,1.886565E-03,1.273888E-03,1.660055E-03,1.030259E-04,2.252597E-05,3.059495E-03
962.3201,3.148380E-03,2.212910E-03,2.092018E-03,-1.511113E-05,1.993789E-04,4.489196E-03
964.2486,5.016452E-03,3.018811E-03,2.709864E-03,-1.815954E-04,1.639748E-04,5.711055E-03
966.1771,6.598753E-03,3.494903E-03,3.567196E-03,-6.096278E-05,1.118078E-04,7.112943E-03
968.1056,7.177225E-03,3.649318E-03,4.039322E-03,-1.872456E-05,1.171007E-04,7.787017E-03
970.0341,6.298617E-03,3.343666E-03,3.639554E-03,-4.976604E-05,6.013761E-05,6.993592E-03
971.9626,4.735549E-03,2.986137E-03,2.479874E-03,6.095918E-05,-6.079546E-05,5.466174E-03
973.8911,4.161021E-03,3.107440E-03,1.650938E-03,7.555370E-05,-1.502555E-04,4.683676E-03
975.8196,4.511862E-03,3.478850E-03,1.116077E-03,-2.300660E-05,-2.512586E-04,4.320662E-03
977.7481,5.024874E-03,4.015231E-03,1.017498E-03,1.267695E-04,-2.140027E-04,4.945496E-03
979.6766,5.740526E-03,4.570591E-03,1.216870E-03,2.864188E-04,-1.464875E-05,6.059231E-03
981.6051,6.219228E-03,4.517222E-03,1.326173E-03,3.570544E-04,8.723118E-05,6.287680E-03
983.5336,5.936940E-03,3.859753E-03,1.739417E-03,5.880530E-04,5.912551E-06,6.193136E-03
985.4621,5.739122E-03,2.928737E-03,2.456277E-03,7.783646E-04,3.172169E-05,6.195100E-03
987.3906,6.189263E-03,2.281285E-03,2.944895E-03,7.915382E-04,9.422584E-05,6.111944E-03
989.3191,6.695485E-03,1.969389E-03,3.372250E-03,8.805558E-04,7.140898E-05,6.293604E-03
991.2476,6.908197E-03,1.887840E-03,3.921303E-03,1.025463E-03,1.440111E-04,6.978618E-03
993.1761,6.817979E-03,1.874611E-03,4.285165E-03,1.044259E-03,1.868533E-04,7.390888E-03
995.1046,6.354991E-03,1.909695E-03,4.152914E-03,9.592846E-04,1.614004E-04,7.183294E-03
997.0331,5.859653E-03,1.931908E-03,3.720560E-03,8.288512E-04,1.969086E-04,6.678228E-03
998.9615,5.538183E-03,1.862809E-03,3.565145E-03,6.551631E-04,3.057485E-04,6.388866E-03
1000.89,5.277315E-03,1.849650E-03,3.490245E-03,5.581587E-04,-2.836035E-05,5.869693E-03
1002.819,5.461664E-03,2.044433E-03,3.309497E-03,4.288378E-04,-9.996427E-05,5.682803E-03
1004.747,6.103028E-03,2.435234E-03,3.414549E-03,4.577840E-04,2.758494E-05,6.335152E-03
1006.676,6.875758E-03,2.818772E-03,3.791761E-03,4.288843E-04,-1.574699E-05,7.023670E-03
1008.604,7.796402E-03,3.304109E-03,4.254702E-03,3.637555E-04,-5.788277E-05,7.864684E-03
1010.533,9.067661E-03,4.008812E-03,4.928726E-03,3.716541E-04,7.243730E-05,9.381629E-03
1012.461,1.052368E-02,4.532603E-03,5.489181E-03,3.615507E-04,1.401755E-04,1.052351E-02
1014.39,1.185489E-02,4.896655E-03,6.216738E-03,5.083154E-04,1.018356E-04,1.172354E-02
1016.318,1.289888E-02,5.002548E-03,7.309825E-03,5.932946E-04,9.777371E-05,1.300344E-02
1018.247,1.397033E-02,4.942277E-03,8.304295E-03,5.630606E-04,1.547627E-04,1.396440E-02
1020.175,1.571374E-02,5.011882E-03,9.404462E-03,6.512328E-04,1.503245E-04,1.521790E-02
1022.104,1.795397E-02,5.172223E-03,1.115581E-02,7.687969E-04,1.623184E-04,1.725915E-02
1024.032,2.034506E-02,5.307311E-03,1.311778E-02,8.981440E-04,9.963924E-05,1.942287E-02
1025.961,2.207786E-02,5.840002E-03,1.434956E-02,8.436591E-04,1.471982E-04,2.118042E-02
1027.889,2.210326E-02,6.934414E-03,1.394510E-02,9.443352E-04,2.520640E-04,2.207591E-02
1029.818,2.035774E-02,7.967488E-03,1.164712E-02,1.026983E-03,3.221096E-05,2.067380E-02
1031.746,1.785001E-02,8.676408E-03,8.665512E-03,8.340664E-04,-1.110592E-04,1.806493E-02
1033.675,1.578161E-02,9.281973E-03,6.395622E-03,6.591555E-04,2.853573E-05,1.636529E-02
1035.603,1.443308E-02,9.876453E-03,4.597750E-03,4.878717E-04,2.311755E-05,1.498519E-02
1037.531,1.344779E-02,1.016783E-02,3.121080E-03,3.595419E-04,-2.031586E-04,1.344530E-02
1039.46,1.300720E-02,1.051470E-02,2.289871E-03,4.781688E-04,-2.387827E-04,1.304396E-02
1041.389,1.271964E-02,1.092327E-02,1.747232E-03,3.953231E-04,-9.492074E-05,1.297091E-02
1043.317,1.289389E-02,1.114160E-02,1.306943E-03,3.278215E-04,3.518809E-05,1.281156E-02
1045.245,1.337697E-02,1.169807E-02,1.074213E-03,3.956798E-04,6.794391E-05,1.323591E-02
1047.174,1.411005E-02,1.263783E-02,8.563667E-04,4.284710E-04,1.151855E-06,1.392382E-02
1049.103,1.524197E-02,1.370500E-02,7.056450E-04,3.435911E-04,1.723488E-04,1.492659E-02
1051.031,1.678084E-02,1.511535E-02,7.189595E-04,3.987036E-04,1.269769E-04,1.635999E-02
1052.959,1.879273E-02,1.684328E-02,6.351820E-04,5.554488E-04,-1.588948E-05,1.801802E-02
1054.888,2.104624E-02,1.881894E-02,5.834472E-04,6.783138E-04,4.146120E-05,2.012216E-02
1056.817,2.324942E-02,2.078973E-02,7.659484E-04,8.595287E-04,1.455319E-04,2.256073E-02
1058.745,2.538887E-02,2.259192E-02,7.760799E-04,9.179748E-04,7.289054E-05,2.435886E-02
1060.673,2.713974E-02,2.390536E-02,9.446704E-04,9.458280E-04,7.817220E-05,2.587403E-02
1062.602,2.806641E-02,2.470717E-02,1.328362E-03,8.112692E-04,2.690409E-04,2.711584E-02
1064.531,2.823226E-02,2.500423E-02,1.636934E-03,7.311741E-04,3.316896E-04,2.770402E-02
1066.459,2.773232E-02,2.439085E-02,1.865757E-03,7.812002E-04,3.921472E-04,2.742995E-02
1068.387,2.657963E-02,2.278022E-02,1.983972E-03,8.452097E-04,4.844559E-04,2.609386E-02
1070.316,2.467714E-02,2.107608E-02,1.957863E-03,6.319674E-04,4.288136E-04,2.409473E-02
1072.245,2.256315E-02,1.936570E-02,1.847880E-03,4.514540E-04,2.979593E-04,2.196299E-02
1074.173,2.088886E-02,1.782200E-02,1.698238E-03,4.877494E-04,2.550359E-04,2.026302E-02
1076.101,1.951310E-02,1.696031E-02,1.576712E-03,4.437922E-04,1.765286E-04,1.915734E-02
1078.03,1.867252E-02,1.677583E-02,1.199007E-03,3.550074E-04,2.308503E-04,1.856070E-02
1079.958,1.859280E-02,1.714400E-02,5.610391E-04,3.079541E-04,1.546369E-04,1.816763E-02
1081.887,1.891136E-02,1.762380E-02,3.604614E-04,1.887409E-04,1.154359E-05,1.818454E-02
1083.815,1.893027E-02,1.792746E-02,3.596449E-04,1.990280E-04,4.648026E-05,1.853261E-02
1085.744,1.837610E-02,1.771221E-02,2.457571E-04,1.569146E-04,1.669877E-04,1.828187E-02
1087.672,1.739160E-02,1.670786E-02,7.236062E-05,4.149718E-05,6.267061E-05,1.688439E-02
1089.601,1.582259E-02,1.522866E-02,-3.442213E-05,1.362096E-06,-2.839935E-05,1.516720E-02
1091.529,1.403137E-02,1.374336E-02,8.574364E-06,-2.496278E-06,-1.550214E-04,1.359442E-02
1093.458,1.244918E-02,1.255708E-02,4.147661E-05,2.569064E-05,-1.413494E-04,1.248290E-02
1095.386,1.153562E-02,1.173148E-02,2.063610E-05,7.646868E-05,-4.146748E-05,1.178712E-02
1097.315,1.127800E-02,1.124973E-02,-1.805365E-05,1.093251E-04,-4.081544E-05,1.130019E-02
1099.243,1.132960E-02,1.127554E-02,-1.192563E-05,2.581544E-05,-6.847853E-05,1.122095E-02
1101.172,1.136962E-02,1.166986E-02,-1.726627E-06,-1.395832E-05,-6.879449E-05,1.158538E-02
1103.1,1.158109E-02,1.180283E-02,3.087537E-05,-5.696649E-05,-1.159426E-04,1.166079E-02
1105.029,1.160028E-02,1.159899E-02,5.805753E-05,-4.541849E-05,-1.944275E-04,1.141720E-02
1106.957,1.100978E-02,1.107445E-02,6.468909E-05,6.385941E-05,-1.948416E-04,1.100816E-02
1108.886,9.836127E-03,1.016895E-02,-1.102325E-05,1.601381E-05,-1.706786E-04,1.000326E-02
1110.814,8.534061E-03,9.059316E-03,-3.602769E-05,3.355331E-05,-1.968037E-04,8.860038E-03
1112.743,7.458011E-03,7.894901E-03,-9.026403E-05,1.055421E-04,-2.774086E-04,7.632771E-03
1114.671,6.564425E-03,6.911538E-03,-6.865647E-05,2.181419E-04,-3.012307E-04,6.759793E-03
1116.6,5.899524E-03,6.269760E-03,2.564428E-05,1.402310E-04,-1.668077E-04,6.268827E-03
1118.528,5.469049E-03,5.845785E-03,7.381639E-05,9.761651E-05,-1.520998E-04,5.865118E-03
1120.457,5.129921E-03,5.430223E-03,1.218187E-05,1.880766E-05,-2.021087E-04,5.259104E-03
1122.385,4.999922E-03,5.109120E-03,-5.692602E-05,-4.816626E-05,-1.318438E-04,4.872184E-03
1124.314,5.016552E-03,5.098619E-03,7.324046E-05,2.413396E-06,-9.901276E-05,5.075261E-03
1126.242,5.044927E-03,5.212427E-03,8.650957E-05,9.981108E-05,4.604619E-05,5.444794E-03
1128.171,5.209818E-03,5.148833E-03,-6.723948E-06,-2.116437E-05,2.202334E-05,5.142968E-03
1130.099,5.275284E-03,5.028269E-03,-2.862684E-05,-1.994692E-04,-2.442069E-04,4.555966E-03
1132.028,5.256548E-03,5.028737E-03,8.109142E-06,-2.033347E-04,-1.682328E-04,4.665279E-03
1133.956,5.430383E-03,5.270605E-03,-8.082154E-05,3.668656E-05,-9.661108E-05,5.129859E-03
1135.885,5.747672E-03,5.396263E-03,-1.268437E-04,1.081149E-04,4.949706E-05,5.427031E-03
1137.813,6.037527E-03,5.315376E-03,-1.051903E-04,-1.938313E-06,1.843868E-04,5.392634E-03
1139.742,6.051996E-03,5.250595E-03,-7.658846E-05,3.532641E-05,1.892569E-04,5.398590E-03
1141.67,6.274151E-03,5.352645E-03,-1.023191E-04,3.549620E-04,1.345606E-04,5.739848E-03
1143.599,6.887760E-03,5.516254E-03,-1.122630E-04,5.934804E-04,2.390028E-04,6.236475E-03
1145.527,7.432144E-03,5.552565E-03,1.309149E-05,6.097429E-04,2.740135E-04,6.449413E-03
1147.456,7.765883E-03,5.585785E-03,-7.085395E-06,6.776146E-04,2.229077E-04,6.479222E-03
1149.384,8.124608E-03,5.857697E-03,-6.650690E-05,7.872010E-04,2.989604E-04,6.877352E-03
1151.313,8.766687E-03,6.118953E-03,-4.601979E-05,1.201650E-03,3.686235E-04,7.643207E-03
1153.241,9.394391E-03,6.199534E-03,5.178270E-05,1.441915E-03,4.218542E-04,8.115086E-03
1155.17,9.835511E-03,6.269003E-03,8.961481E-05,1.644209E-03,5.652974E-04,8.568124E-03
1157.098,1.036752E-02,6.211385E-03,7.049230E-05,2.256697E-03,6.158481E-04,9.154423E-03
1159.027,1.108194E-02,6.057315E-03,6.562437E-05,2.790124E-03,6.332362E-04,9.546300E-03
1160.955,1.183371E-02,5.848931E-03,8.034737E-05,3.440355E-03,7.898660E-04,1.015950E-02
1162.884,1.279703E-02,5.675607E-03,1.593011E-04,4.367621E-03,8.924261E-04,1.109496E-02
1164.812,1.401236E-02,5.311157E-03,1.674884E-04,5.701467E-03,9.457518E-04,1.212586E-02
1166.741,1.546205E-02,4.870667E-03,9.737422E-05,7.322073E-03,1.079545E-03,1.336966E-02
1168.669,1.699589E-02,4.556385E-03,3.116081E-04,9.025238E-03,1.166069E-03,1.505930E-02
1170.598,1.815575E-02,4.166379E-03,6.024319E-04,1.037842E-02,1.370516E-03,1.651775E-02
1172.526,1.837839E-02,3.855717E-03,6.347968E-04,1.062580E-02,1.824833E-03,1.694114E-02
1174.455,1.770572E-02,3.911264E-03,8.825126E-04,9.564446E-03,2.226872E-03,1.658509E-02
1176.383,1.652186E-02,3.989382E-03,1.184750E-03,7.887142E-03,2.447631E-03,1.550891E-02
1178.312,1.532730E-02,3.920895E-03,1.390987E-03,6.200824E-03,2.564086E-03,1.407679E-02
1180.24,1.463140E-02,3.948644E-03,1.679467E-03,4.821377E-03,2.721037E-03,1.317053E-02
1182.169,1.447978E-02,3.978208E-03,2.116594E-03,4.008304E-03,3.144911E-03,1.324802E-02
1184.097,1.499707E-02,4.003142E-03,2.862476E-03,3.629680E-03,3.541752E-03,1.403705E-02
1186.026,1.618271E-02,3.889933E-03,3.922947E-03,3.428264E-03,3.713203E-03,1.495435E-02
1187.954,1.751637E-02,3.649344E-03,5.229872E-03,3.351782E-03,3.972407E-03,1.620341E-02
1189.883,1.879419E-02,3.445538E-03,6.604979E-03,3.323508E-03,4.445936E-03,1.781996E-02
1191.811,1.994746E-02,3.233698E-03,7.794392E-03,3.218386E-03,4.862763E-03,1.910924E-02
1193.74,2.050180E-02,2.943359E-03,8.251120E-03,3.048578E-03,5.090792E-03,1.933385E-02
1195.668,1.993027E-02,2.737064E-03,7.820563E-03,2.776441E-03,5.435490E-03,1.876956E-02
1197.597,1.877881E-02,2.611755E-03,6.874951E-03,2.708513E-03,5.909835E-03,1.810505E-02
1199.525,1.781103E-02,2.318015E-03,5.883044E-03,2.777459E-03,6.333473E-03,1.731199E-02
1201.454,1.733501E-02,1.968653E-03,5.054482E-03,2.920617E-03,6.587472E-03,1.653122E-02
1203.382,1.723213E-02,1.827671E-03,4.457359E-03,3.080141E-03,6.864702E-03,1.622987E-02
1205.311,1.710640E-02,1.768359E-03,3.901033E-03,3.345858E-03,7.078471E-03,1.609372E-02
1207.239,1.694826E-02,1.699413E-03,3.195610E-03,3.833700E-03,7.222584E-03,1.595131E-02
1209.168,1.685074E-02,1.590509E-03,2.602239E-03,4.268364E-03,7.294738E-03,1.575585E-02
1211.096,1.671361E-02,1.571872E-03,2.132681E-03,4.697374E-03,7.352231E-03,1.575416E-02
1213.025,1.684910E-02,1.554773E-03,1.572558E-03,5.182551E-03,7.386347E-03,1.569623E-02
1214.953,1.721051E-02,1.763874E-03,1.224723E-03,5.610914E-03,7.343264E-03,1.594278E-02
1216.882,1.735810E-02,2.034007E-03,1.204581E-03,5.973132E-03,7.203971E-03,1.641569E-02
1218.81,1.734983E-02,2.005532E-03,1.218388E-03,6.305391E-03,7.159518E-03,1.668883E-02
1220.739,1.728227E-02,2.057320E-03,9.604312E-04,6.567988E-03,6.905104E-03,1.649084E-02
1222.667,1.708148E-02,2.245638E-03,6.620300E-04,6.757862E-03,6.486041E-03,1.615157E-02
1224.596,1.670299E-02,2.428157E-03,6.664639E-04,6.804821E-03,6.232462E-03,1.613190E-02
1226.524,1.628001E-02,2.465182E-03,6.500017E-04,6.594446E-03,5.940628E-03,1.565026E-02
1228.453,1.580801E-02,2.541700E-03,4.723146E-04,6.203054E-03,5.563499E-03,1.478057E-02
1230.381,1.514209E-02,2.841413E-03,5.312665E-04,5.780115E-03,5.207302E-03,1.436010E-02
1232.31,1.445269E-02,3.143499E-03,6.502033E-04,5.511966E-03,4.793620E-03,1.409929E-02
1234.238,1.404352E-02,3.197599E-03,7.477042E-04,5.331390E-03,4.351524E-03,1.362822E-02
1236.167,1.364106E-02,3.235548E-03,7.463600E-04,5.021527E-03,4.086315E-03,1.308975E-02
1238.095,1.319081E-02,3.406553E-03,7.492909E-04,4.839465E-03,3.740270E-03,1.273558E-02
1240.024,1.312859E-02,3.508921E-03,8.656797E-04,4.997311E-03,3.343768E-03,1.271568E-02
1241.952,1.315553E-02,3.477854E-03,9.399376E-04,5.081394E-03,3.121490E-03,1.262068E-02
1243.881,1.314047E-02,3.592389E-03,9.169405E-04,5.269439E-03,2.794056E-03,1.257282E-02
1245.809,1.317383E-02,3.740940E-03,9.244173E-04,5.504368E-03,2.386629E-03,1.255636E-02
1247.738,1.317182E-02,3.746499E-03,1.063778E-03,5.669210E-03,2.059115E-03,1.253860E-02
1249.666,1.310714E-02,3.778882E-03,1.179336E-03,5.751184E-03,1.744193E-03,1.245360E-02
1251.595,1.289523E-02,3.773185E-03,1.035543E-03,5.824981E-03,1.620944E-03,1.225465E-02
1253.523,1.255983E-02,3.757806E-03,9.984187E-04,5.768370E-03,1.633185E-03,1.215778E-02
1255.452,1.218331E-02,3.745279E-03,8.946286E-04,5.606968E-03,1.544138E-03,1.179101E-02
1257.38,1.168944E-02,3.804187E-03,8.372334E-04,5.386543E-03,1.375958E-03,1.140392E-02
1259.309,1.127329E-02,3.904279E-03,9.728503E-04,5.252062E-03,1.133146E-03,1.126234E-02
1261.237,1.088127E-02,3.841025E-03,1.020265E-03,4.941140E-03,9.745754E-04,1.077701E-02
1263.166,1.039605E-02,3.717473E-03,9.665820E-04,4.638632E-03,7.753776E-04,1.009806E-02
1265.094,9.865277E-03,3.559142E-03,1.062820E-03,4.445285E-03,6.420963E-04,9.709343E-03
1267.023,9.452577E-03,3.279099E-03,1.114418E-03,4.305138E-03,5.535224E-04,9.252177E-03
1268.951,9.089211E-03,3.081889E-03,1.041817E-03,4.123997E-03,3.943652E-04,8.642067E-03
1270.88,8.742720E-03,2.937752E-03,1.171429E-03,3.927199E-03,4.467593E-04,8.483141E-03
1272.808,8.415095E-03,2.729586E-03,1.379380E-03,3.786669E-03,5.515630E-04,8.447198E-03
1274.737,8.394914E-03,2.558865E-03,1.603742E-03,3.619938E-03,4.348602E-04,8.217405E-03
1276.665,8.465598E-03,2.433377E-03,1.883763E-03,3.657616E-03,2.660469E-04,8.240803E-03
1278.594,8.700598E-03,2.348052E-03,2.273941E-03,3.578348E-03,1.352580E-04,8.335599E-03
1280.522,9.145542E-03,2.240153E-03,2.701786E-03,3.457919E-03,1.503918E-04,8.550249E-03
1282.451,9.521281E-03,2.218762E-03,3.167806E-03,3.335432E-03,2.094899E-04,8.931489E-03
1284.379,9.696246E-03,2.194766E-03,3.646134E-03,3.271616E-03,2.027606E-04,9.315277E-03
1286.308,9.775675E-03,2.111468E-03,3.810003E-03,3.324194E-03,1.495708E-04,9.395236E-03
1288.236,9.513039E-03,2.181214E-03,3.617537E-03,3.196812E-03,4.080748E-05,9.036371E-03
1290.165,8.996058E-03,2.171937E-03,3.231173E-03,3.099736E-03,4.814163E-05,8.550988E-03
1292.093,8.361193E-03,2.083242E-03,2.861566E-03,3.041070E-03,5.450934E-05,8.040388E-03
1294.022,7.694670E-03,2.018247E-03,2.452270E-03,3.010202E-03,-1.926506E-06,7.478792E-03
1295.95,7.108355E-03,2.058827E-03,2.068852E-03,3.008813E-03,3.106121E-05,7.167553E-03
1297.879,6.625274E-03,2.145674E-03,1.670580E-03,2.946103E-03,8.737636E-05,6.849734E-03
1299.807,6.382863E-03,2.250179E-03,1.450585E-03,2.793627E-03,1.266351E-04,6.621026E-03
1301.736,6.394796E-03,2.397724E-03,1.303701E-03,2.758618E-03,1.173412E-04,6.577384E-03
1303.664,6.336092E-03,2.362309E-03,1.184408E-03,2.791833E-03,1.060479E-04,6.444598E-03
1305.593,6.117196E-03,2.227351E-03,1.051438E-03,2.731865E-03,-3.364229E-05,5.977012E-03
1307.521,6.197274E-03,2.136923E-03,9.868627E-04,2.644816E-03,-7.214399E-05,5.696458E-03
1309.45,6.393510E-03,2.153132E-03,1.054201E-03,2.587208E-03,-1.047752E-05,5.784063E-03
1311.378,6.405128E-03,2.363587E-03,1.084252E-03,2.535666E-03,2.830678E-05,6.011812E-03
1313.307,6.448452E-03,2.525071E-03,9.693743E-04,2.546621E-03,8.045724E-05,6.121523E-03
1315.235,6.606851E-03,2.563379E-03,9.431731E-04,2.529858E-03,2.133975E-04,6.249808E-03
1317.164,6.748740E-03,2.520381E-03,9.259540E-04,2.558266E-03,2.830020E-04,6.287603E-03
1319.092,6.800237E-03,2.620844E-03,9.593978E-04,2.646296E-03,2.514383E-04,6.477976E-03
1321.021,6.999076E-03,2.730448E-03,1.000482E-03,2.659083E-03,1.978138E-04,6.587826E-03
1322.949,7.111566E-03,2.748197E-03,1.129429E-03,2.678027E-03,1.712561E-04,6.726909E-03
1324.878,7.199696E-03,2.795874E-03,1.237596E-03,2.674491E-03,2.294205E-04,6.937382E-03
1326.806,7.517821E-03,2.974489E-03,1.201749E-03,2.779762E-03,2.000938E-04,7.156094E-03
1328.735,7.894118E-03,3.203846E-03,1.188061E-03,2.903956E-03,2.924293E-04,7.588293E-03
1330.663,8.358949E-03,3.317182E-03,1.307646E-03,2.988271E-03,3.852816E-04,7.998380E-03
1332.592,8.965749E-03,3.435431E-03,1.492922E-03,3.080039E-03,3.681491E-04,8.376541E-03
1334.52,9.600413E-03,3.534568E-03,1.737309E-03,3.186124E-03,4.535794E-04,8.911580E-03
1336.449,1.035128E-02,3.725844E-03,1.970770E-03,3.269786E-03,5.466988E-04,9.513099E-03
1338.377,1.119122E-02,3.913041E-03,2.218452E-03,3.441638E-03,5.528721E-04,1.012600E-02
1340.306,1.180302E-02,4.026910E-03,2.454829E-03,3.721685E-03,6.311656E-04,1.083459E-02
1342.234,1.202444E-02,4.123587E-03,2.462115E-03,3.905453E-03,8.571759E-04,1.134833E-02
1344.163,1.206965E-02,4.267253E-03,2.322241E-03,4.108745E-03,9.146914E-04,1.161293E-02
1346.091,1.199748E-02,4.320783E-03,2.200139E-03,4.271033E-03,8.141247E-04,1.160608E-02
1348.02,1.206108E-02,4.202690E-03,2.148454E-03,4.461570E-03,7.783181E-04,1.159103E-02
