,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1029.818,2.290550E-02,4.596512E-03,1.338337E-02,7.904543E-04,1.401300E-04,2.313058E-02
1031.746,2.010261E-02,5.118209E-03,1.013799E-02,6.263667E-04,2.234910E-04,2.075986E-02
1033.675,1.783633E-02,5.846963E-03,7.278922E-03,4.845442E-04,3.592260E-05,1.808047E-02
1035.603,1.622517E-02,6.504497E-03,5.384158E-03,4.354086E-04,-2.256860E-04,1.643972E-02
1037.531,1.523219E-02,6.667421E-03,4.153322E-03,1.929464E-04,-2.512960E-04,1.561165E-02
1039.46,1.482445E-02,6.630564E-03,3.173717E-03,1.859488E-04,-2.151750E-04,1.506077E-02
1041.389,1.460976E-02,6.821893E-03,2.557810E-03,2.979484E-04,-1.814790E-04,1.474647E-02
1043.317,1.470005E-02,6.907818E-03,2.332474E-03,1.752044E-04,-6.940530E-05,1.503580E-02
1045.245,1.527444E-02,7.056463E-03,1.933357E-03,9.803444E-05,-1.202440E-04,1.528779E-02
1047.174,1.605735E-02,7.826469E-03,1.566662E-03,2.202986E-04,-2.516180E-04,1.590868E-02
1049.103,1.733357E-02,8.633634E-03,1.492889E-03,2.144967E-04,-1.618210E-04,1.713268E-02
1051.031,1.939633E-02,9.782520E-03,1.565220E-03,1.717114E-04,-1.187730E-04,1.879294E-02
1052.959,2.177424E-02,1.131022E-02,1.443629E-03,3.580702E-04,-1.113880E-04,2.077668E-02
1054.888,2.414185E-02,1.233881E-02,1.444514E-03,6.540833E-04,-1.112560E-04,2.323283E-02
1056.817,2.652193E-02,1.324682E-02,1.581858E-03,6.623249E-04,-9.175040E-05,2.573057E-02
1058.745,2.884438E-02,1.441137E-02,1.563904E-03,5.543073E-04,6.554680E-05,2.798985E-02
1060.673,3.070072E-02,1.528522E-02,1.646205E-03,5.794536E-04,2.317000E-04,2.991115E-02
1062.602,3.169104E-02,1.579435E-02,2.059354E-03,7.227962E-04,4.218150E-04,3.143461E-02
1064.531,3.191119E-02,1.585922E-02,2.428668E-03,8.721318E-04,5.190620E-04,3.205119E-02
1066.459,3.130777E-02,1.546422E-02,2.503926E-03,9.029411E-04,3.474920E-04,3.128043E-02
1068.387,2.972870E-02,1.473521E-02,2.503915E-03,8.622775E-04,2.128940E-04,2.977517E-02
1070.316,2.761131E-02,1.354377E-02,2.600061E-03,6.801211E-04,2.802240E-04,2.762035E-02
1072.245,2.502172E-02,1.185078E-02,2.482901E-03,5.539157E-04,4.459550E-04,2.543987E-02
1074.173,2.296315E-02,1.090243E-02,2.388372E-03,5.006730E-04,3.878920E-04,2.359857E-02
1076.101,2.187437E-02,1.037127E-02,2.093931E-03,4.284124E-04,3.449090E-04,2.197332E-02
1078.03,2.118150E-02,1.016432E-02,1.532231E-03,3.513238E-04,3.343640E-04,2.104569E-02
1079.958,2.092550E-02,1.043841E-02,1.146460E-03,2.638253E-04,3.134130E-04,2.107724E-02
1081.887,2.092815E-02,1.070463E-02,8.536817E-04,1.816286E-04,3.094920E-04,2.128480E-02
1083.815,2.076781E-02,1.071355E-02,6.660572E-04,1.868787E-04,1.862860E-04,2.141922E-02
1085.744,2.026024E-02,1.083741E-02,5.188740E-04,2.669700E-04,5.829620E-05,2.104414E-02
1087.672,1.917250E-02,1.060963E-02,2.800904E-04,1.367270E-04,2.808390E-05,1.961490E-02
1089.601,1.749443E-02,9.900938E-03,1.569627E-04,8.720651E-05,1.152260E-04,1.773940E-02
1091.529,1.537999E-02,8.523893E-03,1.289869E-04,1.408953E-04,2.074910E-04,1.602737E-02
1093.458,1.360786E-02,7.260079E-03,7.456012E-05,6.579986E-05,1.432180E-04,1.424358E-02
1095.386,1.261839E-02,6.680644E-03,-2.914746E-05,1.167751E-05,7.908420E-05,1.305161E-02
1097.315,1.220739E-02,6.644668E-03,-1.226992E-04,1.215977E-04,1.040960E-04,1.291300E-02
1099.243,1.199656E-02,6.934635E-03,3.412939E-06,9.072169E-05,1.311890E-04,1.326532E-02
1101.172,1.212687E-02,6.864441E-03,7.730514E-05,-6.897352E-05,1.211170E-04,1.341945E-02
1103.1,1.244206E-02,6.695446E-03,4.951934E-05,-2.023226E-04,6.771150E-05,1.317491E-02
1105.029,1.244088E-02,6.880652E-03,4.626624E-05,-1.501675E-04,-2.048770E-04,1.257122E-02
1106.957,1.176999E-02,6.758507E-03,9.055124E-05,-9.163584E-05,-2.031030E-04,1.202581E-02
1108.886,1.068605E-02,6.395773E-03,6.538724E-05,9.152395E-05,1.589230E-04,1.182583E-02
1110.814,9.552100E-03,6.029819E-03,-7.796676E-05,2.603633E-04,2.186830E-04,1.081108E-02
1112.743,8.237691E-03,5.118973E-03,-1.564778E-04,1.190110E-04,1.027140E-04,8.995247E-03
1114.671,6.997647E-03,4.374050E-03,-5.714861E-06,-9.081466E-05,1.180770E-04,7.861547E-03
1116.6,6.284488E-03,4.022000E-03,1.372646E-04,-1.452355E-04,2.140040E-04,7.406034E-03
1118.528,5.999154E-03,3.612733E-03,5.864834E-05,5.517433E-05,2.468290E-04,6.840652E-03
1120.457,5.853435E-03,3.333432E-03,-2.121496E-05,2.234831E-04,2.477300E-04,6.409998E-03
1122.385,5.502061E-03,3.470964E-03,6.239954E-05,2.300747E-04,2.810890E-04,6.293564E-03
1124.314,5.314532E-03,3.380648E-03,1.512994E-05,2.133757E-04,1.867510E-04,6.075257E-03
1126.242,5.307148E-03,3.501668E-03,2.363809E-05,2.540140E-04,1.625800E-04,6.180232E-03
1128.171,5.437029E-03,3.691574E-03,-2.080297E-05,1.946100E-04,2.502690E-04,6.154076E-03
1130.099,5.574335E-03,3.370502E-03,-1.235773E-04,2.261870E-04,3.318220E-04,6.104432E-03
1132.028,5.693536E-03,3.249968E-03,-5.740676E-05,4.520694E-04,5.107760E-04,6.585438E-03
1133.956,6.023242E-03,3.315503E-03,1.314510E-04,5.563405E-04,4.684220E-04,6.866213E-03
1135.885,6.249623E-03,3.701457E-03,2.927430E-04,4.751155E-04,4.112010E-04,6.899059E-03
1137.813,6.490879E-03,4.028205E-03,3.636551E-04,5.711197E-04,5.079230E-04,7.352698E-03
1139.742,6.798250E-03,3.660994E-03,2.979354E-04,6.767781E-04,4.735870E-04,7.458300E-03
1141.67,7.112276E-03,3.755517E-03,2.168545E-04,8.128843E-04,4.237180E-04,7.443456E-03
1143.599,7.491367E-03,4.072428E-03,1.143487E-04,1.096145E-03,5.349510E-04,7.959300E-03
1145.527,7.922713E-03,3.712624E-03,3.623392E-05,1.277664E-03,6.709780E-04,8.467212E-03
1147.456,8.427694E-03,3.363146E-03,5.728553E-05,1.352870E-03,6.860260E-04,8.553312E-03
1149.384,8.911480E-03,3.603546E-03,1.167234E-04,1.533254E-03,7.406910E-04,9.117414E-03
1151.313,9.702531E-03,3.717587E-03,2.350921E-04,1.846318E-03,8.543680E-04,9.859460E-03
1153.241,1.042300E-02,3.834080E-03,3.670801E-04,2.311835E-03,9.519200E-04,1.063900E-02
1155.17,1.106897E-02,4.068606E-03,2.595070E-04,2.767360E-03,9.189480E-04,1.120846E-02
1157.098,1.183723E-02,4.007887E-03,2.905660E-04,3.217730E-03,8.978680E-04,1.175843E-02
1159.027,1.247178E-02,3.818162E-03,4.274219E-04,3.760247E-03,1.070000E-03,1.236742E-02
1160.955,1.329684E-02,4.094498E-03,6.527169E-04,4.683129E-03,1.260000E-03,1.336272E-02
1162.884,1.439215E-02,4.107376E-03,6.965378E-04,5.835641E-03,1.370000E-03,1.433654E-02
1164.812,1.578088E-02,3.410600E-03,5.497578E-04,7.164110E-03,1.490000E-03,1.523976E-02
1166.741,1.751429E-02,3.163562E-03,5.095717E-04,8.913551E-03,1.670000E-03,1.660957E-02
1168.669,1.929975E-02,2.837051E-03,6.766157E-04,1.078933E-02,1.810000E-03,1.824662E-02
1170.598,2.057534E-02,2.403045E-03,9.924616E-04,1.222042E-02,2.030000E-03,1.982246E-02
1172.526,2.083296E-02,2.355454E-03,1.164814E-03,1.247277E-02,2.300000E-03,2.031000E-02
1174.455,2.009774E-02,2.340726E-03,1.277199E-03,1.155037E-02,2.440000E-03,1.973000E-02
1176.383,1.866159E-02,2.266862E-03,1.582281E-03,9.816412E-03,2.630000E-03,1.847000E-02
1178.312,1.724132E-02,2.348193E-03,1.869703E-03,7.863744E-03,2.890000E-03,1.692000E-02
1180.24,1.648509E-02,2.524757E-03,2.193046E-03,6.265497E-03,3.160000E-03,1.600000E-02
1182.169,1.658964E-02,2.840557E-03,2.823184E-03,5.138890E-03,3.420000E-03,1.582000E-02
1184.097,1.720881E-02,3.083416E-03,3.674664E-03,4.600550E-03,3.940000E-03,1.668000E-02
1186.026,1.837228E-02,2.978870E-03,4.676303E-03,4.366135E-03,4.480000E-03,1.793000E-02
1187.954,1.990284E-02,2.762288E-03,6.045219E-03,4.227863E-03,4.890000E-03,1.944000E-02
1189.883,2.150297E-02,2.128310E-03,7.555741E-03,4.257840E-03,5.320000E-03,2.124000E-02
1191.811,2.272261E-02,1.876277E-03,8.781026E-03,4.278441E-03,5.600000E-03,2.247000E-02
1193.74,2.309923E-02,2.261902E-03,9.353970E-03,4.057672E-03,5.960000E-03,2.276000E-02
1195.668,2.251667E-02,2.059332E-03,8.913557E-03,3.760789E-03,6.350000E-03,2.200000E-02
1197.597,2.112347E-02,1.486110E-03,7.743739E-03,3.536626E-03,6.700000E-03,2.079000E-02
1199.525,1.999757E-02,1.536705E-03,6.580307E-03,3.430552E-03,7.150000E-03,1.974000E-02
1201.454,1.961346E-02,1.635690E-03,5.741578E-03,3.550190E-03,7.590000E-03,1.914000E-02
1203.382,1.943507E-02,1.241473E-03,5.163119E-03,3.834788E-03,7.750000E-03,1.884000E-02
1205.311,1.914059E-02,1.201142E-03,4.531563E-03,4.296949E-03,7.920000E-03,1.884000E-02
1207.239,1.898762E-02,1.622214E-03,3.833844E-03,4.756833E-03,8.100000E-03,1.880000E-02
1209.168,1.901622E-02,1.440883E-03,3.023385E-03,5.226248E-03,8.250000E-03,1.850000E-02
1211.096,1.901665E-02,1.067393E-03,2.334902E-03,5.698599E-03,8.450000E-03,1.832000E-02
1213.025,1.917431E-02,9.587560E-04,1.938400E-03,6.131824E-03,8.610000E-03,1.866000E-02
1214.953,1.949313E-02,1.113733E-03,1.758813E-03,6.696986E-03,8.540000E-03,1.911000E-02
1216.882,1.956563E-02,1.088142E-03,1.599326E-03,7.200198E-03,8.340000E-03,1.923000E-02
1218.81,1.957091E-02,1.289836E-03,1.540254E-03,7.673347E-03,8.130000E-03,1.953000E-02
1220.739,1.952164E-02,1.751307E-03,1.488486E-03,7.961245E-03,7.960000E-03,1.984000E-02
1222.667,1.917466E-02,1.766265E-03,1.229192E-03,7.913713E-03,7.660000E-03,1.931000E-02
1224.596,1.878281E-02,1.643044E-03,1.036963E-03,7.815994E-03,7.250000E-03,1.867000E-02
1226.524,1.831593E-02,1.900580E-03,9.315972E-04,7.716372E-03,6.760000E-03,1.823160E-02
1228.453,1.771166E-02,1.822607E-03,8.355711E-04,7.412429E-03,6.450000E-03,1.768557E-02
1230.381,1.708350E-02,1.678058E-03,8.021801E-04,7.037685E-03,6.080000E-03,1.695218E-02
1232.31,1.640634E-02,1.845657E-03,8.722510E-04,6.751268E-03,5.570000E-03,1.637225E-02
1234.238,1.582292E-02,1.571791E-03,9.787250E-04,6.562744E-03,5.100000E-03,1.604873E-02
1236.167,1.522630E-02,1.422236E-03,1.004406E-03,6.352294E-03,4.710000E-03,1.565000E-02
1238.095,1.475937E-02,1.798719E-03,1.034313E-03,6.133885E-03,4.300000E-03,1.516000E-02
1240.024,1.465464E-02,2.137585E-03,1.191048E-03,5.986833E-03,3.790000E-03,1.479000E-02
1241.952,1.458068E-02,2.265894E-03,1.134732E-03,6.014633E-03,3.360000E-03,1.451000E-02
1243.881,1.448962E-02,2.251037E-03,9.664037E-04,6.385369E-03,3.080000E-03,1.455640E-02
1245.809,1.450452E-02,1.952675E-03,1.006721E-03,6.599475E-03,2.700000E-03,1.443000E-02
1247.738,1.452014E-02,2.146441E-03,1.158152E-03,6.731789E-03,2.410000E-03,1.455000E-02
1249.666,1.450813E-02,2.565350E-03,1.278939E-03,6.913638E-03,2.250000E-03,1.477000E-02
1251.595,1.429961E-02,2.496190E-03,1.297943E-03,7.129267E-03,2.010000E-03,1.472000E-02
1253.523,1.383309E-02,2.379678E-03,1.141134E-03,7.117684E-03,1.730000E-03,1.413000E-02
1255.452,1.330974E-02,2.702665E-03,1.106856E-03,6.921131E-03,1.520000E-03,1.368000E-02
1257.38,1.278072E-02,2.893334E-03,1.136036E-03,6.647003E-03,1.240000E-03,1.328000E-02
1259.309,1.221568E-02,2.693038E-03,1.045693E-03,6.364157E-03,9.853090E-04,1.258531E-02
1261.237,1.178917E-02,2.311714E-03,1.041830E-03,5.996733E-03,9.315880E-04,1.206159E-02
1263.166,1.126065E-02,2.432181E-03,1.096561E-03,5.661548E-03,9.429810E-04,1.177298E-02
1265.094,1.081540E-02,2.486808E-03,1.009154E-03,5.427630E-03,8.159090E-04,1.124591E-02
1267.023,1.039270E-02,2.331269E-03,9.934171E-04,5.241583E-03,6.875110E-04,1.061093E-02
1268.951,9.931326E-03,2.049026E-03,1.082909E-03,5.029888E-03,6.044730E-04,1.004447E-02
1270.88,9.619978E-03,2.017946E-03,1.210495E-03,4.931008E-03,5.384890E-04,9.878489E-03
1272.808,9.374513E-03,2.149033E-03,1.510073E-03,4.776864E-03,4.143980E-04,9.654398E-03
1274.737,9.288775E-03,1.985368E-03,1.837286E-03,4.663791E-03,3.367360E-04,9.496736E-03
1276.665,9.524200E-03,1.838358E-03,2.146064E-03,4.573972E-03,2.895480E-04,9.609548E-03
1278.594,9.868802E-03,1.694282E-03,2.565554E-03,4.440886E-03,2.571290E-04,9.827129E-03
1280.522,1.013882E-02,1.341735E-03,3.123653E-03,4.310249E-03,2.583950E-04,1.014840E-02
1282.451,1.047262E-02,1.086478E-03,3.662786E-03,4.150173E-03,2.757900E-04,1.048579E-02
1284.379,1.074087E-02,1.401428E-03,4.021389E-03,4.059308E-03,2.319340E-04,1.081193E-02
1286.308,1.068948E-02,1.613634E-03,4.153812E-03,4.062817E-03,4.697280E-05,1.075697E-02
1288.236,1.044684E-02,1.428842E-03,4.059783E-03,3.992092E-03,5.275960E-05,1.049276E-02
1290.165,9.931693E-03,1.177418E-03,3.804400E-03,3.839201E-03,6.801860E-05,1.010802E-02
1292.093,9.270668E-03,9.540054E-04,3.258924E-03,3.667732E-03,4.010340E-05,9.410103E-03
1294.022,8.594640E-03,7.774552E-04,2.582642E-03,3.629474E-03,4.662150E-05,8.626622E-03
1295.95,8.045085E-03,1.099170E-03,1.982558E-03,3.540910E-03,1.194830E-04,7.969483E-03
1297.879,7.662707E-03,1.623409E-03,1.479240E-03,3.330307E-03,9.502230E-05,7.405022E-03
1299.807,7.374192E-03,1.577688E-03,1.275344E-03,3.256022E-03,-2.000090E-05,7.109999E-03
1301.736,7.098384E-03,1.522996E-03,1.294880E-03,3.312716E-03,-4.787580E-05,7.112124E-03
1303.664,6.883229E-03,1.566619E-03,1.177355E-03,3.290208E-03,-7.378600E-07,7.029262E-03
1305.593,6.730321E-03,1.560399E-03,9.791611E-04,3.287620E-03,6.200810E-05,6.911169E-03
1307.521,6.739346E-03,1.537127E-03,9.954900E-04,3.277725E-03,1.663500E-04,7.021840E-03
1309.45,6.865087E-03,1.692827E-03,1.061755E-03,3.144736E-03,1.125300E-04,6.962530E-03
1311.378,7.010313E-03,2.055791E-03,1.043155E-03,3.112173E-03,3.349210E-05,7.023492E-03
1313.307,7.132404E-03,2.104531E-03,1.030744E-03,3.143135E-03,7.257710E-05,7.092577E-03
1315.235,7.256400E-03,1.942032E-03,1.045844E-03,3.172493E-03,5.887670E-05,7.138877E-03
1317.164,7.512271E-03,2.010947E-03,1.132145E-03,3.075154E-03,9.780370E-05,7.237804E-03
1319.092,7.633447E-03,2.055657E-03,1.168678E-03,3.004233E-03,1.568350E-05,7.235684E-03
1321.021,7.777798E-03,1.916613E-03,1.161288E-03,3.036687E-03,5.389430E-06,7.375389E-03
1322.949,7.979184E-03,1.935832E-03,1.159853E-03,3.131081E-03,9.462620E-05,7.604626E-03
1324.878,8.233365E-03,2.168717E-03,1.184043E-03,3.156107E-03,2.241080E-04,7.784108E-03
1326.806,8.434301E-03,2.156313E-03,1.226569E-03,3.177827E-03,2.613470E-04,8.061347E-03
1328.735,8.754682E-03,2.245626E-03,1.255753E-03,3.334484E-03,2.747180E-04,8.454718E-03
1330.663,9.406668E-03,2.147911E-03,1.381174E-03,3.506734E-03,2.677370E-04,8.847737E-03
1332.592,1.006864E-02,2.020508E-03,1.567844E-03,3.679852E-03,3.291550E-04,9.439155E-03
1334.52,1.074118E-02,2.150712E-03,1.785314E-03,3.856301E-03,4.137890E-04,1.007379E-02
1336.449,1.156590E-02,2.456409E-03,2.187630E-03,4.129204E-03,4.817100E-04,1.111171E-02
1338.377,1.245677E-02,2.846033E-03,2.640059E-03,4.368498E-03,5.348670E-04,1.210487E-02
1340.306,1.303475E-02,2.959815E-03,2.907970E-03,4.557683E-03,6.114540E-04,1.277145E-02
1342.234,1.328000E-02,3.211935E-03,2.869207E-03,4.698360E-03,6.460890E-04,1.288609E-02
1344.163,1.343901E-02,3.214900E-03,2.638530E-03,4.793774E-03,7.046880E-04,1.289469E-02
1346.091,1.350932E-02,2.958254E-03,2.379713E-03,4.952525E-03,8.959420E-04,1.308594E-02
1348.02,1.360008E-02,2.915986E-03,2.257632E-03,5.223286E-03,9.807750E-04,1.328078E-02
