,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
912.1792,3.927038E-05,2.077719E-04,6.265606E-05,-2.010927E-04,2.764911E-04,3.458264E-04
914.1077,9.698676E-05,1.410156E-04,-1.492541E-05,-4.944906E-05,2.474121E-05,1.013824E-04
916.0362,3.724398E-04,3.093413E-04,2.397112E-06,-8.680355E-06,5.505430E-05,3.581124E-04
917.9647,6.086418E-04,3.916100E-04,-3.575868E-05,-6.416515E-05,9.282239E-05,3.845086E-04
919.8932,7.988948E-04,3.837817E-04,-9.459503E-05,7.243803E-05,2.209248E-05,3.837172E-04
921.8217,6.412788E-04,2.153544E-04,1.555166E-04,2.210306E-04,2.060946E-04,7.979962E-04
923.7502,3.448878E-04,4.366811E-05,3.243283E-04,6.036419E-05,3.428127E-04,7.711732E-04
925.6786,1.714558E-04,3.159250E-05,2.197979E-04,-1.084236E-04,1.387044E-04,2.816712E-04
927.6072,-1.206501E-04,-5.018401E-05,2.845026E-04,-1.142346E-04,-2.005716E-05,1.000269E-04
929.5356,-1.366347E-04,-1.330088E-04,5.587732E-04,-8.011692E-05,1.078333E-04,4.534808E-04
931.4642,-4.730108E-05,8.285981E-06,4.707869E-04,1.716940E-05,2.126298E-04,7.088721E-04
933.3926,6.845451E-05,1.610576E-04,4.793575E-04,2.902573E-05,1.104123E-04,7.798532E-04
935.3212,6.027088E-06,2.575243E-04,8.100432E-04,1.006406E-05,1.108828E-04,1.188514E-03
937.2496,3.570997E-04,2.101250E-04,1.165255E-03,-6.609481E-05,1.718993E-04,1.481184E-03
939.1782,7.003963E-04,9.914665E-05,1.353273E-03,-1.347865E-04,-4.104222E-05,1.276590E-03
941.1066,6.406258E-04,-3.036905E-05,1.341571E-03,-9.310325E-05,-1.480557E-04,1.070043E-03
943.0352,5.509984E-04,-2.395161E-04,1.633520E-03,-4.500485E-05,-6.292024E-05,1.286079E-03
944.9636,6.155240E-04,-1.831736E-04,1.721182E-03,-5.935085E-06,2.644252E-06,1.534718E-03
946.8922,5.270636E-04,2.818104E-04,1.501675E-03,-5.417562E-05,-4.842426E-05,1.680886E-03
948.8206,8.802217E-05,2.040351E-04,1.230525E-03,-9.385105E-05,-4.723077E-05,1.293478E-03
950.7491,-1.732757E-04,1.542790E-04,1.141747E-03,4.298685E-05,2.038520E-04,1.542865E-03
952.6776,-7.268636E-05,1.775175E-04,1.208315E-03,2.392071E-04,2.749462E-04,1.899986E-03
954.6061,7.219867E-06,1.200904E-04,1.142804E-03,2.021633E-04,2.483670E-04,1.713424E-03
956.5346,1.447912E-04,-6.052105E-06,1.106933E-03,4.488053E-05,2.842076E-04,1.429969E-03
958.4631,1.170365E-04,6.849577E-05,1.085454E-03,-4.236337E-05,1.742794E-04,1.285866E-03
960.3916,1.963838E-04,3.063991E-04,1.071267E-03,-6.491913E-05,1.031631E-04,1.415910E-03
962.3201,8.287695E-04,5.864388E-04,1.431447E-03,-1.138538E-04,1.898160E-04,2.093848E-03
964.2486,1.558584E-03,9.336159E-04,1.943485E-03,-6.602579E-05,7.857765E-05,2.889653E-03
966.1771,2.520264E-03,1.145415E-03,2.542028E-03,4.487391E-05,-2.153747E-05,3.710780E-03
968.1056,3.178779E-03,1.155503E-03,2.871644E-03,1.273086E-04,-1.897478E-04,3.964708E-03
970.0341,2.691992E-03,1.127163E-03,2.681766E-03,3.069237E-04,1.395808E-05,4.129811E-03
971.9626,1.632131E-03,1.172948E-03,2.042144E-03,4.554793E-04,1.397218E-04,3.810294E-03
973.8911,9.995138E-04,1.092333E-03,1.242347E-03,2.966540E-04,1.486796E-04,2.780014E-03
975.8196,1.221740E-03,1.112575E-03,8.995227E-04,1.874610E-04,-5.785661E-05,2.141702E-03
977.7481,1.440250E-03,1.372022E-03,1.051594E-03,2.376327E-04,-1.589286E-04,2.502321E-03
979.6766,1.646576E-03,1.383912E-03,1.276328E-03,3.517798E-04,1.175777E-04,3.129598E-03
981.6051,2.007143E-03,1.429353E-03,1.290953E-03,4.333964E-04,1.701970E-04,3.323899E-03
983.5336,2.341229E-03,1.274578E-03,1.536122E-03,4.957220E-04,-8.586966E-05,3.220553E-03
985.4621,2.815818E-03,1.019522E-03,1.852981E-03,5.819836E-04,-1.980303E-04,3.256456E-03
987.3906,3.357840E-03,1.005741E-03,2.292830E-03,9.831902E-04,3.684099E-05,4.318602E-03
989.3191,3.651402E-03,9.278586E-04,2.839647E-03,1.153328E-03,6.595432E-05,4.986788E-03
991.2476,3.778229E-03,6.982266E-04,3.236908E-03,1.132954E-03,-8.697635E-05,4.981113E-03
993.1761,3.861215E-03,4.916585E-04,3.397395E-03,1.216075E-03,-1.091780E-04,4.995950E-03
995.1046,3.660606E-03,5.213514E-04,3.144603E-03,1.265226E-03,6.449221E-05,4.995672E-03
997.0331,3.058363E-03,6.534663E-04,2.764389E-03,9.925332E-04,-1.386471E-05,4.396524E-03
998.9615,2.510296E-03,6.266982E-04,2.738663E-03,6.409728E-04,-5.896464E-05,3.947369E-03
1000.89,2.493285E-03,4.612230E-04,2.755827E-03,4.165123E-04,7.163026E-05,3.705193E-03
1002.819,2.670194E-03,5.431108E-04,2.590846E-03,2.527371E-04,1.217122E-04,3.508406E-03
1004.747,2.828059E-03,7.696238E-04,2.646433E-03,1.465857E-04,1.203334E-04,3.682976E-03
1006.676,2.909207E-03,9.400766E-04,3.008294E-03,6.655100E-05,-1.856706E-06,4.013065E-03
1008.604,3.293936E-03,8.740246E-04,3.467353E-03,1.278014E-04,-2.241845E-05,4.446760E-03
1010.533,3.988111E-03,9.980505E-04,3.890233E-03,2.161462E-04,-1.978656E-05,5.084643E-03
1012.461,4.777788E-03,1.367932E-03,4.366786E-03,1.816495E-04,-1.228213E-04,5.793546E-03
1014.39,5.280929E-03,1.452879E-03,4.502906E-03,4.047818E-04,-1.296474E-04,6.230920E-03
1016.318,5.957587E-03,1.409832E-03,4.825472E-03,4.560728E-04,-1.245532E-04,6.566824E-03
1018.247,6.988498E-03,1.602085E-03,5.432935E-03,3.893028E-04,-1.604402E-05,7.408279E-03
1020.175,7.995467E-03,1.609678E-03,6.277492E-03,4.921858E-04,1.554304E-05,8.394899E-03
1022.104,9.196997E-03,1.605309E-03,7.363588E-03,5.363768E-04,9.243693E-05,9.597711E-03
1024.032,1.079824E-02,1.863928E-03,8.727916E-03,4.985648E-04,1.555500E-05,1.110596E-02
1025.961,1.184925E-02,2.119696E-03,9.672997E-03,4.388968E-04,-9.613311E-05,1.213546E-02
1027.889,1.157173E-02,2.309644E-03,9.433680E-03,4.302938E-04,-5.395604E-05,1.211966E-02
1029.818,1.013925E-02,2.590584E-03,8.057137E-03,5.117218E-04,6.606409E-05,1.122551E-02
1031.746,8.196735E-03,2.858364E-03,6.013419E-03,5.538878E-04,6.263711E-05,9.488308E-03
1033.675,6.553446E-03,3.014356E-03,4.267158E-03,4.432488E-04,-9.196909E-05,7.632794E-03
1035.603,5.407255E-03,3.313670E-03,3.092336E-03,1.901821E-04,-8.849708E-05,6.507691E-03
1037.531,4.694728E-03,3.721069E-03,2.297359E-03,1.933362E-04,3.548394E-05,6.247249E-03
1039.46,4.143312E-03,3.819946E-03,1.994368E-03,2.046581E-04,-3.906257E-06,6.015066E-03
1041.389,3.845815E-03,3.784691E-03,1.758709E-03,2.606740E-04,-1.570065E-04,5.647067E-03
1043.317,3.663758E-03,3.759382E-03,1.421499E-03,2.475244E-04,-3.159464E-04,5.112460E-03
1045.245,3.801998E-03,4.075814E-03,1.163301E-03,1.406487E-04,-3.109514E-04,5.068812E-03
1047.174,3.835657E-03,4.482097E-03,1.124853E-03,7.601803E-05,-1.885126E-04,5.494455E-03
1049.103,3.911800E-03,4.844838E-03,1.092713E-03,1.119338E-04,-1.346348E-04,5.914850E-03
1051.031,4.486878E-03,5.234756E-03,8.948730E-04,2.763146E-04,-1.201368E-04,6.285807E-03
1052.959,5.292481E-03,5.670727E-03,8.725306E-04,3.916278E-04,-3.517787E-06,6.931367E-03
1054.888,6.341592E-03,6.173566E-03,9.275753E-04,2.010722E-04,3.213702E-05,7.334350E-03
1056.817,7.228062E-03,6.837181E-03,9.194440E-04,2.304682E-04,-3.542638E-05,7.951666E-03
1058.745,8.099951E-03,7.630070E-03,9.257186E-04,4.875095E-04,-1.993199E-04,8.843978E-03
1060.673,8.828680E-03,8.121184E-03,1.048716E-03,6.242069E-04,6.506149E-05,9.859168E-03
1062.602,9.473351E-03,8.295969E-03,1.257366E-03,5.952950E-04,2.124848E-04,1.036112E-02
1064.531,9.720271E-03,8.221439E-03,1.380554E-03,6.197532E-04,1.573721E-04,1.037912E-02
1066.459,9.731100E-03,8.129061E-03,1.476990E-03,6.322116E-04,2.379966E-04,1.047626E-02
1068.387,9.603009E-03,7.753846E-03,1.688760E-03,3.775941E-04,2.165779E-04,1.003678E-02
1070.316,8.885630E-03,7.247937E-03,1.716410E-03,1.600503E-04,4.787615E-05,9.172273E-03
1072.245,7.814240E-03,6.734534E-03,1.699775E-03,1.982001E-04,2.052835E-05,8.653038E-03
1074.173,6.968339E-03,6.204804E-03,1.846097E-03,1.068222E-04,1.256787E-05,8.170291E-03
1076.101,6.439118E-03,5.799986E-03,1.472003E-03,-9.684102E-05,1.724740E-05,7.192396E-03
1078.03,6.071188E-03,5.566937E-03,9.495151E-04,-1.256554E-04,6.346360E-05,6.454260E-03
1079.958,6.102847E-03,5.542052E-03,5.606667E-04,-9.479666E-05,-1.144539E-04,5.893468E-03
1081.887,6.140458E-03,5.703499E-03,4.626514E-04,-4.635004E-05,-1.187542E-04,6.001046E-03
1083.815,5.831217E-03,5.965852E-03,4.783970E-04,-6.346019E-05,-7.549792E-05,6.305290E-03
1085.744,5.355229E-03,6.057430E-03,4.316657E-04,-6.013078E-05,-7.136575E-06,6.421829E-03
1087.672,4.967795E-03,5.707388E-03,2.897703E-04,-5.205066E-05,1.184277E-04,6.063536E-03
1089.601,4.434016E-03,5.277626E-03,1.317460E-04,8.352792E-05,2.158004E-05,5.514480E-03
1091.529,3.825364E-03,4.797310E-03,2.231216E-04,3.067283E-05,-1.370370E-05,5.037401E-03
1093.458,3.391796E-03,4.298156E-03,1.827763E-04,-1.217295E-04,-3.460935E-05,4.324594E-03
1095.386,3.048811E-03,4.007944E-03,4.444195E-05,-3.923599E-05,-1.507341E-04,3.862416E-03
1097.315,2.785353E-03,4.001992E-03,-4.447335E-05,-5.785742E-05,-1.171887E-04,3.782472E-03
1099.243,2.634719E-03,3.977212E-03,-1.432897E-04,-4.305641E-05,-1.271695E-04,3.663696E-03
1101.172,2.727347E-03,4.115828E-03,-1.421687E-04,-8.203524E-05,-1.068091E-04,3.784815E-03
1103.1,2.769271E-03,4.156786E-03,-7.386905E-05,-2.341647E-04,-7.277686E-05,3.775975E-03
1105.029,2.577500E-03,3.963310E-03,4.987771E-05,-7.951161E-06,-1.030215E-04,3.902215E-03
1106.957,2.500568E-03,3.671531E-03,1.072832E-05,-1.178695E-05,4.689775E-05,3.717370E-03
1108.886,2.393751E-03,3.384938E-03,8.730708E-05,-2.187677E-04,9.048909E-05,3.343967E-03
1110.814,2.124663E-03,3.138921E-03,1.515217E-04,-1.731815E-04,1.104884E-04,3.227750E-03
1112.743,1.789847E-03,2.833713E-03,5.081845E-05,-1.431886E-05,-5.110530E-05,2.819108E-03
1114.671,1.355573E-03,2.475009E-03,-7.784946E-06,9.261597E-06,-2.258480E-04,2.250638E-03
1116.6,1.121221E-03,2.170210E-03,5.248382E-05,2.985473E-07,-1.844437E-04,2.038549E-03
1118.528,1.176889E-03,1.926132E-03,4.850442E-05,6.027331E-05,-6.700342E-05,1.967906E-03
1120.457,1.185062E-03,1.814794E-03,-7.010027E-05,-4.066665E-05,-7.395559E-05,1.630071E-03
1122.385,1.159275E-03,1.883751E-03,-2.376753E-04,-3.389689E-05,-6.675866E-05,1.545420E-03
1124.314,1.187612E-03,1.824349E-03,-1.559093E-04,7.338186E-05,-5.011895E-05,1.691702E-03
1126.242,1.059335E-03,1.650834E-03,2.411937E-04,1.580898E-04,-9.591503E-05,1.954202E-03
1128.171,1.024126E-03,1.544401E-03,1.903117E-04,1.027177E-04,3.466569E-05,1.872096E-03
1130.099,1.231168E-03,1.756249E-03,-9.426327E-05,-2.573170E-05,1.066016E-04,1.742855E-03
1132.028,1.455784E-03,1.828095E-03,-8.453927E-05,-1.163050E-04,7.557873E-05,1.702830E-03
1133.956,1.637642E-03,1.663079E-03,-3.513740E-05,-6.291636E-05,5.135011E-05,1.616376E-03
1135.885,1.818529E-03,1.715518E-03,1.714328E-05,5.559968E-05,1.702313E-04,1.958492E-03
1137.813,2.103960E-03,1.723710E-03,1.958176E-05,1.600351E-04,3.007666E-04,2.204094E-03
1139.742,2.261368E-03,1.668200E-03,-2.048255E-05,3.277315E-04,3.745758E-04,2.350025E-03
1141.67,2.337575E-03,1.776916E-03,2.749933E-06,3.832238E-04,3.307992E-04,2.493689E-03
1143.599,2.553764E-03,1.791675E-03,1.548986E-04,3.317658E-04,3.118083E-04,2.590148E-03
1145.527,2.888387E-03,1.819629E-03,7.888910E-05,5.408771E-04,3.419907E-04,2.781386E-03
1147.456,3.303046E-03,1.968684E-03,-3.917721E-05,7.934382E-04,4.712679E-04,3.194213E-03
1149.384,3.621791E-03,2.015818E-03,1.723033E-04,9.069685E-04,6.190802E-04,3.714170E-03
1151.313,4.069466E-03,1.941338E-03,3.026480E-04,1.097274E-03,6.967264E-04,4.037986E-03
1153.241,4.650718E-03,2.048280E-03,1.775734E-04,1.423598E-03,7.311778E-04,4.380629E-03
1155.17,5.103754E-03,2.089987E-03,-2.041488E-05,1.784443E-03,1.024387E-03,4.878402E-03
1157.098,5.685467E-03,1.995923E-03,1.453726E-04,2.358776E-03,1.221898E-03,5.721971E-03
1159.027,6.359207E-03,1.932482E-03,3.167263E-04,2.976213E-03,1.155901E-03,6.381323E-03
1160.955,7.294955E-03,1.992978E-03,2.995368E-04,3.619290E-03,1.156284E-03,7.068089E-03
1162.884,8.547216E-03,2.022878E-03,4.007425E-04,4.566585E-03,1.326020E-03,8.316225E-03
1164.812,1.015455E-02,1.988633E-03,3.487469E-04,5.718619E-03,1.540759E-03,9.596758E-03
1166.741,1.200945E-02,1.831411E-03,1.470226E-04,7.307686E-03,1.836935E-03,1.112305E-02
1168.669,1.398010E-02,1.754068E-03,2.476971E-04,9.056531E-03,2.033476E-03,1.309177E-02
1170.598,1.557223E-02,1.545082E-03,5.102318E-04,1.039499E-02,2.249528E-03,1.469983E-02
1172.526,1.610716E-02,1.341457E-03,5.543003E-04,1.067730E-02,2.567216E-03,1.514027E-02
1174.455,1.541885E-02,1.290202E-03,6.184730E-04,9.701321E-03,2.801633E-03,1.441163E-02
1176.383,1.412962E-02,1.263444E-03,7.444355E-04,8.122324E-03,3.119501E-03,1.324970E-02
1178.312,1.287315E-02,1.331970E-03,9.729981E-04,6.423143E-03,3.372172E-03,1.210028E-02
1180.24,1.221897E-02,1.433596E-03,1.232929E-03,5.031155E-03,3.617684E-03,1.131536E-02
1182.169,1.198486E-02,1.334001E-03,1.542885E-03,4.195368E-03,4.003994E-03,1.107625E-02
1184.097,1.248220E-02,1.290101E-03,1.973277E-03,3.730516E-03,4.470525E-03,1.146442E-02
1186.026,1.335801E-02,1.317359E-03,2.581993E-03,3.469277E-03,5.032070E-03,1.240070E-02
1187.954,1.455358E-02,1.286973E-03,3.443525E-03,3.286070E-03,5.505897E-03,1.352246E-02
1189.883,1.599147E-02,1.202787E-03,4.407645E-03,3.167905E-03,5.926799E-03,1.470514E-02
1191.811,1.718020E-02,1.031569E-03,5.200275E-03,3.196809E-03,6.514293E-03,1.594295E-02
1193.74,1.768992E-02,9.450088E-04,5.558644E-03,3.098251E-03,7.067375E-03,1.666928E-02
1195.668,1.746015E-02,8.737578E-04,5.352473E-03,2.993236E-03,7.551629E-03,1.677110E-02
1197.597,1.695666E-02,7.884946E-04,4.518674E-03,2.885418E-03,8.129578E-03,1.632216E-02
1199.525,1.666909E-02,8.426486E-04,3.721880E-03,2.682238E-03,8.533953E-03,1.578072E-02
1201.454,1.657465E-02,8.480055E-04,3.254944E-03,2.744097E-03,8.854090E-03,1.570114E-02
1203.382,1.654525E-02,7.566325E-04,2.943195E-03,3.129571E-03,9.202314E-03,1.603171E-02
1205.311,1.687466E-02,6.102243E-04,2.694917E-03,3.491973E-03,9.399897E-03,1.619701E-02
1207.239,1.709670E-02,4.588843E-04,2.241016E-03,3.815210E-03,9.535024E-03,1.605013E-02
1209.168,1.711415E-02,5.006431E-04,1.804626E-03,4.280093E-03,9.770609E-03,1.635597E-02
1211.096,1.728286E-02,4.960981E-04,1.568874E-03,4.781260E-03,9.956575E-03,1.680281E-02
1213.025,1.756205E-02,4.502720E-04,1.399227E-03,5.234015E-03,1.006099E-02,1.714450E-02
1214.953,1.775488E-02,6.598600E-04,1.207391E-03,5.638671E-03,1.005847E-02,1.756439E-02
1216.882,1.795301E-02,6.727918E-04,1.060927E-03,6.019281E-03,9.914887E-03,1.766789E-02
1218.81,1.807907E-02,4.578658E-04,9.544343E-04,6.450753E-03,9.637722E-03,1.750078E-02
1220.739,1.785214E-02,5.921676E-04,7.605440E-04,6.758211E-03,9.395124E-03,1.750605E-02
1222.667,1.740736E-02,8.068346E-04,6.973395E-04,6.808860E-03,9.093893E-03,1.740693E-02
1224.596,1.683291E-02,8.683675E-04,7.605982E-04,6.716680E-03,8.694980E-03,1.704063E-02
1226.524,1.616507E-02,9.197315E-04,7.084107E-04,6.562777E-03,8.241991E-03,1.643291E-02
1228.453,1.540781E-02,9.734313E-04,5.538693E-04,6.274531E-03,7.708539E-03,1.551037E-02
1230.381,1.467867E-02,1.016394E-03,4.877828E-04,5.964231E-03,7.100158E-03,1.456857E-02
1232.31,1.387975E-02,9.929891E-04,4.810475E-04,5.623604E-03,6.618862E-03,1.371650E-02
1234.238,1.319162E-02,9.997082E-04,5.075040E-04,5.146652E-03,6.234574E-03,1.288844E-02
1236.167,1.265469E-02,1.105395E-03,5.586727E-04,4.986653E-03,5.744816E-03,1.239554E-02
1238.095,1.219750E-02,1.202189E-03,7.884132E-04,4.963915E-03,5.185738E-03,1.214026E-02
1240.024,1.173185E-02,1.221753E-03,7.880638E-04,5.011808E-03,4.616428E-03,1.163805E-02
1241.952,1.132910E-02,1.245872E-03,6.212433E-04,5.040784E-03,4.102672E-03,1.101057E-02
1243.881,1.106776E-02,1.316509E-03,6.965500E-04,5.076440E-03,3.572578E-03,1.066208E-02
1245.809,1.094773E-02,1.285300E-03,8.611865E-04,5.262424E-03,3.119129E-03,1.052804E-02
1247.738,1.089565E-02,1.197475E-03,8.574262E-04,5.480242E-03,2.853669E-03,1.038881E-02
1249.666,1.078328E-02,1.116221E-03,8.705207E-04,5.562385E-03,2.677928E-03,1.022705E-02
1251.595,1.052190E-02,1.090783E-03,8.173763E-04,5.672755E-03,2.441504E-03,1.002242E-02
1253.523,1.004363E-02,1.140804E-03,6.824468E-04,5.745925E-03,2.212926E-03,9.782102E-03
1255.452,9.468902E-03,1.276191E-03,6.238555E-04,5.623973E-03,1.851975E-03,9.375994E-03
1257.38,8.894341E-03,1.272033E-03,4.915800E-04,5.458552E-03,1.527837E-03,8.750003E-03
1259.309,8.318972E-03,1.281683E-03,4.912347E-04,5.148556E-03,1.174587E-03,8.096061E-03
1261.237,7.902361E-03,1.173308E-03,5.863372E-04,4.820993E-03,1.095850E-03,7.676487E-03
1263.166,7.634811E-03,1.160906E-03,6.939819E-04,4.655275E-03,1.063535E-03,7.573697E-03
1265.094,7.304644E-03,1.194367E-03,6.685573E-04,4.431860E-03,9.310152E-04,7.225799E-03
1267.023,6.964544E-03,1.100584E-03,6.200990E-04,4.244651E-03,8.479783E-04,6.813312E-03
1268.951,6.666152E-03,1.006423E-03,5.887495E-04,4.146286E-03,6.611307E-04,6.402589E-03
1270.88,6.326791E-03,9.533035E-04,5.308972E-04,3.973765E-03,5.869489E-04,6.044914E-03
1272.808,6.305696E-03,9.406745E-04,5.328437E-04,3.751469E-03,6.824622E-04,5.907449E-03
1274.737,6.320115E-03,9.450343E-04,7.226044E-04,3.679407E-03,6.227684E-04,5.969814E-03
1276.665,6.321674E-03,8.823514E-04,9.326758E-04,3.677265E-03,4.531578E-04,5.945450E-03
1278.594,6.423756E-03,8.164892E-04,1.243946E-03,3.661393E-03,3.064659E-04,6.028294E-03
1280.522,6.608973E-03,7.453532E-04,1.701265E-03,3.634559E-03,2.713483E-04,6.352525E-03
1282.451,6.841297E-03,7.239640E-04,2.023396E-03,3.604155E-03,2.142344E-04,6.565749E-03
1284.379,7.107332E-03,7.320430E-04,2.217993E-03,3.457934E-03,1.579488E-04,6.565919E-03
1286.308,7.096073E-03,7.154059E-04,2.340293E-03,3.246669E-03,9.398898E-05,6.396357E-03
1288.236,6.896043E-03,6.786699E-04,2.304397E-03,3.147606E-03,-1.603365E-05,6.114640E-03
1290.165,6.400906E-03,6.776477E-04,2.153168E-03,3.131568E-03,-8.311704E-05,5.879267E-03
1292.093,5.943882E-03,7.103087E-04,1.909402E-03,3.078353E-03,-6.881204E-05,5.629251E-03
1294.022,5.528815E-03,7.006155E-04,1.530275E-03,2.899952E-03,-9.914041E-06,5.120929E-03
1295.95,5.093085E-03,6.371105E-04,1.128158E-03,2.754369E-03,2.404996E-05,4.543687E-03
1297.879,4.698542E-03,6.898334E-04,7.093494E-04,2.800241E-03,-2.143204E-05,4.177992E-03
1299.807,4.632345E-03,8.367194E-04,5.334689E-04,2.789223E-03,7.182959E-06,4.166594E-03
1301.736,4.574825E-03,8.496852E-04,5.734535E-04,2.743136E-03,-4.331804E-05,4.122956E-03
1303.664,4.507654E-03,8.509202E-04,5.833940E-04,2.597055E-03,-3.009404E-05,4.001275E-03
1305.593,4.395077E-03,8.448790E-04,4.587967E-04,2.503411E-03,2.276996E-05,3.829857E-03
1307.521,4.290901E-03,8.147460E-04,3.897072E-04,2.591775E-03,2.890696E-05,3.825135E-03
1309.45,4.352266E-03,9.692819E-04,4.467419E-04,2.552881E-03,6.497496E-05,4.033880E-03
1311.378,4.523388E-03,9.448559E-04,5.250404E-04,2.439729E-03,4.669496E-05,3.956320E-03
1313.307,4.598090E-03,7.848627E-04,5.738671E-04,2.392394E-03,1.649614E-05,3.767620E-03
1315.235,4.511605E-03,7.917457E-04,5.653625E-04,2.431428E-03,-8.979622E-06,3.779557E-03
1317.164,4.455014E-03,9.189165E-04,5.276732E-04,2.589379E-03,9.235280E-05,4.128322E-03
1319.092,4.635491E-03,8.411966E-04,4.652257E-04,2.758544E-03,1.022520E-04,4.167219E-03
1321.021,4.817519E-03,8.268504E-04,4.829284E-04,2.694709E-03,3.034046E-05,4.034828E-03
1322.949,5.085031E-03,9.735024E-04,5.175309E-04,2.620949E-03,1.224807E-04,4.234463E-03
1324.878,5.253768E-03,9.581192E-04,5.000566E-04,2.641706E-03,2.620801E-04,4.361962E-03
1326.806,5.327617E-03,1.003391E-03,5.116330E-04,2.699649E-03,3.230684E-04,4.537742E-03
1328.735,5.390502E-03,1.135338E-03,6.301677E-04,2.850539E-03,3.726388E-04,4.988684E-03
1330.663,5.737059E-03,1.171250E-03,7.283482E-04,3.074178E-03,3.761360E-04,5.349912E-03
1332.592,6.318191E-03,1.184189E-03,7.536929E-04,3.143981E-03,4.320814E-04,5.513944E-03
1334.52,6.741822E-03,1.257914E-03,8.532754E-04,3.178790E-03,4.547577E-04,5.744737E-03
1336.449,7.111294E-03,1.243784E-03,1.114608E-03,3.321014E-03,5.108081E-04,6.190214E-03
1338.377,7.575652E-03,1.181139E-03,1.437957E-03,3.549107E-03,5.810193E-04,6.749222E-03
1340.306,8.042270E-03,1.251339E-03,1.502693E-03,3.684025E-03,5.914497E-04,7.029507E-03
1342.234,8.344193E-03,1.392331E-03,1.401441E-03,3.886831E-03,7.903510E-04,7.470953E-03
1344.163,8.454569E-03,1.518128E-03,1.345563E-03,4.082173E-03,9.317064E-04,7.877571E-03
1346.091,8.670048E-03,1.419712E-03,1.287658E-03,4.187909E-03,9.747496E-04,7.870029E-03
