,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
998.9615,7.068541E-03,2.595328E-03,3.978075E-03,3.155682E-04,-1.091734E-04,6.779798E-03
1000.89,6.968728E-03,2.658567E-03,3.693458E-03,1.746599E-04,9.899936E-06,6.536586E-03
1002.819,7.266921E-03,2.961344E-03,3.566079E-03,-8.263375E-05,1.242956E-04,6.569084E-03
1004.747,7.855653E-03,3.376277E-03,3.670839E-03,-1.015967E-04,1.434285E-04,7.088947E-03
1006.676,8.682026E-03,3.880893E-03,3.910991E-03,3.034661E-05,4.429359E-05,7.866524E-03
1008.604,9.967028E-03,4.627868E-03,4.398569E-03,4.932962E-05,-1.446471E-04,8.931120E-03
1010.533,1.148143E-02,5.463014E-03,5.061184E-03,-3.542603E-05,-9.183954E-05,1.039693E-02
1012.461,1.300339E-02,6.042568E-03,5.712956E-03,-3.076783E-04,-2.744886E-05,1.142040E-02
1014.39,1.448259E-02,6.635610E-03,6.313626E-03,-3.807689E-04,1.112920E-04,1.267976E-02
1016.318,1.576077E-02,6.939697E-03,7.256249E-03,-1.024677E-04,2.244942E-04,1.431797E-02
1018.247,1.703058E-02,6.955812E-03,8.457481E-03,1.841157E-04,1.340964E-04,1.573151E-02
1020.175,1.853558E-02,6.888823E-03,9.796637E-03,9.597717E-05,-3.239309E-05,1.674904E-02
1022.104,2.067459E-02,7.015355E-03,1.120374E-02,5.680865E-05,2.929806E-06,1.827883E-02
1024.032,2.352718E-02,7.598534E-03,1.284483E-02,3.206941E-04,9.216211E-05,2.085622E-02
1025.961,2.547376E-02,8.551789E-03,1.412335E-02,6.001696E-04,1.349935E-04,2.341030E-02
1027.889,2.565733E-02,9.851437E-03,1.396058E-02,3.731680E-04,9.448441E-05,2.427967E-02
1029.818,2.436762E-02,1.114150E-02,1.165362E-02,-5.049544E-06,4.578561E-05,2.283586E-02
1031.746,2.233022E-02,1.232911E-02,8.631242E-03,5.788288E-05,8.473091E-05,2.110297E-02
1033.675,2.067234E-02,1.322490E-02,6.065861E-03,2.268094E-04,1.261681E-04,1.964373E-02
1035.603,1.962653E-02,1.381440E-02,4.400966E-03,1.473614E-04,2.886831E-05,1.839160E-02
1037.531,1.892175E-02,1.408822E-02,3.308323E-03,-2.180930E-04,-2.824572E-04,1.689600E-02
1039.46,1.834114E-02,1.446171E-02,2.622746E-03,-2.477077E-04,-3.797317E-04,1.645701E-02
1041.389,1.819032E-02,1.496416E-02,2.196537E-03,-3.210918E-05,-1.751482E-04,1.695344E-02
1043.317,1.859525E-02,1.560013E-02,1.673125E-03,-1.929505E-05,-9.195469E-05,1.716201E-02
1045.245,1.916631E-02,1.641087E-02,1.244635E-03,-7.591892E-05,-1.837684E-04,1.739582E-02
1047.174,2.008244E-02,1.771135E-02,9.595789E-04,-1.900900E-05,-2.406904E-04,1.841123E-02
1049.103,2.167411E-02,1.924343E-02,6.959883E-04,5.313200E-05,1.636331E-05,2.000891E-02
1051.031,2.386221E-02,2.109691E-02,6.999982E-04,5.712000E-05,3.275537E-05,2.188678E-02
1052.959,2.634130E-02,2.347344E-02,8.732342E-04,1.123230E-04,-1.521668E-04,2.430683E-02
1054.888,2.908562E-02,2.622299E-02,9.540686E-04,6.662500E-05,-1.975578E-05,2.722393E-02
1056.817,3.189914E-02,2.895593E-02,1.132959E-03,-8.024200E-05,2.125627E-04,3.022121E-02
1058.745,3.443349E-02,3.113253E-02,1.216397E-03,-1.748490E-04,1.118250E-04,3.228590E-02
1060.673,3.624444E-02,3.277716E-02,1.156615E-03,-1.479440E-04,-1.491210E-04,3.363671E-02
1062.602,3.717345E-02,3.395618E-02,1.221155E-03,-5.751700E-05,-3.640082E-04,3.475581E-02
1064.531,3.725771E-02,3.397462E-02,1.547786E-03,-2.183580E-04,-1.423238E-04,3.516173E-02
1066.459,3.643388E-02,3.292622E-02,2.131452E-03,-3.183801E-04,1.851900E-04,3.492448E-02
1068.387,3.464207E-02,3.108157E-02,2.394813E-03,-9.014200E-05,1.399101E-04,3.352615E-02
1070.316,3.229718E-02,2.877386E-02,2.253566E-03,7.563899E-05,-6.970416E-06,3.109609E-02
1072.245,2.966251E-02,2.631435E-02,2.087161E-03,1.504471E-04,-1.210470E-04,2.843091E-02
1074.173,2.733269E-02,2.415955E-02,1.915920E-03,7.358049E-05,4.534585E-05,2.619440E-02
1076.101,2.568749E-02,2.310050E-02,1.381460E-03,2.850335E-06,3.046022E-04,2.478941E-02
1078.03,2.501652E-02,2.266824E-02,8.421839E-04,-5.420422E-05,3.931426E-04,2.384937E-02
1079.958,2.515864E-02,2.291110E-02,5.609659E-04,-2.536767E-05,2.839428E-04,2.373064E-02
1081.887,2.532408E-02,2.394798E-02,4.686383E-04,-1.405514E-04,1.384953E-04,2.441456E-02
1083.815,2.532528E-02,2.444595E-02,1.599891E-04,5.224712E-05,5.330333E-05,2.471149E-02
1085.744,2.462036E-02,2.397348E-02,-4.433439E-05,3.046807E-04,-1.468899E-05,2.421914E-02
1087.672,2.325207E-02,2.262519E-02,4.017161E-05,2.935231E-04,4.622030E-05,2.300510E-02
1089.601,2.126325E-02,2.073297E-02,1.020601E-04,1.730817E-04,-6.361982E-05,2.094450E-02
1091.529,1.901824E-02,1.862453E-02,-3.210051E-05,6.894162E-05,-8.327542E-05,1.857810E-02
1093.458,1.711156E-02,1.677093E-02,-1.541750E-04,7.793247E-05,7.379063E-06,1.670206E-02
1095.386,1.591809E-02,1.554878E-02,-1.658184E-04,3.652833E-05,-9.140384E-05,1.532808E-02
1097.315,1.548330E-02,1.517851E-02,5.675834E-05,-7.081947E-05,-1.913111E-04,1.497314E-02
1099.243,1.573401E-02,1.534492E-02,2.745416E-04,-3.136522E-05,-1.775056E-04,1.541059E-02
1101.172,1.606241E-02,1.556372E-02,2.865529E-04,7.501388E-05,-1.525438E-05,1.591004E-02
1103.1,1.598068E-02,1.566171E-02,2.658357E-05,8.914732E-06,-8.742819E-05,1.560978E-02
1105.029,1.578180E-02,1.550071E-02,-1.218060E-04,1.458900E-04,-1.448930E-04,1.537990E-02
1106.957,1.523392E-02,1.492769E-02,-1.055445E-04,3.085956E-04,5.223839E-06,1.513596E-02
1108.886,1.398966E-02,1.373974E-02,-1.153640E-04,4.262038E-05,1.086653E-04,1.377566E-02
1110.814,1.231815E-02,1.220492E-02,-1.562322E-04,-1.879265E-04,6.449154E-05,1.192525E-02
1112.743,1.068010E-02,1.066068E-02,-2.642733E-04,-3.759587E-05,-8.164085E-05,1.027717E-02
1114.671,9.459495E-03,9.313503E-03,-2.408435E-04,1.023040E-04,-8.989307E-05,9.085071E-03
1116.6,8.566818E-03,8.385078E-03,-3.512844E-05,8.078038E-05,-4.019085E-05,8.390539E-03
1118.528,7.981910E-03,7.818417E-03,1.052861E-04,1.604769E-04,1.640144E-04,8.248194E-03
1120.457,7.645583E-03,7.499214E-03,-8.636773E-05,7.568711E-05,1.098150E-04,7.598348E-03
1122.385,7.363165E-03,7.285008E-03,-1.746714E-04,-7.735842E-05,-8.265597E-05,6.950322E-03
1124.314,7.315848E-03,7.196850E-03,-2.250728E-06,1.343845E-05,-1.384514E-04,7.069587E-03
1126.242,7.384110E-03,7.087884E-03,1.746968E-04,1.362440E-04,4.291824E-06,7.403116E-03
1128.171,7.320443E-03,7.107692E-03,6.137127E-05,-2.686101E-05,8.601434E-05,7.228217E-03
1130.099,7.304565E-03,7.213044E-03,-1.645230E-04,-4.006934E-05,-1.484892E-04,6.859963E-03
1132.028,7.552518E-03,7.258360E-03,-3.600202E-05,1.700734E-04,-2.445253E-04,7.147907E-03
1133.956,7.735060E-03,7.332977E-03,1.492105E-04,2.761511E-04,-4.270295E-06,7.754068E-03
1135.885,7.811763E-03,7.429024E-03,1.570082E-04,2.987515E-04,1.365875E-04,8.021371E-03
1137.813,8.026615E-03,7.375912E-03,2.683663E-04,3.567051E-04,6.397270E-05,8.064956E-03
1139.742,8.173488E-03,7.398671E-03,4.267357E-04,2.893295E-04,-1.179518E-04,7.996785E-03
1141.67,8.429800E-03,7.507662E-03,3.618115E-04,1.934641E-04,-8.241481E-05,7.980523E-03
1143.599,8.682973E-03,7.633358E-03,2.788879E-04,2.785795E-04,1.595568E-04,8.350382E-03
1145.527,9.019955E-03,7.697608E-03,3.160947E-04,5.197081E-04,2.008566E-04,8.734268E-03
1147.456,9.338278E-03,7.984997E-03,3.461591E-04,7.832845E-04,1.065031E-04,9.220943E-03
1149.384,9.815740E-03,8.160405E-03,4.087279E-04,1.046512E-03,7.455558E-05,9.690200E-03
1151.313,1.034688E-02,8.311950E-03,5.163743E-04,1.101059E-03,1.478591E-04,1.007724E-02
1153.241,1.081782E-02,8.548028E-03,5.745841E-04,1.112106E-03,2.264178E-04,1.046114E-02
1155.17,1.128970E-02,8.735104E-03,6.032425E-04,1.327767E-03,1.945609E-04,1.086067E-02
1157.098,1.157476E-02,8.680312E-03,6.511263E-04,1.691043E-03,2.105480E-04,1.123303E-02
1159.027,1.185276E-02,8.540567E-03,6.938927E-04,2.101250E-03,3.341858E-04,1.166990E-02
1160.955,1.223314E-02,8.224586E-03,7.855595E-04,2.429000E-03,3.784570E-04,1.181760E-02
1162.884,1.264237E-02,7.692666E-03,7.617829E-04,3.096584E-03,3.269411E-04,1.187797E-02
1164.812,1.299893E-02,7.158312E-03,7.860387E-04,4.050731E-03,3.534877E-04,1.234857E-02
1166.741,1.357144E-02,6.597577E-03,9.393821E-04,5.070264E-03,4.215279E-04,1.302875E-02
1168.669,1.440873E-02,6.199299E-03,1.046122E-03,6.253650E-03,4.932978E-04,1.399237E-02
1170.598,1.505560E-02,5.837249E-03,1.089469E-03,7.207068E-03,5.143096E-04,1.464810E-02
1172.526,1.499509E-02,5.568308E-03,1.244434E-03,7.397312E-03,5.699895E-04,1.478004E-02
1174.455,1.429961E-02,5.458210E-03,1.430704E-03,6.729382E-03,6.884169E-04,1.430671E-02
1176.383,1.340364E-02,5.572521E-03,1.694327E-03,5.679908E-03,6.685825E-04,1.361534E-02
1178.312,1.268312E-02,5.597324E-03,1.965321E-03,4.519040E-03,7.121249E-04,1.279381E-02
1180.24,1.241784E-02,5.548851E-03,2.284763E-03,3.478286E-03,8.865485E-04,1.219845E-02
1182.169,1.254932E-02,5.515158E-03,2.802595E-03,2.920312E-03,1.053597E-03,1.229166E-02
1184.097,1.303721E-02,5.368690E-03,3.549140E-03,2.577272E-03,1.194106E-03,1.268921E-02
1186.026,1.395578E-02,5.263892E-03,4.459144E-03,2.333581E-03,1.246813E-03,1.330343E-02
1187.954,1.507968E-02,5.092233E-03,5.559987E-03,2.260021E-03,1.430505E-03,1.434275E-02
1189.883,1.615679E-02,4.789768E-03,6.927753E-03,2.185779E-03,1.626390E-03,1.552969E-02
1191.811,1.707740E-02,4.482884E-03,8.251076E-03,2.100575E-03,1.564841E-03,1.639938E-02
1193.74,1.717859E-02,4.131218E-03,8.803665E-03,2.127145E-03,1.595859E-03,1.665789E-02
1195.668,1.617249E-02,3.686801E-03,8.282224E-03,2.133466E-03,1.865921E-03,1.596841E-02
1197.597,1.473035E-02,3.256386E-03,7.197971E-03,2.145861E-03,1.941097E-03,1.454131E-02
1199.525,1.356902E-02,3.010914E-03,6.272200E-03,2.200281E-03,2.095091E-03,1.357849E-02
1201.454,1.268479E-02,2.759238E-03,5.592343E-03,2.256512E-03,2.152109E-03,1.276020E-02
1203.382,1.210829E-02,2.512939E-03,4.962845E-03,2.257997E-03,2.163305E-03,1.189709E-02
1205.311,1.184511E-02,2.322597E-03,4.293245E-03,2.367854E-03,2.244067E-03,1.122776E-02
1207.239,1.144201E-02,2.340945E-03,3.605267E-03,2.677640E-03,2.371926E-03,1.099578E-02
1209.168,1.112208E-02,2.407475E-03,3.015201E-03,2.988279E-03,2.423745E-03,1.083470E-02
1211.096,1.109155E-02,2.301343E-03,2.440652E-03,3.282308E-03,2.300399E-03,1.032470E-02
1213.025,1.114776E-02,2.315316E-03,2.067940E-03,3.524305E-03,2.333171E-03,1.024073E-02
1214.953,1.112212E-02,2.461992E-03,1.883916E-03,3.802314E-03,2.381051E-03,1.052927E-02
1216.882,1.117151E-02,2.535391E-03,1.713934E-03,4.176280E-03,2.306126E-03,1.073173E-02
1218.81,1.129085E-02,2.684035E-03,1.481485E-03,4.456938E-03,2.176780E-03,1.079924E-02
1220.739,1.132250E-02,2.890997E-03,1.228096E-03,4.495422E-03,2.261679E-03,1.087619E-02
1222.667,1.139004E-02,3.125477E-03,1.051165E-03,4.555801E-03,2.356731E-03,1.108917E-02
1224.596,1.140644E-02,3.385456E-03,1.073754E-03,4.466202E-03,2.076924E-03,1.100234E-02
1226.524,1.122609E-02,3.558899E-03,1.153167E-03,4.303352E-03,1.889084E-03,1.090450E-02
1228.453,1.103703E-02,3.696477E-03,1.101224E-03,4.164224E-03,1.825433E-03,1.078736E-02
1230.381,1.093054E-02,3.860426E-03,1.087786E-03,4.090888E-03,1.660139E-03,1.069924E-02
1232.31,1.072423E-02,3.975627E-03,1.011175E-03,3.896888E-03,1.373192E-03,1.025688E-02
1234.238,1.060612E-02,4.134461E-03,9.086433E-04,3.556823E-03,1.345210E-03,9.945138E-03
1236.167,1.064476E-02,4.406560E-03,9.059237E-04,3.490060E-03,1.372320E-03,1.017486E-02
1238.095,1.051119E-02,4.668991E-03,1.105066E-03,3.433371E-03,1.131910E-03,1.033934E-02
1240.024,1.055990E-02,4.854618E-03,1.157707E-03,3.308149E-03,9.348388E-04,1.025531E-02
1241.952,1.080769E-02,4.922670E-03,1.180478E-03,3.405423E-03,8.946875E-04,1.040326E-02
1243.881,1.095499E-02,4.983403E-03,1.312169E-03,3.537708E-03,8.956468E-04,1.072893E-02
1245.809,1.121483E-02,5.115528E-03,1.490645E-03,3.763258E-03,7.539264E-04,1.112336E-02
1247.738,1.147735E-02,5.224403E-03,1.563115E-03,3.997428E-03,5.626038E-04,1.134755E-02
1249.666,1.152151E-02,5.166492E-03,1.477119E-03,4.085365E-03,5.147828E-04,1.124376E-02
1251.595,1.131331E-02,5.149512E-03,1.263293E-03,4.134733E-03,5.488800E-04,1.109642E-02
1253.523,1.104084E-02,5.089969E-03,1.177348E-03,4.100933E-03,4.230402E-04,1.079129E-02
1255.452,1.095581E-02,5.054697E-03,1.135588E-03,4.040450E-03,3.015507E-04,1.053229E-02
1257.38,1.074179E-02,5.143149E-03,1.299775E-03,3.985365E-03,4.224996E-04,1.085079E-02
1259.309,1.032672E-02,5.198207E-03,1.412152E-03,3.831275E-03,3.571676E-04,1.079880E-02
1261.237,9.928434E-03,5.133248E-03,1.341075E-03,3.583535E-03,3.817258E-04,1.043958E-02
1263.166,9.696938E-03,4.984196E-03,1.410327E-03,3.296466E-03,3.902520E-04,1.008124E-02
1265.094,9.447129E-03,4.769821E-03,1.386082E-03,3.100262E-03,3.956249E-04,9.651790E-03
1267.023,9.058003E-03,4.653170E-03,1.292038E-03,3.140204E-03,4.803094E-04,9.565721E-03
1268.951,8.673184E-03,4.389783E-03,1.317957E-03,3.180445E-03,4.099228E-04,9.298109E-03
1270.88,8.249938E-03,3.928563E-03,1.399379E-03,3.038354E-03,2.734355E-04,8.639731E-03
1272.808,7.855341E-03,3.645241E-03,1.601611E-03,2.830293E-03,2.293619E-04,8.306507E-03
1274.737,7.891143E-03,3.623818E-03,1.979535E-03,2.660288E-03,9.561789E-05,8.359258E-03
1276.665,8.185824E-03,3.399373E-03,2.422627E-03,2.617815E-03,-2.173559E-05,8.418080E-03
1278.594,8.442398E-03,3.226763E-03,2.769047E-03,2.572716E-03,-1.451122E-05,8.554014E-03
1280.522,8.759239E-03,3.085520E-03,3.065453E-03,2.616046E-03,2.349150E-05,8.790511E-03
1282.451,9.231673E-03,2.916969E-03,3.464093E-03,2.523635E-03,5.058458E-05,8.955282E-03
1284.379,9.423234E-03,2.859472E-03,3.972742E-03,2.429407E-03,8.802152E-05,9.349643E-03
1286.308,9.324188E-03,2.959261E-03,4.182609E-03,2.422724E-03,4.636682E-05,9.610961E-03
1288.236,9.097079E-03,2.982193E-03,3.999999E-03,2.354567E-03,4.501081E-05,9.381770E-03
1290.165,8.735213E-03,3.023370E-03,3.603597E-03,2.261020E-03,1.018041E-04,8.989791E-03
1292.093,8.222044E-03,3.024721E-03,3.226062E-03,2.240601E-03,1.366052E-04,8.627989E-03
1294.022,7.687432E-03,2.967725E-03,2.765011E-03,2.044161E-03,1.309720E-04,7.907868E-03
1295.95,7.113092E-03,2.900698E-03,2.221113E-03,2.007760E-03,9.684219E-05,7.226413E-03
1297.879,6.735179E-03,2.909385E-03,1.759629E-03,2.095865E-03,4.756298E-05,6.812442E-03
1299.807,6.585185E-03,2.988182E-03,1.490625E-03,2.142948E-03,7.635538E-05,6.698110E-03
1301.736,6.461714E-03,3.029922E-03,1.347288E-03,2.070350E-03,1.152691E-04,6.562829E-03
1303.664,6.348474E-03,3.104785E-03,1.326474E-03,1.920168E-03,9.474167E-05,6.446169E-03
1305.593,6.251355E-03,3.198204E-03,1.299088E-03,1.989793E-03,4.469140E-05,6.531777E-03
1307.521,6.248607E-03,3.146007E-03,1.261273E-03,1.984952E-03,8.316230E-05,6.475395E-03
1309.45,6.304395E-03,3.233940E-03,1.159294E-03,1.902892E-03,6.992920E-05,6.366054E-03
1311.378,6.492476E-03,3.217650E-03,1.134652E-03,1.857150E-03,8.173610E-05,6.291189E-03
1313.307,6.505060E-03,3.162585E-03,1.190166E-03,1.799795E-03,8.047580E-05,6.233022E-03
1315.235,6.437451E-03,3.354571E-03,1.229590E-03,1.891944E-03,7.526880E-05,6.551374E-03
1317.164,6.522044E-03,3.455120E-03,1.233776E-03,1.985147E-03,4.459190E-05,6.718635E-03
1319.092,6.769319E-03,3.502301E-03,1.258170E-03,1.933868E-03,1.088335E-04,6.803173E-03
1321.021,7.075803E-03,3.637775E-03,1.311304E-03,1.970006E-03,1.323834E-04,7.051469E-03
1322.949,7.361221E-03,3.673111E-03,1.244945E-03,1.985155E-03,6.913330E-05,6.972345E-03
1324.878,7.608402E-03,3.853056E-03,1.270837E-03,1.941477E-03,1.660320E-05,7.081973E-03
1326.806,7.818683E-03,4.056088E-03,1.411055E-03,1.928243E-03,6.896877E-05,7.464356E-03
1328.735,8.015646E-03,4.319550E-03,1.569771E-03,1.972076E-03,7.913381E-05,7.940531E-03
1330.663,8.430682E-03,4.498581E-03,1.692804E-03,2.102969E-03,7.802202E-05,8.372377E-03
1332.592,9.016138E-03,4.551483E-03,1.780921E-03,2.213370E-03,1.228472E-04,8.668621E-03
1334.52,9.650609E-03,4.841560E-03,1.916211E-03,2.272822E-03,8.541708E-05,9.116010E-03
1336.449,1.031683E-02,5.094056E-03,2.181608E-03,2.405868E-03,3.737922E-05,9.718912E-03
1338.377,1.094043E-02,5.294505E-03,2.572113E-03,2.621407E-03,1.041884E-04,1.059221E-02
1340.306,1.137954E-02,5.698976E-03,2.849743E-03,2.735032E-03,2.592215E-04,1.154297E-02
1342.234,1.168834E-02,5.849528E-03,2.846312E-03,2.827920E-03,3.463396E-04,1.187010E-02
1344.163,1.171338E-02,5.837862E-03,2.629237E-03,3.034277E-03,3.798737E-04,1.188125E-02
1346.091,1.162681E-02,5.842746E-03,2.414241E-03,3.214265E-03,3.819464E-04,1.185320E-02
