,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1056.817,2.438686E-02,2.062101E-02,2.717878E-04,7.222125E-04,-7.229417E-05,2.154271E-02
1058.745,2.649894E-02,2.261137E-02,3.863432E-04,9.268201E-04,5.340264E-06,2.392987E-02
1060.673,2.816543E-02,2.429573E-02,4.613364E-04,1.052451E-03,6.354490E-05,2.587306E-02
1062.602,2.883638E-02,2.503510E-02,6.826148E-04,8.778108E-04,5.919679E-05,2.665472E-02
1064.531,2.865383E-02,2.504592E-02,8.907278E-04,7.073530E-04,-8.115271E-05,2.656284E-02
1066.459,2.807746E-02,2.430720E-02,9.426680E-04,9.123526E-04,-9.123595E-05,2.607099E-02
1068.387,2.653558E-02,2.279331E-02,8.430954E-04,9.788152E-04,-3.438692E-05,2.458084E-02
1070.316,2.429360E-02,2.102780E-02,7.203903E-04,6.559863E-04,4.961341E-05,2.245379E-02
1072.245,2.210404E-02,1.933161E-02,6.488005E-04,3.719634E-04,2.321537E-04,2.058453E-02
1074.173,2.058818E-02,1.783075E-02,5.753317E-04,2.200081E-04,2.646897E-04,1.889078E-02
1076.101,1.943091E-02,1.656993E-02,5.674029E-04,8.396867E-05,-6.947498E-06,1.721436E-02
1078.03,1.887414E-02,1.619756E-02,4.922591E-04,-9.103222E-05,2.234313E-05,1.662113E-02
1079.958,1.902638E-02,1.677502E-02,3.462215E-04,2.983648E-05,1.519222E-04,1.730300E-02
1081.887,1.919847E-02,1.761759E-02,4.253822E-04,1.083075E-04,5.965210E-05,1.821093E-02
1083.815,1.943071E-02,1.817814E-02,5.650405E-04,-2.829352E-05,-1.902335E-04,1.852465E-02
1085.744,1.928026E-02,1.783793E-02,6.131280E-04,-1.332402E-04,-2.814992E-04,1.803631E-02
1087.672,1.820780E-02,1.688545E-02,4.103936E-04,-2.752952E-05,-7.668773E-05,1.719163E-02
1089.601,1.658423E-02,1.552560E-02,1.244631E-04,-3.134952E-05,-6.854851E-06,1.561186E-02
1091.529,1.478949E-02,1.378850E-02,-5.826966E-05,-1.294546E-04,-1.563891E-04,1.344439E-02
1093.458,1.323161E-02,1.240824E-02,-1.161483E-04,-9.764092E-05,-1.670869E-04,1.202737E-02
1095.386,1.230271E-02,1.133749E-02,-1.523020E-04,-1.319119E-04,-1.184027E-04,1.093488E-02
1097.315,1.199622E-02,1.084830E-02,4.903827E-05,-8.123552E-05,-1.259271E-04,1.069017E-02
1099.243,1.209641E-02,1.119630E-02,2.230315E-04,1.216348E-05,-1.486304E-04,1.128286E-02
1101.172,1.230026E-02,1.159995E-02,4.531572E-05,-1.497437E-04,-1.154514E-04,1.138007E-02
1103.1,1.225784E-02,1.166837E-02,-2.750833E-05,-2.845376E-04,-3.675568E-04,1.098877E-02
1105.029,1.221446E-02,1.139443E-02,1.152518E-04,-1.310817E-04,-4.176295E-04,1.096097E-02
1106.957,1.183480E-02,1.074385E-02,1.323176E-04,6.079748E-05,-2.094285E-04,1.072753E-02
1108.886,1.078119E-02,9.803820E-03,7.918776E-05,-3.659752E-05,-4.752830E-05,9.798882E-03
1110.814,9.470069E-03,8.676870E-03,1.441215E-04,-2.735001E-04,-1.976756E-04,8.349816E-03
1112.743,8.142147E-03,7.556441E-03,2.799783E-04,-4.355317E-04,-2.588277E-04,7.142060E-03
1114.671,7.269125E-03,6.689380E-03,2.346835E-04,-2.596960E-04,-1.673787E-04,6.496989E-03
1116.6,6.753382E-03,5.981298E-03,2.203408E-04,-6.968873E-05,7.689970E-05,6.208849E-03
1118.528,6.212501E-03,5.512585E-03,2.151103E-04,-4.067066E-06,1.522302E-04,5.875859E-03
1120.457,5.826068E-03,5.243324E-03,2.679022E-04,-1.730286E-04,-8.273850E-05,5.255459E-03
1122.385,5.555006E-03,5.111393E-03,2.931926E-04,-1.335620E-04,-1.064530E-04,5.164571E-03
1124.314,5.441464E-03,5.038828E-03,1.985914E-04,-1.315506E-04,-3.640580E-05,5.069463E-03
1126.242,5.581512E-03,4.962268E-03,1.497604E-04,-9.508589E-05,-1.905881E-04,4.826355E-03
1128.171,5.757650E-03,4.920662E-03,1.293250E-04,7.260740E-05,-2.875582E-04,4.835036E-03
1130.099,5.944818E-03,4.990556E-03,3.641561E-05,1.289369E-04,-1.563817E-04,4.999527E-03
1132.028,6.040236E-03,4.916777E-03,1.956248E-05,1.260840E-04,4.958000E-06,5.067382E-03
1133.956,6.184774E-03,4.913739E-03,-4.093788E-05,9.559655E-05,1.238712E-04,5.092269E-03
1135.885,6.447462E-03,5.001707E-03,-1.987705E-06,1.583477E-04,2.242240E-04,5.382291E-03
1137.813,6.496310E-03,4.927590E-03,1.085792E-04,5.001482E-04,1.134993E-04,5.649816E-03
1139.742,6.615168E-03,4.989271E-03,-1.896669E-05,6.163353E-04,9.042967E-07,5.587544E-03
1141.67,7.002566E-03,5.236592E-03,-7.409744E-05,6.608348E-04,1.778581E-04,6.001187E-03
1143.599,7.368624E-03,5.435770E-03,1.059111E-04,6.937219E-04,2.254767E-04,6.460880E-03
1145.527,7.705582E-03,5.457345E-03,6.205928E-05,9.173154E-04,2.473235E-04,6.684043E-03
1147.456,8.265400E-03,5.637703E-03,-1.133184E-04,1.182744E-03,1.173504E-04,6.824478E-03
1149.384,8.883358E-03,5.809627E-03,-6.656040E-05,1.388932E-03,-7.656539E-05,7.055433E-03
1151.313,9.570165E-03,6.027287E-03,5.833167E-05,1.720656E-03,5.747409E-05,7.863749E-03
1153.241,1.020289E-02,6.333502E-03,-2.870038E-05,2.154508E-03,1.542665E-04,8.613576E-03
1155.17,1.075337E-02,6.289422E-03,-1.945581E-05,2.669760E-03,1.757814E-04,9.115507E-03
1157.098,1.147404E-02,6.057687E-03,1.371852E-04,3.237057E-03,3.588662E-04,9.790796E-03
1159.027,1.233187E-02,5.845173E-03,2.559056E-04,4.163740E-03,3.604319E-04,1.062525E-02
1160.955,1.328452E-02,5.753894E-03,2.762905E-04,5.269090E-03,3.487907E-04,1.164806E-02
1162.884,1.444664E-02,5.548956E-03,1.097046E-04,6.494895E-03,5.957112E-04,1.274927E-02
1164.812,1.599065E-02,5.211537E-03,-7.936702E-05,8.124603E-03,7.174504E-04,1.397422E-02
1166.741,1.789523E-02,4.786819E-03,-6.081875E-05,1.028057E-02,7.238158E-04,1.573039E-02
1168.669,2.003852E-02,4.355410E-03,2.745539E-04,1.250506E-02,8.650342E-04,1.800006E-02
1170.598,2.149801E-02,4.009772E-03,4.363726E-04,1.435621E-02,1.108452E-03,1.991081E-02
1172.526,2.161852E-02,3.843429E-03,2.868253E-04,1.470672E-02,1.328118E-03,2.016509E-02
1174.455,2.018157E-02,3.744851E-03,5.078619E-04,1.330562E-02,1.394552E-03,1.895289E-02
1176.383,1.795925E-02,3.740813E-03,6.662179E-04,1.102420E-02,1.500406E-03,1.693164E-02
1178.312,1.592566E-02,3.757747E-03,5.813526E-04,8.825341E-03,1.624041E-03,1.478848E-02
1180.24,1.432712E-02,3.835296E-03,4.722014E-04,7.036877E-03,1.696055E-03,1.304043E-02
1182.169,1.338177E-02,3.917995E-03,5.356671E-04,5.725701E-03,1.968474E-03,1.214784E-02
1184.097,1.303613E-02,3.840944E-03,7.888120E-04,5.021669E-03,2.260365E-03,1.191179E-02
1186.026,1.310537E-02,3.642575E-03,1.140778E-03,4.690756E-03,2.477692E-03,1.195180E-02
1187.954,1.352563E-02,3.540272E-03,1.512369E-03,4.621025E-03,2.799326E-03,1.247299E-02
1189.883,1.387178E-02,3.313943E-03,1.983909E-03,4.586329E-03,3.202984E-03,1.308717E-02
1191.811,1.403771E-02,3.057734E-03,2.335279E-03,4.493660E-03,3.382111E-03,1.326878E-02
1193.74,1.387835E-02,2.812903E-03,2.429522E-03,4.203371E-03,3.314022E-03,1.275982E-02
1195.668,1.326456E-02,2.461468E-03,2.268267E-03,3.895117E-03,3.467595E-03,1.209245E-02
1197.597,1.256179E-02,2.215260E-03,2.125376E-03,3.892572E-03,3.762123E-03,1.199533E-02
1199.525,1.209262E-02,1.980354E-03,1.856328E-03,3.976070E-03,4.013464E-03,1.182622E-02
1201.454,1.186963E-02,1.804712E-03,1.519545E-03,4.122223E-03,4.155392E-03,1.160187E-02
1203.382,1.203474E-02,1.705270E-03,1.218989E-03,4.324540E-03,4.427789E-03,1.167659E-02
1205.311,1.259075E-02,1.705680E-03,1.063894E-03,4.783721E-03,4.680938E-03,1.223423E-02
1207.239,1.309590E-02,1.515249E-03,1.016792E-03,5.353347E-03,4.803314E-03,1.268870E-02
1209.168,1.329639E-02,1.435506E-03,9.423798E-04,5.908046E-03,5.031155E-03,1.331709E-02
1211.096,1.371797E-02,1.435215E-03,7.451181E-04,6.568047E-03,5.075823E-03,1.382420E-02
1213.025,1.442020E-02,1.472888E-03,5.393583E-04,7.226195E-03,4.835878E-03,1.407432E-02
1214.953,1.507628E-02,1.669368E-03,4.645305E-04,7.851254E-03,4.765613E-03,1.475077E-02
1216.882,1.551873E-02,1.779212E-03,3.662152E-04,8.341849E-03,4.762565E-03,1.524984E-02
1218.81,1.579685E-02,1.773475E-03,2.924780E-04,8.757464E-03,4.654524E-03,1.547794E-02
1220.739,1.611275E-02,1.930711E-03,3.668548E-04,8.999257E-03,4.515418E-03,1.581224E-02
1222.667,1.615076E-02,2.269155E-03,3.309647E-04,9.150834E-03,4.551552E-03,1.630251E-02
1224.596,1.590832E-02,2.442196E-03,1.470342E-04,9.097456E-03,4.450652E-03,1.613734E-02
1226.524,1.566756E-02,2.443289E-03,9.996608E-05,8.953116E-03,4.068055E-03,1.556443E-02
1228.453,1.527282E-02,2.564195E-03,1.994898E-04,8.649112E-03,3.815631E-03,1.522843E-02
1230.381,1.475493E-02,2.717030E-03,1.661316E-04,8.294554E-03,3.666577E-03,1.484429E-02
1232.31,1.444228E-02,2.866238E-03,2.037407E-04,7.745786E-03,3.384349E-03,1.420011E-02
1234.238,1.404000E-02,2.971814E-03,3.198584E-04,7.181356E-03,2.966978E-03,1.344001E-02
1236.167,1.364487E-02,2.990771E-03,2.268448E-04,6.784000E-03,2.754997E-03,1.275661E-02
1238.095,1.334142E-02,3.047371E-03,1.278220E-04,6.682032E-03,2.556122E-03,1.241335E-02
1240.024,1.333595E-02,3.266178E-03,1.702979E-04,6.698504E-03,2.278296E-03,1.241327E-02
1241.952,1.348797E-02,3.384660E-03,2.968122E-04,6.887353E-03,2.006064E-03,1.257489E-02
1243.881,1.364586E-02,3.262546E-03,3.534567E-04,7.235600E-03,1.864437E-03,1.271604E-02
1245.809,1.382542E-02,3.275376E-03,4.014238E-04,7.410209E-03,1.707461E-03,1.279447E-02
1247.738,1.406271E-02,3.490789E-03,4.269200E-04,7.589650E-03,1.656432E-03,1.316379E-02
1249.666,1.417309E-02,3.674593E-03,4.200298E-04,7.815629E-03,1.565073E-03,1.347532E-02
1251.595,1.405427E-02,3.783551E-03,2.471964E-04,7.880938E-03,1.366410E-03,1.327809E-02
1253.523,1.378075E-02,3.812172E-03,7.781041E-05,7.847020E-03,1.040811E-03,1.277781E-02
1255.452,1.337269E-02,3.757874E-03,8.925283E-06,7.636029E-03,8.199169E-04,1.222275E-02
1257.38,1.298743E-02,3.500290E-03,3.161653E-05,7.309397E-03,7.000489E-04,1.154135E-02
1259.309,1.258145E-02,3.518586E-03,1.302293E-04,7.039673E-03,5.739985E-04,1.126249E-02
1261.237,1.208691E-02,3.597977E-03,2.326416E-04,6.658698E-03,4.310151E-04,1.092033E-02
1263.166,1.159661E-02,3.387757E-03,1.866581E-04,6.277034E-03,3.011799E-04,1.015263E-02
1265.094,1.118050E-02,3.179181E-03,2.553494E-04,6.015624E-03,3.571471E-04,9.807302E-03
1267.023,1.072263E-02,2.983165E-03,3.064538E-04,5.812919E-03,4.794135E-04,9.581951E-03
1268.951,1.011059E-02,2.899028E-03,1.528474E-04,5.619425E-03,4.483609E-04,9.119661E-03
1270.88,9.681458E-03,2.764632E-03,1.013738E-04,5.501122E-03,4.011401E-04,8.768268E-03
1272.808,9.414806E-03,2.589306E-03,2.733627E-04,5.420593E-03,2.899023E-04,8.573164E-03
1274.737,9.209794E-03,2.375149E-03,4.259605E-04,5.225551E-03,1.675251E-04,8.194186E-03
1276.665,9.040162E-03,2.291253E-03,4.453581E-04,4.992157E-03,1.413924E-04,7.870160E-03
1278.594,8.971200E-03,2.214793E-03,5.399525E-04,4.958774E-03,2.149263E-04,7.928446E-03
1280.522,9.028428E-03,2.120821E-03,7.012014E-04,4.897227E-03,3.186904E-04,8.037940E-03
1282.451,9.039215E-03,2.156578E-03,9.502538E-04,4.713118E-03,3.257483E-04,8.145698E-03
1284.379,9.063234E-03,2.190029E-03,1.160862E-03,4.631923E-03,3.062845E-04,8.289099E-03
1286.308,8.936731E-03,2.050688E-03,1.138155E-03,4.551590E-03,2.896353E-04,8.030068E-03
1288.236,8.694829E-03,1.970377E-03,1.094266E-03,4.397477E-03,2.225023E-04,7.684623E-03
1290.165,8.410747E-03,1.958445E-03,1.013768E-03,4.311498E-03,1.606393E-04,7.444350E-03
1292.093,8.182465E-03,2.023747E-03,8.067238E-04,4.310524E-03,1.466726E-04,7.287668E-03
1294.022,7.983283E-03,2.047383E-03,5.915877E-04,4.190691E-03,1.706515E-04,7.000313E-03
1295.95,7.600751E-03,1.960241E-03,4.668556E-04,3.993689E-03,6.788586E-05,6.488672E-03
1297.879,7.256859E-03,1.982040E-03,4.477321E-04,3.899770E-03,5.950834E-06,6.335493E-03
1299.807,7.102647E-03,2.023851E-03,4.281783E-04,3.719012E-03,3.923815E-05,6.210280E-03
1301.736,6.965615E-03,2.102041E-03,2.526602E-04,3.588189E-03,5.919123E-06,5.948809E-03
1303.664,6.981953E-03,2.310919E-03,2.009100E-04,3.610453E-03,3.091343E-05,6.153195E-03
1305.593,6.981891E-03,2.323077E-03,2.670182E-04,3.611141E-03,5.112041E-05,6.252357E-03
1307.521,6.858909E-03,2.222203E-03,2.466775E-04,3.415709E-03,5.437372E-05,5.938963E-03
1309.45,6.828727E-03,2.279354E-03,1.259209E-04,3.345277E-03,1.423557E-04,5.892908E-03
1311.378,6.872295E-03,2.364149E-03,1.174789E-04,3.402711E-03,2.915629E-05,5.913495E-03
1313.307,6.927882E-03,2.462251E-03,2.307547E-04,3.345055E-03,-5.402731E-05,5.984033E-03
1315.235,7.117431E-03,2.365291E-03,3.083996E-04,3.308033E-03,-9.491281E-05,5.886811E-03
1317.164,7.346728E-03,2.430201E-03,2.104870E-04,3.466314E-03,3.440584E-06,6.110442E-03
1319.092,7.334456E-03,2.531211E-03,1.477104E-04,3.592161E-03,4.683909E-05,6.317921E-03
1321.021,7.406234E-03,2.542970E-03,8.746041E-05,3.672438E-03,1.179483E-06,6.304048E-03
1322.949,7.702482E-03,2.692436E-03,1.047229E-04,3.674393E-03,-4.259015E-06,6.467294E-03
1324.878,7.885390E-03,2.824310E-03,2.528191E-04,3.703254E-03,6.455745E-05,6.844940E-03
1326.806,8.146408E-03,2.896417E-03,3.228785E-04,3.660779E-03,9.376078E-05,6.973836E-03
1328.735,8.578806E-03,3.060604E-03,2.646255E-04,3.718443E-03,7.054801E-05,7.114221E-03
1330.663,8.862114E-03,3.138662E-03,3.635210E-04,3.734318E-03,-1.076917E-04,7.128809E-03
1332.592,9.306952E-03,3.276001E-03,4.179520E-04,3.933792E-03,-4.093342E-05,7.586811E-03
1334.52,9.791440E-03,3.467746E-03,4.309179E-04,4.323598E-03,1.657979E-04,8.388060E-03
1336.449,1.025784E-02,3.743736E-03,4.480281E-04,4.681185E-03,1.770251E-04,9.049975E-03
1338.377,1.092227E-02,3.902977E-03,4.140881E-04,4.851240E-03,1.518235E-04,9.320128E-03
1340.306,1.158453E-02,3.935340E-03,4.940199E-04,4.891287E-03,2.198409E-04,9.540488E-03
1342.234,1.182988E-02,4.065390E-03,6.311377E-04,5.101314E-03,2.134130E-04,1.001125E-02
1344.163,1.196579E-02,4.199097E-03,6.297165E-04,5.509680E-03,2.491046E-04,1.058760E-02
1346.091,1.228840E-02,4.138538E-03,5.110758E-04,5.817152E-03,4.840104E-04,1.095078E-02
