date,SMA
2001-09-25,123.7943
2001-09-26,123.6346
2001-09-27,123.4575
2001-09-28,123.302
2001-10-01,123.1552
2001-10-02,123.0133
2001-10-03,122.8572
2001-10-04,122.7041
2001-10-05,122.5593
2001-10-08,122.4198
2001-10-09,122.295
2001-10-10,122.1729
2001-10-11,122.0728
2001-10-12,121.9891
2001-10-15,121.8999
2001-10-16,121.7952
2001-10-17,121.672
2001-10-18,121.5425
2001-10-19,121.4109
2001-10-22,121.3024
2001-10-23,121.2029
2001-10-24,121.0709
2001-10-25,120.9564
2001-10-26,120.8619
2001-10-29,120.7484
2001-10-30,120.6304
2001-10-31,120.4989
2001-11-01,120.3799
2001-11-02,120.2664
2001-11-05,120.1559
2001-11-06,120.0504
2001-11-07,119.9379
2001-11-08,119.8309
2001-11-09,119.7199
2001-11-12,119.5999
2001-11-13,119.4909
2001-11-14,119.3844
2001-11-15,119.2794
2001-11-16,119.1684
2001-11-19,119.0584
2001-11-20,118.9474
2001-11-21,118.8279
2001-11-23,118.7324
2001-11-26,118.6329
2001-11-27,118.5329
2001-11-28,118.4259
2001-11-29,118.3349
2001-11-30,118.2464
2001-12-03,118.1464
2001-12-04,118.0614
2001-12-05,117.9879
2001-12-06,117.9079
2001-12-07,117.8389
2001-12-10,117.7689
2001-12-11,117.7119
2001-12-12,117.6544
2001-12-13,117.5899
2001-12-14,117.5174
2001-12-17,117.4569
2001-12-18,117.4119
2001-12-19,117.3679
2001-12-20,117.3234
2001-12-21,117.2749
2001-12-24,117.2179
2001-12-26,117.1599
2001-12-27,117.1049
2001-12-28,117.0679
2001-12-31,117.0489
2002-01-02,117.0264
2002-01-03,117.0219
2002-01-04,117.0214
2002-01-07,117.0304
2002-01-08,117.0259
2002-01-09,117.0329
2002-01-10,117.0519
2002-01-11,117.0709
2002-01-14,117.0694
2002-01-15,117.0659
2002-01-16,117.0384
2002-01-17,117.0319
2002-01-18,117.0201
2002-01-22,116.9986
2002-01-23,116.9936
2002-01-24,117.0096
2002-01-25,117.0231
2002-01-28,117.0171
2002-01-29,117.0021
2002-01-30,116.9886
2002-01-31,116.9711
2002-02-01,116.9511
2002-02-04,116.9061
2002-02-05,116.8641
2002-02-06,116.8111
2002-02-07,116.7311
2002-02-08,116.6531
2002-02-11,116.5876
2002-02-12,116.5321
2002-02-13,116.4856
2002-02-14,116.4301
2002-02-15,116.3661
2002-02-19,116.2809
2002-02-20,116.2094
2002-02-21,116.1154
2002-02-22,116.0294
2002-02-25,115.9609
2002-02-26,115.8804
2002-02-27,115.8079
2002-02-28,115.7329
2002-03-01,115.6729
2002-03-04,115.6219
2002-03-05,115.5729
2002-03-06,115.5299
2002-03-07,115.4824
2002-03-08,115.4224
2002-03-11,115.3624
2002-03-12,115.2999
2002-03-13,115.2214
2002-03-14,115.1434
2002-03-15,115.0804
2002-03-18,115.0159
2002-03-19,114.9629
2002-03-20,114.9034
2002-03-21,114.8534
2002-03-22,114.7984
2002-03-25,114.7329
2002-03-26,114.6679
2002-03-27,114.5969
2002-03-28,114.5309
2002-04-01,114.4629
2002-04-02,114.3974
2002-04-03,114.3324
2002-04-04,114.2664
2002-04-05,114.2059
2002-04-08,114.1604
2002-04-09,114.1114
2002-04-10,114.0719
2002-04-11,114.0159
2002-04-12,113.9609
2002-04-15,113.8949
2002-04-16,113.8464
2002-04-17,113.8029
2002-04-18,113.7574
2002-04-19,113.7144
2002-04-22,113.6584
2002-04-23,113.5979
2002-04-24,113.5244
2002-04-25,113.4514
2002-04-26,113.3799
2002-04-29,113.3189
2002-04-30,113.2599
2002-05-01,113.2144
2002-05-02,113.1664
2002-05-03,113.0984
2002-05-06,113.0149
2002-05-07,112.9369
2002-05-08,112.8729
2002-05-09,112.8069
2002-05-10,112.725
2002-05-13,112.658
2002-05-14,112.614
2002-05-15,112.574
2002-05-16,112.5305
2002-05-17,112.483
2002-05-20,112.4275
2002-05-21,112.3665
2002-05-22,112.304
2002-05-23,112.244
2002-05-24,112.1745
2002-05-28,112.1055
2002-05-29,112.0405
2002-05-30,111.9715
2002-05-31,111.915
2002-06-03,111.8425
2002-06-04,111.769
2002-06-05,111.7005
2002-06-06,111.6215
2002-06-07,111.547
2002-06-10,111.472
2002-06-11,111.398
2002-06-12,111.3219
2002-06-13,111.2509
2002-06-14,111.1729
2002-06-17,111.1104
2002-06-18,111.0404
2002-06-19,110.9614
2002-06-20,110.8844
2002-06-21,110.8033
2002-06-24,110.7358
2002-06-25,110.6526
2002-06-26,110.5742
2002-06-27,110.5028
2002-06-28,110.4436
2002-07-01,110.3853
2002-07-02,110.3096
2002-07-03,110.2657
2002-07-05,110.2417
2002-07-08,110.2221
2002-07-09,110.2065
2002-07-10,110.1807
2002-07-11,110.1416
2002-07-12,110.0921
2002-07-15,110.0468
2002-07-16,109.9881
2002-07-17,109.9198
2002-07-18,109.8373
2002-07-19,109.7328
2002-07-22,109.6068
2002-07-23,109.4696
2002-07-24,109.3572
2002-07-25,109.2447
2002-07-26,109.1427
2002-07-29,109.05
2002-07-30,108.9547
2002-07-31,108.863
2002-08-01,108.7604
2002-08-02,108.6444
2002-08-05,108.5247
2002-08-06,108.4207
2002-08-07,108.3242
2002-08-08,108.2314
2002-08-09,108.1434
2002-08-12,108.0535
2002-08-13,107.9453
2002-08-14,107.8549
2002-08-15,107.7849
2002-08-16,107.72
2002-08-19,107.668
2002-08-20,107.5975
2002-08-21,107.5297
2002-08-22,107.4596
2002-08-23,107.3706
2002-08-26,107.2854
2002-08-27,107.1932
2002-08-28,107.0902
2002-08-29,106.9909
2002-08-30,106.8768
2002-09-03,106.7447
2002-09-04,106.6179
2002-09-05,106.4898
2002-09-06,106.3608
2002-09-09,106.2401
2002-09-10,106.1286
2002-09-11,106.0058
2002-09-12,105.8735
2002-09-13,105.7449
2002-09-16,105.6278
2002-09-17,105.4925
2002-09-18,105.3567
2002-09-19,105.2132
2002-09-20,105.0585
2002-09-23,104.8898
2002-09-24,104.7148
2002-09-25,104.5536
2002-09-26,104.4102
2002-09-27,104.253
2002-09-30,104.0904
2002-10-01,103.9585
2002-10-02,103.8088
2002-10-03,103.6488
2002-10-04,103.4778
2002-10-07,103.2945
2002-10-08,103.1228
2002-10-09,102.9383
2002-10-10,102.768
2002-10-11,102.6118
2002-10-14,102.4544
2002-10-15,102.3179
2002-10-16,102.1792
2002-10-17,102.043
2002-10-18,101.9022
2002-10-21,101.7651
2002-10-22,101.6287
2002-10-23,101.4972
2002-10-24,101.361
2002-10-25,101.2315
2002-10-28,101.105
2002-10-29,100.9769
2002-10-30,100.848
2002-10-31,100.7266
2002-11-01,100.6095
2002-11-04,100.4994
2002-11-05,100.3966
2002-11-06,100.2958
2002-11-07,100.1816
2002-11-08,100.0619
2002-11-11,99.9337
2002-11-12,99.827
2002-11-13,99.7127
2002-11-14,99.6004
2002-11-15,99.4939
2002-11-18,99.3968
2002-11-19,99.3026
2002-11-20,99.2209
2002-11-21,99.1514
2002-11-22,99.068
2002-11-25,98.9784
2002-11-26,98.8814
2002-11-27,98.7913
2002-11-29,98.7007
2002-12-02,98.6168
2002-12-03,98.5374
2002-12-04,98.4466
2002-12-05,98.3623
2002-12-06,98.2744
2002-12-09,98.1644
2002-12-10,98.0619
2002-12-11,97.9573
2002-12-12,97.8552
2002-12-13,97.7334
2002-12-16,97.6126
2002-12-17,97.4899
2002-12-18,97.3549
2002-12-19,97.2182
2002-12-20,97.0831
2002-12-23,96.9472
2002-12-24,96.808
2002-12-26,96.675
2002-12-27,96.5324
2002-12-30,96.3894
2002-12-31,96.2471
2003-01-02,96.1149
2003-01-03,95.9957
2003-01-06,95.884
2003-01-07,95.7726
2003-01-08,95.6616
2003-01-09,95.5541
2003-01-10,95.4464
2003-01-13,95.3391
2003-01-14,95.2327
2003-01-15,95.1252
2003-01-16,95.0198
2003-01-17,94.9096
2003-01-21,94.7924
2003-01-22,94.6687
2003-01-23,94.5518
2003-01-24,94.4167
2003-01-27,94.2897
2003-01-28,94.1618
2003-01-29,94.0412
2003-01-30,93.8974
2003-01-31,93.7627
2003-02-03,93.6313
2003-02-04,93.4937
2003-02-05,93.363
2003-02-06,93.2327
2003-02-07,93.1028
2003-02-10,92.9754
2003-02-11,92.8555
2003-02-12,92.7315
2003-02-13,92.6038
2003-02-14,92.4785
2003-02-18,92.3627
2003-02-19,92.2506
2003-02-20,92.1447
2003-02-21,92.0451
2003-02-24,91.9191
2003-02-25,91.8025
2003-02-26,91.6901
2003-02-27,91.5723
2003-02-28,91.4458
2003-03-03,91.3172
2003-03-04,91.179
2003-03-05,91.0417
2003-03-06,90.907
2003-03-07,90.7801
2003-03-10,90.6422
2003-03-11,90.4943
2003-03-12,90.3561
2003-03-13,90.2349
2003-03-14,90.119
2003-03-17,90.0179
2003-03-18,89.9184
2003-03-19,89.8362
2003-03-20,89.7539
2003-03-21,89.6743
2003-03-24,89.5902
2003-03-25,89.5113
2003-03-26,89.4282
2003-03-27,89.354
2003-03-28,89.2745
2003-03-31,89.1902
2003-04-01,89.1134
2003-04-02,89.0335
2003-04-03,88.947
2003-04-04,88.8756
2003-04-07,88.8099
2003-04-08,88.7544
2003-04-09,88.6906
2003-04-10,88.6403
2003-04-11,88.5875
2003-04-14,88.5351
2003-04-15,88.4892
2003-04-16,88.4453
2003-04-17,88.4182
2003-04-21,88.3889
2003-04-22,88.3491
2003-04-23,88.3196
2003-04-24,88.2984
2003-04-25,88.289
2003-04-28,88.2836
2003-04-29,88.2833
2003-04-30,88.2811
2003-05-01,88.2878
2003-05-02,88.3002
2003-05-05,88.3263
2003-05-06,88.3723
2003-05-07,88.4283
2003-05-08,88.4908
2003-05-09,88.5358
2003-05-12,88.5902
2003-05-13,88.6358
2003-05-14,88.6595
2003-05-15,88.6803
2003-05-16,88.6989
2003-05-19,88.7182
2003-05-20,88.7466
2003-05-21,88.791
2003-05-22,88.8259
2003-05-23,88.8532
2003-05-27,88.8755
2003-05-28,88.8974
2003-05-29,88.9214
2003-05-30,88.9613
2003-06-02,88.9869
2003-06-03,89.0082
2003-06-04,89.0379
2003-06-05,89.0591
2003-06-06,89.0835
2003-06-09,89.096
2003-06-10,89.1088
2003-06-11,89.1373
2003-06-12,89.1641
2003-06-13,89.1911
2003-06-16,89.2389
2003-06-17,89.2865
2003-06-18,89.3354
2003-06-19,89.3941
2003-06-20,89.4436
2003-06-23,89.4918
2003-06-24,89.5344
2003-06-25,89.5688
2003-06-26,89.6043
2003-06-27,89.6369
2003-06-30,89.6778
2003-07-01,89.7221
2003-07-02,89.7715
2003-07-03,89.8261
2003-07-07,89.8948
2003-07-08,89.9771
2003-07-09,90.0582
2003-07-10,90.1364
2003-07-11,90.2261
2003-07-14,90.308
2003-07-15,90.3819
2003-07-16,90.4677
2003-07-17,90.5513
2003-07-18,90.6202
2003-07-21,90.6959
2003-07-22,90.7802
2003-07-23,90.8724
2003-07-24,90.9692
2003-07-25,91.0685
2003-07-28,91.1773
2003-07-29,91.2711
2003-07-30,91.3461
2003-07-31,91.4199
2003-08-01,91.469
2003-08-04,91.5288
2003-08-05,91.5695
2003-08-06,91.6112
2003-08-07,91.6504
2003-08-08,91.6942
2003-08-11,91.7364
2003-08-12,91.7924
2003-08-13,91.8366
2003-08-14,91.8851
2003-08-15,91.9403
2003-08-18,91.9956
2003-08-19,92.0573
2003-08-20,92.1082
2003-08-21,92.1564
2003-08-22,92.196
2003-08-25,92.2304
2003-08-26,92.2772
2003-08-27,92.3296
2003-08-28,92.3921
2003-08-29,92.4545
2003-09-02,92.5233
2003-09-03,92.5864
2003-09-04,92.6465
2003-09-05,92.7082
2003-09-08,92.7748
2003-09-09,92.828
2003-09-10,92.8673
2003-09-11,92.9115
2003-09-12,92.9564
2003-09-15,93.0083
2003-09-16,93.0548
2003-09-17,93.1018
2003-09-18,93.1542
2003-09-19,93.2082
2003-09-22,93.2587
2003-09-23,93.3162
2003-09-24,93.3616
2003-09-25,93.4155
2003-09-26,93.4618
2003-09-29,93.5125
2003-09-30,93.5584
2003-10-01,93.6221
2003-10-02,93.6761
2003-10-03,93.7388
2003-10-06,93.8091
2003-10-07,93.8846
2003-10-08,93.9547
2003-10-09,94.026
2003-10-10,94.102
2003-10-13,94.1796
2003-10-14,94.269
2003-10-15,94.3534
2003-10-16,94.4393
2003-10-17,94.5053
2003-10-20,94.5737
2003-10-21,94.6332
2003-10-22,94.6873
2003-10-23,94.7471
2003-10-24,94.8009
2003-10-27,94.8538
2003-10-28,94.9138
2003-10-29,94.9731
2003-10-30,95.0381
2003-10-31,95.1045
2003-11-03,95.1811
2003-11-04,95.2637
2003-11-05,95.352
2003-11-06,95.4405
2003-11-07,95.5366
2003-11-10,95.6365
2003-11-11,95.7331
2003-11-12,95.8324
2003-11-13,95.942
2003-11-14,96.039
2003-11-17,96.1325
2003-11-18,96.2248
2003-11-19,96.3242
2003-11-20,96.4208
2003-11-21,96.5248
2003-11-24,96.6327
2003-11-25,96.7455
2003-11-26,96.8668
2003-11-28,96.9873
2003-12-01,97.1046
2003-12-02,97.2131
2003-12-03,97.323
2003-12-04,97.4393
2003-12-05,97.5477
2003-12-08,97.6665
2003-12-09,97.7779
2003-12-10,97.8953
2003-12-11,98.0133
2003-12-12,98.1295
2003-12-15,98.247
2003-12-16,98.3741
2003-12-17,98.4993
2003-12-18,98.6342
2003-12-19,98.7621
2003-12-22,98.9038
2003-12-23,99.0498
2003-12-24,99.1926
2003-12-26,99.3218
2003-12-29,99.457
2003-12-30,99.579
2003-12-31,99.6989
2004-01-02,99.8153
2004-01-05,99.9367
2004-01-06,100.0511
2004-01-07,100.1823
2004-01-08,100.3116
2004-01-09,100.4382
2004-01-12,100.5685
2004-01-13,100.6978
2004-01-14,100.8416
2004-01-15,100.9803
2004-01-16,101.1108
2004-01-20,101.2433
2004-01-21,101.3777
2004-01-22,101.5115
2004-01-23,101.6427
2004-01-26,101.7869
2004-01-27,101.9227
2004-01-28,102.0538
2004-01-29,102.1765
2004-01-30,102.295
2004-02-02,102.4236
2004-02-03,102.5447
2004-02-04,102.6607
2004-02-05,102.7699
2004-02-06,102.8812
2004-02-09,102.9968
2004-02-10,103.1199
2004-02-11,103.2413
2004-02-12,103.3606
2004-02-13,103.4767
2004-02-17,103.5981
2004-02-18,103.7103
2004-02-19,103.8213
2004-02-20,103.9262
2004-02-23,104.0322
2004-02-24,104.1419
2004-02-25,104.2476
2004-02-26,104.3479
2004-02-27,104.4494
2004-03-01,104.5577
2004-03-02,104.6595
2004-03-03,104.7636
2004-03-04,104.8803
2004-03-05,104.9999
2004-03-08,105.1115
2004-03-09,105.2161
2004-03-10,105.3112
2004-03-11,105.3898
2004-03-12,105.4743
2004-03-15,105.5532
2004-03-16,105.6274
2004-03-17,105.7059
2004-03-18,105.7825
2004-03-19,105.842
2004-03-22,105.892
2004-03-23,105.943
2004-03-24,105.9995
2004-03-25,106.0582
2004-03-26,106.1119
2004-03-29,106.1718
2004-03-30,106.2388
2004-03-31,106.296
2004-04-01,106.3566
2004-04-02,106.422
2004-04-05,106.4982
2004-04-06,106.5755
2004-04-07,106.6566
2004-04-08,106.7358
2004-04-12,106.8223
2004-04-13,106.8943
2004-04-14,106.973
2004-04-15,107.0496
2004-04-16,107.1261
2004-04-19,107.1964
2004-04-20,107.2623
2004-04-21,107.3222
2004-04-22,107.3877
2004-04-23,107.4566
2004-04-26,107.5311
2004-04-27,107.6014
2004-04-28,107.6618
2004-04-29,107.7184
2004-04-30,107.7736
2004-05-03,107.8419
2004-05-04,107.9046
2004-05-05,107.9771
2004-05-06,108.0403
2004-05-07,108.0939
2004-05-10,108.1456
2004-05-11,108.1932
2004-05-12,108.2462
2004-05-13,108.2991
2004-05-14,108.3535
2004-05-17,108.4021
2004-05-18,108.4578
2004-05-19,108.5116
2004-05-20,108.5776
2004-05-21,108.6417
2004-05-24,108.7031
2004-05-25,108.7709
2004-05-26,108.8389
2004-05-27,108.9055
2004-05-28,108.9746
2004-06-01,109.0416
2004-06-02,109.1091
2004-06-03,109.1672
2004-06-04,109.2278
2004-06-07,109.299
2004-06-08,109.3695
2004-06-09,109.4396
2004-06-10,109.5117
2004-06-14,109.5772
2004-06-15,109.6466
2004-06-16,109.7128
2004-06-17,109.7748
2004-06-18,109.8289
2004-06-21,109.8781
2004-06-22,109.9299
2004-06-23,109.9895
2004-06-24,110.0431
2004-06-25,110.0973
2004-06-28,110.1547
2004-06-29,110.213
2004-06-30,110.2734
2004-07-01,110.3277
2004-07-02,110.3742
2004-07-06,110.4167
2004-07-07,110.4548
2004-07-08,110.4936
2004-07-09,110.5395
2004-07-12,110.5837
2004-07-13,110.6374
2004-07-14,110.6936
2004-07-15,110.7479
2004-07-16,110.7968
2004-07-19,110.8482
2004-07-20,110.896
2004-07-21,110.9317
2004-07-22,110.9641
2004-07-23,110.9896
2004-07-26,111.0121
2004-07-27,111.0409
2004-07-28,111.07
2004-07-29,111.1
2004-07-30,111.1297
2004-08-02,111.1587
2004-08-03,111.1848
2004-08-04,111.2088
2004-08-05,111.2295
2004-08-06,111.2385
2004-08-09,111.2492
2004-08-10,111.2734
2004-08-11,111.2975
2004-08-12,111.3145
2004-08-13,111.3323
2004-08-16,111.3486
2004-08-17,111.3672
2004-08-18,111.3904
2004-08-19,111.4124
2004-08-20,111.4349
2004-08-23,111.457
2004-08-24,111.4796
2004-08-25,111.5031
2004-08-26,111.5305
2004-08-27,111.5619
2004-08-30,111.5888
2004-08-31,111.6127
2004-09-01,111.6375
2004-09-02,111.6731
2004-09-03,111.709
2004-09-07,111.7541
2004-09-08,111.7934
2004-09-09,111.8369
2004-09-10,111.8812
2004-09-13,111.9204
2004-09-14,111.9587
2004-09-15,111.9909
2004-09-16,112.0243
2004-09-17,112.0521
2004-09-20,112.0778
2004-09-21,112.1068
2004-09-22,112.1265
2004-09-23,112.147
2004-09-24,112.1665
2004-09-27,112.1865
2004-09-28,112.2093
2004-09-29,112.2288
2004-09-30,112.2469
2004-10-01,112.2772
2004-10-04,112.3056
2004-10-05,112.3326
2004-10-06,112.3571
2004-10-07,112.3798
2004-10-08,112.3941
2004-10-11,112.4103
2004-10-12,112.4248
2004-10-13,112.434
2004-10-14,112.4314
2004-10-15,112.4318
2004-10-18,112.4338
2004-10-19,112.4314
2004-10-20,112.4218
2004-10-21,112.4152
2004-10-22,112.4005
2004-10-25,112.3829
2004-10-26,112.3787
2004-10-27,112.377
2004-10-28,112.3803
2004-10-29,112.3788
2004-11-01,112.3774
2004-11-02,112.374
2004-11-03,112.3779
2004-11-04,112.3852
2004-11-05,112.3976
2004-11-08,112.411
2004-11-09,112.416
2004-11-10,112.4275
2004-11-11,112.4499
2004-11-12,112.4765
2004-11-15,112.5027
2004-11-16,112.5223
2004-11-17,112.5463
2004-11-18,112.5757
2004-11-19,112.5969
2004-11-22,112.6146
2004-11-23,112.633
2004-11-24,112.6509
2004-11-26,112.6623
2004-11-29,112.6731
2004-11-30,112.6869
2004-12-01,112.7022
2004-12-02,112.7206
2004-12-03,112.7407
2004-12-06,112.7623
2004-12-07,112.7799
2004-12-08,112.8019
2004-12-09,112.8236
2004-12-10,112.8455
2004-12-13,112.8723
2004-12-14,112.8954
2004-12-15,112.9224
2004-12-16,112.948
2004-12-17,112.9653
2004-12-20,112.9807
2004-12-21,113.0079
2004-12-22,113.0388
2004-12-23,113.0797
2004-12-27,113.1267
2004-12-28,113.1697
2004-12-29,113.2205
2004-12-30,113.2672
2004-12-31,113.3064
2005-01-03,113.3425
2005-01-04,113.3814
2005-01-05,113.4232
2005-01-06,113.4689
2005-01-07,113.5134
2005-01-10,113.5534
2005-01-11,113.5891
2005-01-12,113.619
2005-01-13,113.6423
2005-01-14,113.668
2005-01-18,113.6964
2005-01-19,113.7143
2005-01-20,113.7255
2005-01-21,113.7349
2005-01-24,113.7445
2005-01-25,113.757
2005-01-26,113.7691
2005-01-27,113.7902
2005-01-28,113.8104
2005-01-31,113.8364
2005-02-01,113.8618
2005-02-02,113.889
2005-02-03,113.9249
2005-02-04,113.9627
2005-02-07,113.9918
2005-02-08,114.0211
2005-02-09,114.0466
2005-02-10,114.0738
2005-02-11,114.1136
2005-02-14,114.1578
2005-02-15,114.2087
2005-02-16,114.254
2005-02-17,114.2948
2005-02-18,114.3329
2005-02-22,114.3668
2005-02-23,114.4143
2005-02-24,114.4713
2005-02-25,114.5297
2005-02-28,114.5806
2005-03-01,114.6368
2005-03-02,114.6925
2005-03-03,114.7531
2005-03-04,114.8185
2005-03-07,114.8861
2005-03-08,114.9496
2005-03-09,115.0054
2005-03-10,115.0603
2005-03-11,115.103
2005-03-14,115.1475
2005-03-15,115.1838
2005-03-16,115.2151
2005-03-17,115.2484
2005-03-18,115.2754
2005-03-21,115.3055
2005-03-22,115.3251
2005-03-23,115.3366
2005-03-24,115.348
2005-03-28,115.3656
2005-03-29,115.3765
2005-03-30,115.4013
2005-03-31,115.421
2005-04-01,115.4381
2005-04-04,115.4571
2005-04-05,115.4799
2005-04-06,115.5069
2005-04-07,115.5343
2005-04-08,115.5505
2005-04-11,115.569
2005-04-12,115.5933
2005-04-13,115.6126
2005-04-14,115.6218
2005-04-15,115.6199
2005-04-18,115.6277
2005-04-19,115.6404
2005-04-20,115.6499
2005-04-21,115.6688
2005-04-22,115.6896
2005-04-25,115.7126
2005-04-26,115.7297
2005-04-27,115.7486
2005-04-28,115.762
2005-04-29,115.7868
2005-05-02,115.8152
2005-05-03,115.847
2005-05-04,115.8763
2005-05-05,115.9157
2005-05-06,115.9518
2005-05-09,115.9961
2005-05-10,116.0353
2005-05-11,116.0727
2005-05-12,116.1019
2005-05-13,116.1277
2005-05-16,116.1575
2005-05-17,116.19
2005-05-18,116.2329
2005-05-19,116.2784
2005-05-20,116.332
2005-05-23,116.3966
2005-05-24,116.4591
2005-05-25,116.5143
2005-05-26,116.5737
2005-05-27,116.6401
2005-05-31,116.7015
2005-06-01,116.7625
2005-06-02,116.8217
2005-06-03,116.8723
2005-06-06,116.924
2005-06-07,116.9722
2005-06-08,117.0208
2005-06-09,117.0715
2005-06-10,117.117
2005-06-13,117.1644
2005-06-14,117.2114
2005-06-15,117.2642
2005-06-16,117.3157
2005-06-17,117.3659
2005-06-20,117.41
2005-06-21,117.4567
2005-06-22,117.5003
2005-06-23,117.5367
2005-06-24,117.5692
2005-06-27,117.5996
2005-06-28,117.6332
2005-06-29,117.6641
2005-06-30,117.696
2005-07-01,117.7279
2005-07-05,117.7646
2005-07-06,117.7997
2005-07-07,117.8346
2005-07-08,117.8835
2005-07-11,117.9384
2005-07-12,117.9924
2005-07-13,118.0508
2005-07-14,118.109
2005-07-15,118.164
2005-07-18,118.2169
2005-07-19,118.2638
2005-07-20,118.3118
2005-07-21,118.3559
2005-07-22,118.4005
2005-07-25,118.4492
2005-07-26,118.5033
2005-07-27,118.5574
2005-07-28,118.6176
2005-07-29,118.6786
2005-08-01,118.7437
2005-08-02,118.8093
2005-08-03,118.8745
2005-08-04,118.9394
2005-08-05,119.0012
2005-08-08,119.0583
2005-08-09,119.1253
2005-08-10,119.1926
2005-08-11,119.254
2005-08-12,119.3049
2005-08-15,119.3579
2005-08-16,119.403
2005-08-17,119.4464
2005-08-18,119.4896
2005-08-19,119.5271
2005-08-22,119.5567
2005-08-23,119.5815
2005-08-24,119.6017
2005-08-25,119.6252
2005-08-26,119.6442
2005-08-29,119.6633
2005-08-30,119.6746
2005-08-31,119.6939
2005-09-01,119.7169
2005-09-02,119.7354
2005-09-06,119.7602
2005-09-07,119.7926
2005-09-08,119.8202
2005-09-09,119.8524
2005-09-12,119.882
2005-09-13,119.9085
2005-09-14,119.9355
2005-09-15,119.9618
2005-09-16,119.9832
2005-09-19,120.002
2005-09-20,120.016
2005-09-21,120.0245
2005-09-22,120.0407
2005-09-23,120.0539
2005-09-26,120.0658
2005-09-27,120.0769
2005-09-28,120.0834
2005-09-29,120.0927
2005-09-30,120.1035
2005-10-03,120.1125
2005-10-04,120.1214
2005-10-05,120.1222
2005-10-06,120.1162
2005-10-07,120.1109
2005-10-10,120.1
2005-10-11,120.0896
2005-10-12,120.0712
2005-10-13,120.0515
2005-10-14,120.0392
2005-10-17,120.0304
