date,CCI
2001-04-19,226.087
2001-04-20,180.527
2001-04-23,119.5373
2001-04-24,95.1997
2001-04-25,92.0756
2001-04-26,104.271
2001-04-27,108.3019
2001-04-30,99.9537
2001-05-01,98.0772
2001-05-02,97.4271
2001-05-03,67.4416
2001-05-04,76.9973
2001-05-07,84.8658
2001-05-08,75.1854
2001-05-09,59.656
2001-05-10,73.0831
2001-05-11,36.119
2001-05-14,17.6736
2001-05-15,45.2554
2001-05-16,144.7655
2001-05-17,206.5855
2001-05-18,172.9942
2001-05-21,222.6368
2001-05-22,209.9222
2001-05-23,117.5568
2001-05-24,84.0174
2001-05-25,45.3961
2001-05-29,-0.6044
2001-05-30,-65.9107
2001-05-31,-53.8786
2001-06-01,-46.9794
2001-06-04,-23.9071
2001-06-05,33.6049
2001-06-06,11.4763
2001-06-07,3.1606
2001-06-08,-37.0037
2001-06-11,-78.368
2001-06-12,-110.1354
2001-06-13,-115.3195
2001-06-14,-194.2086
2001-06-15,-199.6476
2001-06-18,-171.6438
2001-06-19,-143.0676
2001-06-20,-120.9223
2001-06-21,-69.9098
2001-06-22,-76.1737
2001-06-25,-86.1961
2001-06-26,-94.4051
2001-06-27,-84.1751
2001-06-28,-46.7472
2001-06-29,-34.2582
2001-07-02,-9.1913
2001-07-03,1.8268
2001-07-05,-46.7008
2001-07-06,-153.3203
2001-07-09,-155.0889
2001-07-10,-180.7692
2001-07-11,-200.8412
2001-07-12,-59.593
2001-07-13,1.8658
2001-07-16,-31.3985
2001-07-17,-24.2923
2001-07-18,-37.7778
2001-07-19,22.0979
2001-07-20,-6.0979
2001-07-23,-80.6908
2001-07-24,-168.7708
2001-07-25,-110.5691
2001-07-26,-44.2205
2001-07-27,-4.5802
2001-07-30,10.0382
2001-07-31,62.3145
2001-08-01,102.8145
2001-08-02,130.3352
2001-08-03,70.2902
2001-08-06,-0.8749
2001-08-07,-6.7584
2001-08-08,-111.1328
2001-08-09,-143.595
2001-08-10,-111.0402
2001-08-13,-68.108
2001-08-14,-51.8962
2001-08-15,-92.0455
2001-08-16,-107.7958
2001-08-17,-157.2193
2001-08-20,-113.0477
2001-08-21,-140.1593
2001-08-22,-125.9651
2001-08-23,-106.4614
2001-08-24,-42.9554
2001-08-27,-24.8571
2001-08-28,-79.2099
2001-08-29,-131.5322
2001-08-30,-214.8106
2001-08-31,-170.9561
2001-09-04,-140.0207
2001-09-05,-163.3886
2001-09-06,-194.2181
2001-09-07,-209.2144
2001-09-10,-172.4914
2001-09-17,-248.6399
2001-09-18,-192.0722
2001-09-19,-192.9885
2001-09-20,-179.0329
2001-09-21,-177.5847
2001-09-24,-114.8019
2001-09-25,-92.4182
2001-09-26,-80.2522
2001-09-27,-70.1375
2001-09-28,-22.8234
2001-10-01,-37.0233
2001-10-02,-17.7478
2001-10-03,10.3301
2001-10-04,34.3898
2001-10-05,27.4336
2001-10-08,34.4593
2001-10-09,36.8793
2001-10-10,75.8818
2001-10-11,129.3061
2001-10-12,110.4277
2001-10-15,99.5089
2001-10-16,106.2094
2001-10-17,78.8301
2001-10-18,44.8676
2001-10-19,29.7641
2001-10-22,74.0382
2001-10-23,83.851
2001-10-24,63.1115
2001-10-25,80.4653
2001-10-26,127.628
2001-10-29,22.7324
2001-10-30,-98.7114
2001-10-31,-98.2017
2001-11-01,-26.465
2001-11-02,35.1307
2001-11-05,132.8285
2001-11-06,187.2486
2001-11-07,198.1901
2001-11-08,189.2583
2001-11-09,135.8468
2001-11-12,87.1433
2001-11-13,159.4982
2001-11-14,147.4288
2001-11-15,131.2153
2001-11-16,108.2946
2001-11-19,123.5944
2001-11-20,102.3577
2001-11-21,69.0166
2001-11-23,90.1295
2001-11-26,96.3424
2001-11-27,82.193
2001-11-28,34.0136
2001-11-29,38.1429
2001-11-30,34.51
2001-12-03,-16.9972
2001-12-04,44.8653
2001-12-05,192.8336
2001-12-06,191.0364
2001-12-07,116.744
2001-12-10,16.4132
2001-12-11,-33.2979
2001-12-12,-78.0577
2001-12-13,-173.9186
2001-12-14,-134.4002
2001-12-17,-62.0525
2001-12-18,5.987
2001-12-19,33.2519
2001-12-20,16.2805
2001-12-21,-1.3331
2001-12-24,2.4406
2001-12-26,54.0541
2001-12-27,76.0356
2001-12-28,93.4
2001-12-31,0.6139
2002-01-02,-0.133
2002-01-03,96.8935
2002-01-04,162.5841
2002-01-07,146.4277
2002-01-08,101.8451
2002-01-09,71.2817
2002-01-10,45.6807
2002-01-11,-1.5579
2002-01-14,-84.3965
2002-01-15,-58.4491
2002-01-16,-183.6706
2002-01-17,-132.5341
2002-01-18,-151.4983
2002-01-22,-157.3797
2002-01-23,-129.3016
2002-01-24,-75.4701
2002-01-25,-74.5587
2002-01-28,-63.9514
2002-01-29,-154.7593
2002-01-30,-144.327
2002-01-31,-71.4769
2002-02-01,-64.5494
2002-02-04,-160.301
2002-02-05,-193.4724
2002-02-06,-190.9892
2002-02-07,-169.5647
2002-02-08,-105.0387
2002-02-11,-48.8172
2002-02-12,-42.7234
2002-02-13,11.7544
2002-02-14,22.5523
2002-02-15,-18.2091
2002-02-19,-108.1967
2002-02-20,-78.4123
2002-02-21,-96.6443
2002-02-22,-84.9851
2002-02-25,15.0105
2002-02-26,39.3925
2002-02-27,67.5432
2002-02-28,59.3819
2002-03-01,135.5285
2002-03-04,228.7282
2002-03-05,205.9825
2002-03-06,197.1434
2002-03-07,170.4554
2002-03-08,158.9097
2002-03-11,133.0752
2002-03-12,105.3639
2002-03-13,77.4539
2002-03-14,65.4129
2002-03-15,71.2442
2002-03-18,70.4263
2002-03-19,77.0494
2002-03-20,31.4193
2002-03-21,8.2645
2002-03-22,3.5587
2002-03-25,-52.289
2002-03-26,-58.6483
2002-03-27,-63.1681
2002-03-28,-53.9792
2002-04-01,-102.9174
2002-04-02,-106.3127
2002-04-03,-152.6305
2002-04-04,-151.5152
2002-04-05,-130.912
2002-04-08,-140.2299
2002-04-09,-124.3338
2002-04-10,-85.0473
2002-04-11,-152.0
2002-04-12,-147.8534
2002-04-15,-134.2539
2002-04-16,-43.3498
2002-04-17,-17.1621
2002-04-18,-51.9413
2002-04-19,-15.7642
2002-04-22,-111.5134
2002-04-23,-141.7971
2002-04-24,-153.5635
2002-04-25,-179.1134
2002-04-26,-197.9718
2002-04-29,-205.7769
2002-04-30,-159.9852
2002-05-01,-111.3589
2002-05-02,-83.5052
2002-05-03,-107.2872
2002-05-06,-144.3938
2002-05-07,-148.7205
2002-05-08,-45.2787
2002-05-09,-48.2642
2002-05-10,-97.5572
2002-05-13,-65.4762
2002-05-14,32.0604
2002-05-15,47.8368
2002-05-16,60.431
2002-05-17,105.565
2002-05-20,73.8796
2002-05-21,38.6105
2002-05-22,15.8577
2002-05-23,74.0047
2002-05-24,40.5153
2002-05-28,-17.2607
2002-05-29,-62.4043
2002-05-30,-90.843
2002-05-31,-43.6959
2002-06-03,-143.0637
2002-06-04,-170.5921
2002-06-05,-133.4697
2002-06-06,-153.4559
2002-06-07,-165.1104
2002-06-10,-124.1643
2002-06-11,-132.3671
2002-06-12,-130.6009
2002-06-13,-116.7149
2002-06-14,-135.7055
2002-06-17,-57.7795
2002-06-18,-24.2467
2002-06-19,-61.057
2002-06-20,-91.8546
2002-06-21,-148.6666
2002-06-24,-149.0724
2002-06-25,-152.7496
2002-06-26,-180.8674
2002-06-27,-118.3256
2002-06-28,-80.0954
2002-07-01,-113.0712
2002-07-02,-155.566
2002-07-03,-152.3341
2002-07-05,-51.2715
2002-07-08,-47.8196
2002-07-09,-101.8103
2002-07-10,-168.6803
2002-07-11,-177.3799
2002-07-12,-148.4596
2002-07-15,-156.4562
2002-07-16,-135.2938
2002-07-17,-114.6092
2002-07-18,-146.0327
2002-07-19,-183.3208
2002-07-22,-188.4536
2002-07-23,-193.7258
2002-07-24,-144.2354
2002-07-25,-109.8456
2002-07-26,-82.529
2002-07-29,-21.1016
2002-07-30,2.2172
2002-07-31,11.2963
2002-08-01,-3.3908
2002-08-02,-37.0148
2002-08-05,-70.5787
2002-08-06,-29.4724
2002-08-07,-4.1503
2002-08-08,2.922
2002-08-09,87.8058
2002-08-12,79.372
2002-08-13,64.0838
2002-08-14,95.5685
2002-08-15,137.996
2002-08-16,118.2943
2002-08-19,139.7513
2002-08-20,127.7363
2002-08-21,132.7678
2002-08-22,150.6891
2002-08-23,105.4319
2002-08-26,88.6122
2002-08-27,75.266
2002-08-28,23.3475
2002-08-29,10.3611
2002-08-30,9.6033
2002-09-03,-81.6528
2002-09-04,-87.2455
2002-09-05,-113.4414
2002-09-06,-78.136
2002-09-09,-66.4397
2002-09-10,-33.6452
2002-09-11,-21.4415
2002-09-12,-89.6793
2002-09-13,-94.8474
2002-09-16,-81.3226
2002-09-17,-87.6416
2002-09-18,-125.7257
2002-09-19,-162.3764
2002-09-20,-176.093
2002-09-23,-189.3632
2002-09-24,-188.1771
2002-09-25,-132.2377
2002-09-26,-75.0835
2002-09-27,-103.5228
2002-09-30,-131.4285
2002-10-01,-63.8937
2002-10-02,-69.2767
2002-10-03,-79.3961
2002-10-04,-110.8296
2002-10-07,-134.1907
2002-10-08,-119.8385
2002-10-09,-148.7254
2002-10-10,-114.3472
2002-10-11,2.7014
2002-10-14,32.476
2002-10-15,170.3169
2002-10-16,126.1159
2002-10-17,169.2164
2002-10-18,145.0865
2002-10-21,152.9988
2002-10-22,128.8257
2002-10-23,111.3387
2002-10-24,94.1745
2002-10-25,89.7955
2002-10-28,87.3286
2002-10-29,52.752
2002-10-30,62.6874
2002-10-31,54.5087
2002-11-01,63.934
2002-11-04,101.2371
2002-11-05,101.0127
2002-11-06,132.2523
2002-11-07,94.5703
2002-11-08,53.4457
2002-11-11,-63.3951
2002-11-12,-31.5317
2002-11-13,-66.3796
2002-11-14,55.2997
2002-11-15,78.7592
2002-11-18,71.488
2002-11-19,27.2343
2002-11-20,96.5174
2002-11-21,192.7044
2002-11-22,166.8461
2002-11-25,136.3868
2002-11-26,68.5382
2002-11-27,130.0932
2002-11-29,134.6574
2002-12-02,129.0639
2002-12-03,50.7325
2002-12-04,25.2476
2002-12-05,2.0664
2002-12-06,-15.6741
2002-12-09,-70.6238
2002-12-10,-62.3082
2002-12-11,-53.7702
2002-12-12,-65.169
2002-12-13,-119.9444
2002-12-16,-50.3835
2002-12-17,-46.8664
2002-12-18,-109.8147
2002-12-19,-114.4691
2002-12-20,-95.1278
2002-12-23,-77.8178
2002-12-24,-93.4987
2002-12-26,-80.4856
2002-12-27,-154.6844
2002-12-30,-149.3147
2002-12-31,-143.5341
2003-01-02,14.7579
2003-01-03,80.1814
2003-01-06,179.6078
2003-01-07,179.5853
2003-01-08,89.0443
2003-01-09,125.3876
2003-01-10,128.7245
2003-01-13,124.8145
2003-01-14,112.7399
2003-01-15,79.3576
2003-01-16,54.3264
2003-01-17,6.3192
2003-01-21,-51.4013
2003-01-22,-90.9956
2003-01-23,-83.8237
2003-01-24,-132.374
2003-01-27,-162.6018
2003-01-28,-141.0361
2003-01-29,-121.4335
2003-01-30,-134.6217
2003-01-31,-110.1023
2003-02-03,-79.3014
2003-02-04,-95.8795
2003-02-05,-84.1039
2003-02-06,-96.5061
2003-02-07,-98.957
2003-02-10,-96.3008
2003-02-11,-93.2404
2003-02-12,-114.4641
2003-02-13,-130.5732
2003-02-14,-83.8034
2003-02-18,-4.668
2003-02-19,-8.5238
2003-02-20,-19.3867
2003-02-21,3.2371
2003-02-24,-33.1818
2003-02-25,-55.1149
2003-02-26,-56.3733
2003-02-27,-16.7879
2003-02-28,39.6495
2003-03-03,26.1031
2003-03-04,-86.2734
2003-03-05,-79.429
2003-03-06,-90.5949
2003-03-07,-82.5038
2003-03-10,-163.2752
2003-03-11,-187.2876
2003-03-12,-181.5659
2003-03-13,-20.4855
2003-03-14,38.0723
2003-03-17,126.3633
2003-03-18,190.2952
2003-03-19,196.7642
2003-03-20,172.6692
2003-03-21,195.7829
2003-03-24,97.0759
2003-03-25,95.6717
2003-03-26,79.8646
2003-03-27,62.7943
2003-03-28,51.9737
2003-03-31,6.8165
2003-04-01,19.4673
2003-04-02,84.2629
2003-04-03,78.1086
2003-04-04,73.4649
2003-04-07,96.2298
2003-04-08,66.7962
2003-04-09,37.4336
2003-04-10,-16.909
2003-04-11,18.4489
2003-04-14,77.5249
2003-04-15,151.3461
2003-04-16,91.3877
2003-04-17,106.6599
2003-04-21,136.3927
2003-04-22,177.5266
2003-04-23,220.4502
2003-04-24,160.792
2003-04-25,100.4307
2003-04-28,126.2473
2003-04-29,137.3823
2003-04-30,119.766
2003-05-01,94.8064
2003-05-02,121.8194
2003-05-05,121.4386
2003-05-06,130.3384
2003-05-07,110.1452
2003-05-08,72.5351
2003-05-09,94.694
2003-05-12,134.1472
2003-05-13,137.7841
2003-05-14,117.2743
2003-05-15,121.3819
2003-05-16,111.2138
2003-05-19,23.4511
2003-05-20,-37.1909
2003-05-21,-32.4959
2003-05-22,22.9241
2003-05-23,24.5465
2003-05-27,110.5938
2003-05-28,165.9331
2003-05-29,138.3325
2003-05-30,164.7842
2003-06-02,191.8442
2003-06-03,165.3916
2003-06-04,191.8988
2003-06-05,175.2401
2003-06-06,169.6285
2003-06-09,98.1304
2003-06-10,102.8202
2003-06-11,115.0114
2003-06-12,116.5461
2003-06-13,88.0559
2003-06-16,111.4071
2003-06-17,118.7786
2003-06-18,107.6383
2003-06-19,72.7691
2003-06-20,44.0984
2003-06-23,-6.221
2003-06-24,-22.2201
2003-06-25,-50.4547
2003-06-26,-58.3244
2003-06-27,-73.8262
2003-06-30,-90.6655
2003-07-01,-93.109
2003-07-02,-1.4207
2003-07-03,-36.3111
2003-07-07,65.2898
2003-07-08,84.6915
2003-07-09,65.4327
2003-07-10,-16.7205
2003-07-11,28.3212
2003-07-14,72.7763
2003-07-15,62.7197
2003-07-16,31.7069
2003-07-17,-39.0079
2003-07-18,-5.3328
2003-07-21,-54.7374
2003-07-22,-33.7743
2003-07-23,-23.8078
2003-07-24,-22.3513
2003-07-25,10.0167
2003-07-28,58.1632
2003-07-29,-12.4628
2003-07-30,-36.6832
2003-07-31,12.8625
2003-08-01,-93.6734
2003-08-04,-139.8516
2003-08-05,-215.0648
2003-08-06,-188.6384
2003-08-07,-125.9088
2003-08-08,-69.3208
2003-08-11,-36.0162
2003-08-12,36.996
2003-08-13,38.6869
2003-08-14,39.3942
2003-08-15,72.9754
2003-08-18,135.1347
2003-08-19,146.6264
2003-08-20,121.9925
2003-08-21,136.3952
2003-08-22,92.5444
2003-08-25,61.8661
2003-08-26,42.0338
2003-08-27,55.3366
2003-08-28,81.9355
2003-08-29,112.6991
2003-09-02,163.6835
2003-09-03,206.2175
2003-09-04,184.0416
2003-09-05,148.3589
2003-09-08,152.7416
2003-09-09,110.0709
2003-09-10,52.5156
2003-09-11,54.3519
2003-09-12,40.3921
2003-09-15,38.9082
2003-09-16,83.4357
2003-09-17,91.1094
2003-09-18,124.8517
2003-09-19,101.6962
2003-09-22,15.3378
2003-09-23,31.7562
2003-09-24,-58.1487
2003-09-25,-150.1307
2003-09-26,-198.5265
2003-09-29,-155.9703
2003-09-30,-168.5493
2003-10-01,-57.432
2003-10-02,-3.3493
2003-10-03,91.0322
2003-10-06,96.3775
2003-10-07,99.2017
2003-10-08,93.8442
2003-10-09,110.1825
2003-10-10,94.0312
2003-10-13,110.5027
2003-10-14,105.4616
2003-10-15,102.6258
2003-10-16,100.7379
2003-10-17,68.7882
2003-10-20,64.8758
2003-10-21,65.3697
2003-10-22,12.626
2003-10-23,-5.4122
2003-10-24,-31.285
2003-10-27,-6.9612
2003-10-28,55.8683
2003-10-29,63.5175
2003-10-30,116.368
2003-10-31,110.2214
2003-11-03,167.738
2003-11-04,130.7456
2003-11-05,89.3986
2003-11-06,119.484
2003-11-07,105.5238
2003-11-10,40.208
2003-11-11,15.635
2003-11-12,92.6991
2003-11-13,104.0369
2003-11-14,69.356
2003-11-17,-32.4736
2003-11-18,-59.9174
2003-11-19,-48.8055
2003-11-20,-83.7279
2003-11-21,-115.605
2003-11-24,8.1701
2003-11-25,72.6745
2003-11-26,79.3153
2003-11-28,108.3304
2003-12-01,177.9512
2003-12-02,161.1218
2003-12-03,144.3484
2003-12-04,125.7039
2003-12-05,91.2789
2003-12-08,95.8222
2003-12-09,72.8032
2003-12-10,33.7904
2003-12-11,92.6189
2003-12-12,88.6214
2003-12-15,103.5722
2003-12-16,94.46
2003-12-17,101.0419
2003-12-18,158.6016
2003-12-19,135.4232
2003-12-22,165.4908
2003-12-23,166.1511
2003-12-24,138.9773
2003-12-26,132.5307
2003-12-29,169.5008
2003-12-30,159.6485
2003-12-31,141.4754
2004-01-02,131.4557
2004-01-05,150.3649
2004-01-06,144.2676
2004-01-07,135.5667
2004-01-08,139.6538
2004-01-09,106.4472
2004-01-12,104.1532
2004-01-13,79.0923
2004-01-14,103.1156
2004-01-15,103.8321
2004-01-16,119.3324
2004-01-20,115.731
2004-01-21,129.7926
2004-01-22,132.4414
2004-01-23,108.5256
2004-01-26,139.6755
2004-01-27,122.1332
2004-01-28,34.6639
2004-01-29,-7.968
2004-01-30,-7.1233
2004-02-02,22.4293
2004-02-03,4.9577
2004-02-04,-60.6318
2004-02-05,-61.3777
2004-02-06,27.6903
2004-02-09,63.6883
2004-02-10,76.3827
2004-02-11,143.0323
2004-02-12,149.2227
2004-02-13,92.3887
2004-02-17,143.3929
2004-02-18,107.8128
2004-02-19,74.3681
2004-02-20,23.5938
2004-02-23,3.6101
2004-02-24,-34.5719
2004-02-25,17.5981
2004-02-26,23.025
2004-02-27,41.5666
2004-03-01,104.8812
2004-03-02,92.7158
2004-03-03,49.2238
2004-03-04,79.8893
2004-03-05,109.9266
2004-03-08,20.0128
2004-03-09,-94.577
2004-03-10,-226.6019
2004-03-11,-285.2354
2004-03-12,-198.0466
2004-03-15,-201.9884
2004-03-16,-158.0948
2004-03-17,-79.1456
2004-03-18,-71.6177
2004-03-19,-112.4585
2004-03-22,-159.9431
2004-03-23,-137.3337
2004-03-24,-127.9836
2004-03-25,-79.7467
2004-03-26,-57.6234
2004-03-29,-15.4958
2004-03-30,7.7611
2004-03-31,23.4476
2004-04-01,61.0461
2004-04-02,116.3023
2004-04-05,149.785
2004-04-06,140.947
2004-04-07,115.1922
2004-04-08,98.6515
2004-04-12,100.4526
2004-04-13,52.3903
2004-04-14,20.561
2004-04-15,12.5593
2004-04-16,36.6238
2004-04-19,36.4833
2004-04-20,-20.1572
2004-04-21,-41.8075
2004-04-22,27.1626
2004-04-23,54.2924
2004-04-26,48.3074
2004-04-27,61.8224
2004-04-28,-77.1324
2004-04-29,-165.6444
2004-04-30,-190.1353
2004-05-03,-126.4719
2004-05-04,-85.4057
2004-05-05,-55.4525
2004-05-06,-110.1914
2004-05-07,-170.1935
2004-05-10,-247.0731
2004-05-11,-168.0787
2004-05-12,-143.2198
2004-05-13,-103.1612
2004-05-14,-97.0469
2004-05-17,-127.173
2004-05-18,-86.4107
2004-05-19,-68.8138
2004-05-20,-76.0021
2004-05-21,-51.5431
2004-05-24,-32.3174
2004-05-25,27.3481
2004-05-26,88.7265
2004-05-27,124.6608
2004-05-28,115.6688
2004-06-01,98.259
2004-06-02,122.9057
2004-06-03,92.634
2004-06-04,117.0971
2004-06-07,149.8323
2004-06-08,143.0511
2004-06-09,104.9469
2004-06-10,100.2036
2004-06-14,58.3271
2004-06-15,80.3954
2004-06-16,75.348
2004-06-17,60.7153
2004-06-18,52.3085
2004-06-21,35.3349
2004-06-22,24.3887
2004-06-23,92.8743
2004-06-24,106.0067
2004-06-25,61.1383
2004-06-28,18.6822
2004-06-29,14.7294
2004-06-30,77.0657
2004-07-01,-84.221
2004-07-02,-158.0325
2004-07-06,-265.8387
2004-07-07,-192.3183
2004-07-08,-208.0961
2004-07-09,-167.2839
2004-07-12,-145.3432
2004-07-13,-106.94
2004-07-14,-102.27
2004-07-15,-121.6493
2004-07-16,-116.9843
2004-07-19,-130.897
2004-07-20,-73.2835
2004-07-21,-112.4753
2004-07-22,-140.8258
2004-07-23,-162.4119
2004-07-26,-166.4705
2004-07-27,-104.95
2004-07-28,-91.0792
2004-07-29,-35.5061
2004-07-30,-19.4654
2004-08-02,59.31
2004-08-03,-21.3955
2004-08-04,-38.7945
2004-08-05,-128.1864
2004-08-06,-232.5965
2004-08-09,-190.7891
2004-08-10,-116.3302
2004-08-11,-112.7868
2004-08-12,-132.1289
2004-08-13,-121.9751
2004-08-16,-62.2556
2004-08-17,-8.1676
2004-08-18,31.2698
2004-08-19,38.7819
2004-08-20,67.016
2004-08-23,67.7103
2004-08-24,62.4443
2004-08-25,80.7445
2004-08-26,94.4661
2004-08-27,104.6523
2004-08-30,78.5514
2004-08-31,77.7553
2004-09-01,90.5573
2004-09-02,124.5345
2004-09-03,120.9876
2004-09-07,132.2197
2004-09-08,118.2254
2004-09-09,101.2923
2004-09-10,113.2979
2004-09-13,135.0099
2004-09-14,127.369
2004-09-15,84.0232
2004-09-16,84.4772
2004-09-17,75.5018
2004-09-20,39.1747
2004-09-21,63.5011
2004-09-22,-32.2517
2004-09-23,-92.0291
2004-09-24,-74.6136
2004-09-27,-120.7995
2004-09-28,-105.1584
2004-09-29,-68.8761
2004-09-30,-64.3974
2004-10-01,76.0701
2004-10-04,138.5894
2004-10-05,113.1971
2004-10-06,133.1745
2004-10-07,79.4674
2004-10-08,14.2052
2004-10-11,18.2331
2004-10-12,-11.407
2004-10-13,-42.2938
2004-10-14,-99.8443
2004-10-15,-80.2921
2004-10-18,-57.9834
2004-10-19,-68.1328
2004-10-20,-112.3344
2004-10-21,-74.6999
2004-10-22,-102.4593
2004-10-25,-130.1267
2004-10-26,-57.5905
2004-10-27,19.7326
2004-10-28,56.1802
2004-10-29,64.6479
2004-11-01,83.1742
2004-11-02,99.0321
2004-11-03,156.5645
2004-11-04,194.5747
2004-11-05,208.4338
2004-11-08,166.6667
2004-11-09,140.237
2004-11-10,122.723
2004-11-11,122.7112
2004-11-12,125.7785
2004-11-15,111.5448
2004-11-16,87.0624
2004-11-17,92.8306
2004-11-18,84.7463
2004-11-19,58.2239
2004-11-22,52.3486
