date,OBV
2001-03-29,-154099000.0
2001-03-30,-144915400.0
2001-04-02,-155474500.0
2001-04-03,-168312500.0
2001-04-04,-153425200.0
2001-04-05,-131896700.0
2001-04-06,-146834500.0
2001-04-09,-137797600.0
2001-04-10,-119920500.0
2001-04-11,-119920500.0
2001-04-12,-110687300.0
2001-04-16,-118038300.0
2001-04-17,-107110900.0
2001-04-18,-74618000.0
2001-04-19,-60807200.0
2001-04-20,-68433900.0
2001-04-23,-76885700.0
2001-04-24,-86932500.0
2001-04-25,-78683500.0
2001-04-26,-68092800.0
2001-04-27,-60043900.0
2001-04-30,-70810800.0
2001-05-01,-60232500.0
2001-05-02,-69805400.0
2001-05-03,-79731600.0
2001-05-04,-67586300.0
2001-05-07,-74771500.0
2001-05-08,-74771500.0
2001-05-09,-84278900.0
2001-05-10,-77406500.0
2001-05-11,-85145900.0
2001-05-14,-77231900.0
2001-05-15,-67449400.0
2001-05-16,-52533200.0
2001-05-17,-40704300.0
2001-05-18,-34021000.0
2001-05-21,-22488900.0
2001-05-22,-30832100.0
2001-05-23,-43163100.0
2001-05-24,-35256800.0
2001-05-25,-42681800.0
2001-05-29,-51694100.0
2001-05-30,-61735900.0
2001-05-31,-51860700.0
2001-06-01,-43012400.0
2001-06-04,-37377700.0
2001-06-05,-28261800.0
2001-06-06,-40329400.0
2001-06-07,-32970500.0
2001-06-08,-41141100.0
2001-06-11,-48153300.0
2001-06-12,-57522500.0
2001-06-13,-65152100.0
2001-06-14,-77755400.0
2001-06-15,-94576700.0
2001-06-18,-105953300.0
2001-06-19,-98221000.0
2001-06-20,-89433800.0
2001-06-21,-77174700.0
2001-06-22,-89386700.0
2001-06-25,-97793500.0
2001-06-26,-105800400.0
2001-06-27,-115905500.0
2001-06-28,-105634500.0
2001-06-29,-95810300.0
2001-07-02,-87287900.0
2001-07-03,-87287900.0
2001-07-05,-92808800.0
2001-07-06,-104475000.0
2001-07-09,-96134500.0
2001-07-10,-104766400.0
2001-07-11,-89392400.0
2001-07-12,-77387600.0
2001-07-13,-66953800.0
2001-07-16,-73869100.0
2001-07-17,-66398800.0
2001-07-18,-74109100.0
2001-07-19,-64026100.0
2001-07-20,-70731900.0
2001-07-23,-78799100.0
2001-07-24,-91070100.0
2001-07-25,-78979200.0
2001-07-26,-66049100.0
2001-07-27,-57567300.0
2001-07-30,-49019600.0
2001-07-31,-37101000.0
2001-08-01,-25159200.0
2001-08-02,-14089000.0
2001-08-03,-24906900.0
2001-08-06,-33457300.0
2001-08-07,-24592200.0
2001-08-08,-39776000.0
2001-08-09,-25657500.0
2001-08-10,-14484200.0
2001-08-13,-14484200.0
2001-08-14,-14484200.0
2001-08-15,-23004800.0
2001-08-16,-12269000.0
2001-08-17,-23873600.0
2001-08-20,-13456200.0
2001-08-21,-27937700.0
2001-08-22,-16184800.0
2001-08-23,-24935100.0
2001-08-24,-13246200.0
2001-08-27,-20674300.0
2001-08-28,-32720900.0
2001-08-29,-48902700.0
2001-08-30,-66596000.0
2001-08-31,-50610300.0
2001-09-04,-75086700.0
2001-09-05,-53609500.0
2001-09-06,-75265000.0
2001-09-07,-108398900.0
2001-09-10,-84989900.0
2001-09-17,-117383700.0
2001-09-18,-139412900.0
2001-09-19,-182185000.0
2001-09-20,-218397800.0
2001-09-21,-268181300.0
2001-09-24,-242631400.0
2001-09-25,-217165200.0
2001-09-26,-235752900.0
2001-09-27,-215216100.0
2001-09-28,-193428400.0
2001-10-01,-213886200.0
2001-10-02,-194202600.0
2001-10-03,-162132400.0
2001-10-04,-162132400.0
2001-10-05,-191962600.0
2001-10-08,-204933800.0
2001-10-09,-220910100.0
2001-10-10,-200917700.0
2001-10-11,-177906100.0
2001-10-12,-209269600.0
2001-10-15,-226144600.0
2001-10-16,-210258700.0
2001-10-17,-238860400.0
2001-10-18,-255381500.0
2001-10-19,-255381500.0
2001-10-22,-237810300.0
2001-10-23,-259874800.0
2001-10-24,-275940200.0
2001-10-25,-248436200.0
2001-10-26,-267059900.0
2001-10-29,-285803800.0
2001-10-30,-312001700.0
2001-10-31,-340133700.0
2001-11-01,-310326400.0
2001-11-02,-292748500.0
2001-11-05,-276647600.0
2001-11-06,-253399500.0
2001-11-07,-273117300.0
2001-11-08,-250368100.0
2001-11-09,-234470600.0
2001-11-12,-260567200.0
2001-11-13,-245220100.0
2001-11-14,-227624600.0
2001-11-15,-208152100.0
2001-11-16,-226288000.0
2001-11-19,-212604400.0
2001-11-20,-228827400.0
2001-11-21,-240298500.0
2001-11-23,-233581600.0
2001-11-26,-219851900.0
2001-11-27,-239118300.0
2001-11-28,-259365500.0
2001-11-29,-242097600.0
2001-11-30,-255778000.0
2001-12-03,-270998400.0
2001-12-04,-253752600.0
2001-12-05,-228548600.0
2001-12-06,-246521500.0
2001-12-07,-265429500.0
2001-12-10,-279292300.0
2001-12-11,-300125800.0
2001-12-12,-283953400.0
2001-12-13,-302991300.0
2001-12-14,-286268200.0
2001-12-17,-272320900.0
2001-12-18,-258656900.0
2001-12-19,-238509500.0
2001-12-20,-253377400.0
2001-12-21,-239334700.0
2001-12-24,-245063500.0
2001-12-26,-234755600.0
2001-12-27,-225348300.0
2001-12-28,-235942100.0
2001-12-31,-250562300.0
2002-01-02,-231910100.0
2002-01-03,-216167000.0
2002-01-04,-196026300.0
2002-01-07,-209132800.0
2002-01-08,-221820000.0
2002-01-09,-238436900.0
2002-01-10,-225613500.0
2002-01-11,-239322000.0
2002-01-14,-251626300.0
2002-01-15,-231404900.0
2002-01-16,-248482100.0
2002-01-17,-230774200.0
2002-01-18,-247802200.0
2002-01-22,-259493200.0
2002-01-23,-247054100.0
2002-01-24,-234891000.0
2002-01-25,-234891000.0
2002-01-28,-224301800.0
2002-01-29,-252037900.0
2002-01-30,-217325900.0
2002-01-31,-197478900.0
2002-02-01,-213317400.0
2002-02-04,-237564900.0
2002-02-05,-271178900.0
2002-02-06,-300849300.0
2002-02-07,-324299500.0
2002-02-08,-305021400.0
2002-02-11,-286229000.0
2002-02-12,-300171500.0
2002-02-13,-283379600.0
2002-02-14,-303837800.0
2002-02-15,-322232400.0
2002-02-19,-338220500.0
2002-02-20,-308973400.0
2002-02-21,-335266200.0
2002-02-22,-308693300.0
2002-02-25,-291233700.0
2002-02-26,-313596600.0
2002-02-27,-284998700.0
2002-02-28,-308754200.0
2002-03-01,-282567600.0
2002-03-04,-255379800.0
2002-03-05,-278113300.0
2002-03-06,-257943600.0
2002-03-07,-277275500.0
2002-03-08,-257344700.0
2002-03-11,-241722600.0
2002-03-12,-241722600.0
2002-03-13,-258899200.0
2002-03-14,-270068800.0
2002-03-15,-248846700.0
2002-03-18,-248846700.0
2002-03-19,-230933100.0
2002-03-20,-248061300.0
2002-03-21,-221172500.0
2002-03-22,-236407900.0
2002-03-25,-253915100.0
2002-03-26,-233964500.0
2002-03-27,-214943100.0
2002-03-28,-232479000.0
2002-04-01,-214765000.0
2002-04-02,-230361700.0
2002-04-03,-256024400.0
2002-04-04,-279585600.0
2002-04-05,-279585600.0
2002-04-08,-263110300.0
2002-04-09,-278233000.0
2002-04-10,-261028500.0
2002-04-11,-286502100.0
2002-04-12,-271551500.0
2002-04-15,-288955100.0
2002-04-16,-273856700.0
2002-04-17,-286785300.0
2002-04-18,-312305100.0
2002-04-19,-301702600.0
2002-04-22,-315625500.0
2002-04-23,-332592500.0
2002-04-24,-351487400.0
2002-04-25,-326041000.0
2002-04-26,-345811000.0
2002-04-29,-363530400.0
2002-04-30,-344082700.0
2002-05-01,-319509600.0
2002-05-02,-335372400.0
2002-05-03,-353552300.0
2002-05-06,-377177000.0
2002-05-07,-398768600.0
2002-05-08,-370905700.0
2002-05-09,-388958400.0
2002-05-10,-407917300.0
2002-05-13,-393273400.0
2002-05-14,-359087200.0
2002-05-15,-388579700.0
2002-05-16,-360521000.0
2002-05-17,-332698500.0
2002-05-20,-346521200.0
2002-05-21,-363352200.0
2002-05-22,-347521200.0
2002-05-23,-333667900.0
2002-05-24,-345540800.0
2002-05-28,-369767700.0
2002-05-29,-384529300.0
2002-05-30,-402740000.0
2002-05-31,-382917100.0
2002-06-03,-408891300.0
2002-06-04,-383123600.0
2002-06-05,-363437500.0
2002-06-06,-385541200.0
2002-06-07,-409551600.0
2002-06-10,-390792900.0
2002-06-11,-410031900.0
2002-06-12,-379012100.0
2002-06-13,-400024900.0
2002-06-14,-439277300.0
2002-06-17,-421636900.0
2002-06-18,-400243300.0
2002-06-19,-421778700.0
2002-06-20,-447442200.0
2002-06-21,-478630400.0
2002-06-24,-441630400.0
2002-06-25,-474951500.0
2002-06-26,-437417400.0
2002-06-27,-405764500.0
2002-06-28,-433932600.0
2002-07-01,-454069100.0
2002-07-02,-488264200.0
2002-07-03,-457706400.0
2002-07-05,-438691500.0
2002-07-08,-457800600.0
2002-07-09,-486259500.0
2002-07-10,-535684800.0
2002-07-11,-476708100.0
2002-07-12,-513415900.0
2002-07-15,-438022600.0
2002-07-16,-491212100.0
2002-07-17,-443359700.0
2002-07-18,-475326400.0
2002-07-19,-548829700.0
2002-07-22,-626714700.0
2002-07-23,-693584000.0
2002-07-24,-587471900.0
2002-07-25,-674380200.0
2002-07-26,-634176000.0
2002-07-29,-580735700.0
2002-07-30,-533456000.0
2002-07-31,-488934600.0
2002-08-01,-553705900.0
2002-08-02,-605471000.0
2002-08-05,-650192900.0
2002-08-06,-586853800.0
2002-08-07,-544129200.0
2002-08-08,-495894700.0
2002-08-09,-454018900.0
2002-08-12,-479835600.0
2002-08-13,-529268600.0
2002-08-14,-471958300.0
2002-08-15,-426460200.0
2002-08-16,-462973700.0
2002-08-19,-429419800.0
2002-08-20,-459796500.0
2002-08-21,-420210600.0
2002-08-22,-381883100.0
2002-08-23,-415597000.0
2002-08-26,-381955700.0
2002-08-27,-417221900.0
2002-08-28,-456120200.0
2002-08-29,-413308400.0
2002-08-30,-443667800.0
2002-09-03,-512489300.0
2002-09-04,-461473200.0
2002-09-05,-528289800.0
2002-09-06,-489705100.0
2002-09-09,-455815300.0
2002-09-10,-414466200.0
2002-09-11,-442011200.0
2002-09-12,-485371900.0
2002-09-13,-444327600.0
2002-09-16,-416318700.0
2002-09-17,-463249600.0
2002-09-18,-516359600.0
2002-09-19,-564402900.0
2002-09-20,-610583600.0
2002-09-23,-657277200.0
2002-09-24,-723198400.0
2002-09-25,-664071500.0
2002-09-26,-610668100.0
2002-09-27,-675252700.0
2002-09-30,-748349100.0
2002-10-01,-680290500.0
2002-10-02,-736879200.0
2002-10-03,-792354100.0
2002-10-04,-860456000.0
2002-10-07,-913589500.0
2002-10-08,-834534400.0
2002-10-09,-913920200.0
2002-10-10,-837291600.0
2002-10-11,-754775500.0
2002-10-14,-714205500.0
2002-10-15,-636597200.0
2002-10-16,-698390600.0
2002-10-17,-632032000.0
2002-10-18,-584819500.0
2002-10-21,-539318100.0
2002-10-22,-580402700.0
2002-10-23,-525678000.0
2002-10-24,-580744900.0
2002-10-25,-537170700.0
2002-10-28,-576558400.0
2002-10-29,-635529900.0
2002-10-30,-594066200.0
2002-10-31,-635509500.0
2002-11-01,-583930600.0
2002-11-04,-534874500.0
2002-11-05,-497629600.0
2002-11-06,-432876100.0
2002-11-07,-483503100.0
2002-11-08,-521384700.0
2002-11-11,-554560500.0
2002-11-12,-516874100.0
2002-11-13,-453255700.0
2002-11-14,-421434900.0
2002-11-15,-382318300.0
2002-11-18,-411058300.0
2002-11-19,-443829900.0
2002-11-20,-407430200.0
2002-11-21,-352337300.0
2002-11-22,-384852300.0
2002-11-25,-350791800.0
2002-11-26,-393082200.0
2002-11-27,-355318200.0
2002-11-29,-374703900.0
2002-12-02,-326106700.0
2002-12-03,-360246400.0
2002-12-04,-424193500.0
2002-12-05,-460639000.0
2002-12-06,-410831500.0
2002-12-09,-446090900.0
2002-12-10,-412960300.0
2002-12-11,-375591700.0
2002-12-12,-409855100.0
2002-12-13,-446710600.0
2002-12-16,-409994300.0
2002-12-17,-442078200.0
2002-12-18,-477630000.0
2002-12-19,-516875900.0
2002-12-20,-485740800.0
2002-12-23,-463549000.0
2002-12-24,-474486000.0
2002-12-26,-457009000.0
2002-12-27,-479208300.0
2002-12-30,-449313600.0
2002-12-31,-415278600.0
2003-01-02,-371208600.0
2003-01-03,-338994300.0
2003-01-06,-298045900.0
2003-01-07,-336652900.0
2003-01-08,-375186800.0
2003-01-09,-340447000.0
2003-01-10,-302738600.0
2003-01-13,-334347500.0
2003-01-14,-303422800.0
2003-01-15,-336806100.0
2003-01-16,-379568300.0
2003-01-17,-415175500.0
2003-01-21,-451942900.0
2003-01-22,-494043500.0
2003-01-23,-438249000.0
2003-01-24,-505874900.0
2003-01-27,-563373600.0
2003-01-28,-516444500.0
2003-01-29,-462732300.0
2003-01-30,-512315100.0
2003-01-31,-457055400.0
2003-02-03,-417410000.0
2003-02-04,-460350700.0
2003-02-05,-515470200.0
2003-02-06,-568930200.0
2003-02-07,-612033700.0
2003-02-10,-566816100.0
2003-02-11,-613402600.0
2003-02-12,-648935400.0
2003-02-13,-591308300.0
2003-02-14,-531820800.0
2003-02-18,-492418600.0
2003-02-19,-523777000.0
2003-02-20,-553032100.0
2003-02-21,-492086600.0
2003-02-24,-522686700.0
2003-02-25,-466450100.0
2003-02-26,-504347800.0
2003-02-27,-454422900.0
2003-02-28,-410654500.0
2003-03-03,-453356500.0
2003-03-04,-484689000.0
2003-03-05,-442172900.0
2003-03-06,-483060600.0
2003-03-07,-419532300.0
2003-03-10,-460490800.0
2003-03-11,-508497400.0
2003-03-12,-446144600.0
2003-03-13,-374256000.0
2003-03-14,-310487400.0
2003-03-17,-222171600.0
2003-03-18,-171079800.0
2003-03-19,-121411700.0
2003-03-20,-53932600.0
2003-03-21,17333400.0
2003-03-24,-48100600.0
2003-03-25,13077500.0
2003-03-26,-32694900.0
2003-03-27,20599600.0
2003-03-28,-11983900.0
2003-03-31,-72478300.0
2003-04-01,-18563500.0
2003-04-02,31944300.0
2003-04-03,-17084200.0
2003-04-04,19178300.0
2003-04-07,-50654800.0
2003-04-08,-10900900.0
2003-04-09,-66594800.0
2003-04-10,-24439000.0
2003-04-11,-72177800.0
2003-04-14,-35209900.0
2003-04-15,14779500.0
2003-04-16,-37040900.0
2003-04-17,446700.0
2003-04-21,32532500.0
2003-04-22,92402500.0
2003-04-23,136656600.0
2003-04-24,86618200.0
2003-04-25,42691500.0
2003-04-28,89163400.0
2003-04-29,89163400.0
2003-04-30,138082800.0
2003-05-01,87663800.0
2003-05-02,137903700.0
2003-05-05,102447500.0
2003-05-06,147034800.0
2003-05-07,105591800.0
2003-05-08,64816900.0
2003-05-09,98470600.0
2003-05-12,134159100.0
2003-05-13,94860100.0
2003-05-14,62623200.0
2003-05-15,106563100.0
2003-05-16,67648600.0
2003-05-19,24406300.0
2003-05-20,-31051300.0
2003-05-21,18808300.0
2003-05-22,57272200.0
2003-05-23,57272200.0
2003-05-27,101011700.0
2003-05-28,138763800.0
2003-05-29,87781700.0
2003-05-30,140323300.0
2003-06-02,191035000.0
2003-06-03,230590300.0
2003-06-04,280033900.0
2003-06-05,326466000.0
2003-06-06,266064900.0
2003-06-09,227664800.0
2003-06-10,257785000.0
2003-06-11,295426900.0
2003-06-12,331918300.0
2003-06-13,283277500.0
2003-06-16,319699600.0
2003-06-17,319699600.0
2003-06-18,284147400.0
2003-06-19,240576700.0
2003-06-20,199021800.0
2003-06-23,164677200.0
2003-06-24,200915100.0
2003-06-25,153050600.0
2003-06-26,186602600.0
2003-06-27,132386600.0
2003-06-30,98521300.0
2003-07-01,149939700.0
2003-07-02,184619400.0
2003-07-03,153751000.0
2003-07-07,185183300.0
2003-07-08,218343000.0
2003-07-09,181711000.0
2003-07-10,131860500.0
2003-07-11,171939600.0
2003-07-14,214096500.0
2003-07-15,150463800.0
2003-07-16,110246200.0
2003-07-17,61317600.0
2003-07-18,97023400.0
2003-07-21,61880700.0
2003-07-22,111891300.0
2003-07-23,149193400.0
2003-07-24,108017300.0
2003-07-25,151346900.0
2003-07-28,116929900.0
2003-07-29,63358300.0
2003-07-30,34929600.0
2003-07-31,94052900.0
2003-08-01,44726000.0
2003-08-04,44726000.0
2003-08-05,-17023600.0
2003-08-06,34160000.0
2003-08-07,77709000.0
2003-08-08,105068700.0
2003-08-11,139707200.0
2003-08-12,183073800.0
2003-08-13,146915500.0
2003-08-14,183174900.0
2003-08-15,195742500.0
2003-08-18,218694300.0
2003-08-19,256155000.0
2003-08-20,232948800.0
2003-08-21,279502200.0
2003-08-22,227455500.0
2003-08-25,250951100.0
2003-08-26,296035600.0
2003-08-27,315023500.0
2003-08-28,342450900.0
2003-08-29,371172800.0
2003-09-02,422037100.0
2003-09-03,466964300.0
2003-09-04,495369200.0
2003-09-05,463712700.0
2003-09-08,496379000.0
2003-09-09,461294900.0
2003-09-10,415341300.0
2003-09-11,454142900.0
2003-09-12,496586100.0
2003-09-15,475264200.0
2003-09-16,513220500.0
2003-09-17,481147500.0
2003-09-18,511442800.0
2003-09-19,477056900.0
2003-09-22,440352600.0
2003-09-23,472866700.0
2003-09-24,431146000.0
2003-09-25,377957900.0
2003-09-26,335041600.0
2003-09-29,371834700.0
2003-09-30,301057400.0
2003-10-01,366863800.0
2003-10-02,411503400.0
2003-10-03,460325600.0
2003-10-06,480572100.0
2003-10-07,523208700.0
2003-10-08,492263900.0
2003-10-09,532364800.0
2003-10-10,555051000.0
2003-10-13,578881100.0
2003-10-14,617387100.0
2003-10-15,577493200.0
2003-10-16,610287200.0
2003-10-17,577485000.0
2003-10-20,605276200.0
2003-10-21,578508200.0
2003-10-22,544377000.0
2003-10-23,497945900.0
2003-10-24,549684700.0
2003-10-27,582196100.0
2003-10-28,617232300.0
2003-10-29,648202700.0
2003-10-30,687356000.0
2003-10-31,661590700.0
2003-11-03,699196400.0
2003-11-04,667761000.0
2003-11-05,701422200.0
2003-11-06,729836200.0
2003-11-07,698098600.0
2003-11-10,672560100.0
2003-11-11,645750700.0
2003-11-12,673814900.0
2003-11-13,703539700.0
2003-11-14,654376500.0
2003-11-17,609935800.0
2003-11-18,568766600.0
2003-11-19,598615200.0
2003-11-20,544978800.0
2003-11-21,575006600.0
2003-11-24,603981600.0
2003-11-25,641564900.0
2003-11-26,674643700.0
2003-11-28,685151500.0
2003-12-01,723862500.0
2003-12-02,688491100.0
2003-12-03,649382300.0
2003-12-04,685479900.0
2003-12-05,656632800.0
2003-12-08,689132000.0
2003-12-09,645507300.0
2003-12-10,608575900.0
2003-12-11,654052200.0
2003-12-12,688197500.0
2003-12-15,649509300.0
2003-12-16,682415200.0
2003-12-17,705621300.0
2003-12-18,735413400.0
2003-12-19,693946700.0
2003-12-22,721585900.0
2003-12-23,746342500.0
2003-12-24,738286700.0
2003-12-26,746595100.0
2003-12-29,769143600.0
2003-12-30,788728000.0
2003-12-31,820233600.0
2004-01-02,782148800.0
2004-01-05,810119600.0
2004-01-06,830626000.0
2004-01-07,860808100.0
2004-01-08,897860300.0
2004-01-09,843767200.0
2004-01-12,877335600.0
2004-01-13,823042400.0
2004-01-14,853189000.0
2004-01-15,891623500.0
2004-01-16,923549600.0
2004-01-20,893669000.0
2004-01-21,924414000.0
2004-01-22,894498900.0
2004-01-23,844530200.0
2004-01-26,875004900.0
2004-01-27,839631700.0
2004-01-28,786742000.0
2004-01-29,846862400.0
2004-01-30,846862400.0
2004-02-02,885714300.0
2004-02-03,860555200.0
2004-02-04,820924300.0
2004-02-05,856922400.0
2004-02-06,894161600.0
2004-02-09,919022000.0
2004-02-10,946955300.0
2004-02-11,989936000.0
2004-02-12,962105500.0
2004-02-13,917363600.0
2004-02-17,941354000.0
2004-02-18,912693000.0
2004-02-19,861508800.0
2004-02-20,814779700.0
2004-02-23,778413700.0
2004-02-24,734452900.0
2004-02-25,765687300.0
2004-02-26,795373100.0
2004-02-27,834648500.0
2004-03-01,867844700.0
2004-03-02,829236800.0
2004-03-03,860592400.0
2004-03-04,881667600.0
2004-03-05,937590800.0
2004-03-08,898301100.0
2004-03-09,858550400.0
2004-03-10,790743700.0
2004-03-11,701293300.0
2004-03-12,755320400.0
2004-03-15,697618100.0
2004-03-16,757450700.0
2004-03-17,799340600.0
2004-03-18,859369600.0
2004-03-19,810723900.0
2004-03-22,747962200.0
2004-03-23,693842800.0
2004-03-24,745438700.0
2004-03-25,795434400.0
2004-03-26,832848100.0
2004-03-29,876966400.0
2004-03-30,916028600.0
2004-03-31,964629200.0
2004-04-01,1009769100.0
2004-04-02,1060767300.0
2004-04-05,1091048200.0
2004-04-06,1062559600.0
2004-04-07,1016658800.0
2004-04-08,969720100.0
2004-04-12,992821500.0
2004-04-13,936585500.0
2004-04-14,998926300.0
2004-04-15,937291600.0
2004-04-16,984351100.0
2004-04-19,984351100.0
2004-04-20,930994900.0
2004-04-21,981297500.0
2004-04-22,1043442500.0
2004-04-23,1072865000.0
2004-04-26,1037297600.0
2004-04-27,1080788400.0
2004-04-28,1030606900.0
2004-04-29,960896600.0
2004-04-30,912210900.0
2004-05-03,945975500.0
2004-05-04,894777900.0
2004-05-05,929208900.0
2004-05-06,874197700.0
2004-05-07,813238600.0
2004-05-10,737875700.0
2004-05-11,786226000.0
2004-05-12,877124600.0
2004-05-13,819614300.0
2004-05-14,873747600.0
2004-05-17,818666100.0
2004-05-18,848872600.0
2004-05-19,793851000.0
2004-05-20,831978000.0
2004-05-21,879469000.0
2004-05-24,920446200.0
2004-05-25,972165100.0
