date,SMA
2003-01-07,90.8328
2003-01-08,90.8566
2003-01-09,90.9206
2003-01-10,91.0104
2003-01-13,91.0824
2003-01-14,91.1786
2003-01-15,91.2212
2003-01-16,91.239
2003-01-17,91.2152
2003-01-21,91.1394
2003-01-22,91.0876
2003-01-23,91.0688
2003-01-24,91.0312
2003-01-27,90.956
2003-01-28,90.8916
2003-01-29,90.8066
2003-01-30,90.6672
2003-01-31,90.5788
2003-02-03,90.4962
2003-02-04,90.3564
2003-02-05,90.1716
2003-02-06,89.9922
2003-02-07,89.791
2003-02-10,89.6372
2003-02-11,89.4202
2003-02-12,89.1826
2003-02-13,88.947
2003-02-14,88.7726
2003-02-18,88.6362
2003-02-19,88.5112
2003-02-20,88.3572
2003-02-21,88.2708
2003-02-24,88.1328
2003-02-25,88.0066
2003-02-26,87.856
2003-02-27,87.756
2003-02-28,87.621
2003-03-03,87.4858
2003-03-04,87.3448
2003-03-05,87.2306
2003-03-06,87.0858
2003-03-07,86.9518
2003-03-10,86.791
2003-03-11,86.6136
2003-03-12,86.4872
2003-03-13,86.4022
2003-03-14,86.3202
2003-03-17,86.2344
2003-03-18,86.1532
2003-03-19,86.0532
2003-03-20,85.9616
2003-03-21,85.9272
2003-03-24,85.8048
2003-03-25,85.694
2003-03-26,85.575
2003-03-27,85.4514
2003-03-28,85.3376
2003-03-31,85.192
2003-04-01,85.0996
2003-04-02,85.077
2003-04-03,85.0676
2003-04-04,85.0578
2003-04-07,85.0912
2003-04-08,85.151
2003-04-09,85.175
2003-04-10,85.1956
2003-04-11,85.25
2003-04-14,85.3078
2003-04-15,85.3788
2003-04-16,85.4362
2003-04-17,85.5304
2003-04-21,85.6344
2003-04-22,85.7928
2003-04-23,85.9562
2003-04-24,86.1148
2003-04-25,86.2774
2003-04-28,86.4662
2003-04-29,86.619
2003-04-30,86.7446
2003-05-01,86.879
2003-05-02,87.0566
2003-05-05,87.2136
2003-05-06,87.4158
2003-05-07,87.5942
2003-05-08,87.7784
2003-05-09,87.9662
2003-05-12,88.1658
2003-05-13,88.3782
2003-05-14,88.6134
2003-05-15,88.8466
2003-05-16,89.089
2003-05-19,89.2756
2003-05-20,89.4984
2003-05-21,89.741
2003-05-22,89.9912
2003-05-23,90.1854
2003-05-27,90.4108
2003-05-28,90.5886
2003-05-29,90.7512
2003-05-30,90.931
2003-06-02,91.115
2003-06-03,91.2766
2003-06-04,91.526
2003-06-05,91.7686
2003-06-06,92.0122
2003-06-09,92.2342
2003-06-10,92.485
2003-06-11,92.7962
2003-06-12,93.0876
2003-06-13,93.3164
2003-06-16,93.5956
2003-06-17,93.8644
2003-06-18,94.1348
2003-06-19,94.3714
2003-06-20,94.6196
2003-06-23,94.8378
2003-06-24,95.0652
2003-06-25,95.2368
2003-06-26,95.4172
2003-06-27,95.6054
2003-06-30,95.7668
2003-07-01,95.9444
2003-07-02,96.113
2003-07-03,96.2442
2003-07-07,96.431
2003-07-08,96.6494
2003-07-09,96.8252
2003-07-10,96.9754
2003-07-11,97.142
2003-07-14,97.3186
2003-07-15,97.4646
2003-07-16,97.6024
2003-07-17,97.6942
2003-07-18,97.8166
2003-07-21,97.9332
2003-07-22,98.042
2003-07-23,98.1292
2003-07-24,98.2048
2003-07-25,98.3192
2003-07-28,98.4142
2003-07-29,98.5048
2003-07-30,98.635
2003-07-31,98.7736
2003-08-01,98.8908
2003-08-04,98.9896
2003-08-05,99.0466
2003-08-06,99.0782
2003-08-07,99.1248
2003-08-08,99.182
2003-08-11,99.216
2003-08-12,99.26
2003-08-13,99.2858
2003-08-14,99.2888
2003-08-15,99.2882
2003-08-18,99.3126
2003-08-19,99.3648
2003-08-20,99.3888
2003-08-21,99.3982
2003-08-22,99.3814
2003-08-25,99.3888
2003-08-26,99.3578
2003-08-27,99.3274
2003-08-28,99.3112
2003-08-29,99.3396
2003-09-02,99.4068
2003-09-03,99.5056
2003-09-04,99.6034
2003-09-05,99.7094
2003-09-08,99.807
2003-09-09,99.9138
2003-09-10,100.0004
2003-09-11,100.075
2003-09-12,100.1286
2003-09-15,100.1956
2003-09-16,100.2532
2003-09-17,100.2978
2003-09-18,100.3782
2003-09-19,100.4656
2003-09-22,100.5118
2003-09-23,100.556
2003-09-24,100.568
2003-09-25,100.5752
2003-09-26,100.6042
2003-09-29,100.6326
2003-09-30,100.666
2003-10-01,100.7242
2003-10-02,100.7884
2003-10-03,100.8864
2003-10-06,100.959
2003-10-07,101.047
2003-10-08,101.139
2003-10-09,101.2414
2003-10-10,101.345
2003-10-13,101.4728
2003-10-14,101.608
2003-10-15,101.7794
2003-10-16,101.948
2003-10-17,102.0732
2003-10-20,102.2084
2003-10-21,102.3326
2003-10-22,102.4124
2003-10-23,102.4986
2003-10-24,102.584
2003-10-27,102.6642
2003-10-28,102.7554
2003-10-29,102.8418
2003-10-30,102.9408
2003-10-31,103.0314
2003-11-03,103.1558
2003-11-04,103.2724
2003-11-05,103.387
2003-11-06,103.5122
2003-11-07,103.6092
2003-11-10,103.684
2003-11-11,103.731
2003-11-12,103.7904
2003-11-13,103.8494
2003-11-14,103.902
2003-11-17,103.927
2003-11-18,103.9438
2003-11-19,103.999
2003-11-20,104.0294
2003-11-21,104.0646
2003-11-24,104.1346
2003-11-25,104.1828
2003-11-26,104.2426
2003-11-28,104.2796
2003-12-01,104.3582
2003-12-02,104.4538
2003-12-03,104.5382
2003-12-04,104.668
2003-12-05,104.7994
2003-12-08,104.9518
2003-12-09,105.068
2003-12-10,105.2036
2003-12-11,105.3206
2003-12-12,105.4344
2003-12-15,105.5186
2003-12-16,105.6046
2003-12-17,105.6894
2003-12-18,105.8038
2003-12-19,105.8962
2003-12-22,105.998
2003-12-23,106.0946
2003-12-24,106.1816
2003-12-26,106.2758
2003-12-29,106.3908
2003-12-30,106.5292
2003-12-31,106.654
2004-01-02,106.7814
2004-01-05,106.9594
2004-01-06,107.1434
2004-01-07,107.3304
2004-01-08,107.5254
2004-01-09,107.6724
2004-01-12,107.8332
2004-01-13,107.9764
2004-01-14,108.1404
2004-01-15,108.2962
2004-01-16,108.4656
2004-01-20,108.6328
2004-01-21,108.8068
2004-01-22,108.9906
2004-01-23,109.1756
2004-01-26,109.39
2004-01-27,109.557
2004-01-28,109.6972
2004-01-29,109.8576
2004-01-30,110.0286
2004-02-02,110.2312
2004-02-03,110.4124
2004-02-04,110.5938
2004-02-05,110.7732
2004-02-06,110.9504
2004-02-09,111.1202
2004-02-10,111.2898
2004-02-11,111.4822
2004-02-12,111.6432
2004-02-13,111.7992
2004-02-17,111.9794
2004-02-18,112.1406
2004-02-19,112.3082
2004-02-20,112.4544
2004-02-23,112.6114
2004-02-24,112.7646
2004-02-25,112.9034
2004-02-26,113.0394
2004-02-27,113.1878
2004-03-01,113.3478
2004-03-02,113.4874
2004-03-03,113.6068
2004-03-04,113.7486
2004-03-05,113.883
2004-03-08,113.9876
2004-03-09,114.0852
2004-03-10,114.1428
2004-03-11,114.142
2004-03-12,114.17
2004-03-15,114.1684
2004-03-16,114.1796
2004-03-17,114.1916
2004-03-18,114.202
2004-03-19,114.1646
2004-03-22,114.09
2004-03-23,114.0314
2004-03-24,113.958
2004-03-25,113.9268
2004-03-26,113.8774
2004-03-29,113.8536
2004-03-30,113.8284
2004-03-31,113.8064
2004-04-01,113.78
2004-04-02,113.7768
2004-04-05,113.7936
2004-04-06,113.7742
2004-04-07,113.7732
2004-04-08,113.7932
2004-04-12,113.82
2004-04-13,113.8146
2004-04-14,113.803
2004-04-15,113.7866
2004-04-16,113.8062
2004-04-19,113.8192
2004-04-20,113.7686
2004-04-21,113.7324
2004-04-22,113.7204
2004-04-23,113.6862
2004-04-26,113.6572
2004-04-27,113.6406
2004-04-28,113.5736
2004-04-29,113.497
2004-04-30,113.4116
2004-05-03,113.357
2004-05-04,113.3064
2004-05-05,113.2742
2004-05-06,113.213
2004-05-07,113.1134
2004-05-10,112.9896
2004-05-11,112.8614
2004-05-12,112.7608
2004-05-13,112.6468
2004-05-14,112.5278
2004-05-17,112.3822
2004-05-18,112.276
2004-05-19,112.1714
2004-05-20,112.1122
2004-05-21,112.086
2004-05-24,112.0398
2004-05-25,112.0528
2004-05-26,112.0618
2004-05-27,112.0584
2004-05-28,112.0542
2004-06-01,112.0872
2004-06-02,112.1568
2004-06-03,112.2094
2004-06-04,112.278
2004-06-07,112.352
2004-06-08,112.4286
2004-06-09,112.4526
2004-06-10,112.4802
2004-06-14,112.4826
2004-06-15,112.4874
2004-06-16,112.4746
2004-06-17,112.4458
2004-06-18,112.4204
2004-06-21,112.3918
2004-06-22,112.3798
2004-06-23,112.3784
2004-06-24,112.402
2004-06-25,112.411
2004-06-28,112.4208
2004-06-29,112.4226
2004-06-30,112.4366
2004-07-01,112.457
2004-07-02,112.4612
2004-07-06,112.414
2004-07-07,112.3712
2004-07-08,112.3156
2004-07-09,112.2642
2004-07-12,112.2434
2004-07-13,112.244
2004-07-14,112.2552
2004-07-15,112.2282
2004-07-16,112.2012
2004-07-19,112.1504
2004-07-20,112.147
2004-07-21,112.1394
2004-07-22,112.1604
2004-07-23,112.1446
2004-07-26,112.1106
2004-07-27,112.1062
2004-07-28,112.1074
2004-07-29,112.1368
2004-07-30,112.1606
2004-08-02,112.1966
2004-08-03,112.2084
2004-08-04,112.2162
2004-08-05,112.1788
2004-08-06,112.0788
2004-08-09,111.974
2004-08-10,111.8842
2004-08-11,111.7902
2004-08-12,111.6756
2004-08-13,111.5568
2004-08-16,111.481
2004-08-17,111.3996
2004-08-18,111.3062
2004-08-19,111.2032
2004-08-20,111.137
2004-08-23,111.054
2004-08-24,110.9966
2004-08-25,110.9382
2004-08-26,110.8802
2004-08-27,110.8326
2004-08-30,110.7706
2004-08-31,110.7288
2004-09-01,110.6798
2004-09-02,110.6364
2004-09-03,110.591
2004-09-07,110.5714
2004-09-08,110.554
2004-09-09,110.5252
2004-09-10,110.4958
2004-09-13,110.5056
2004-09-14,110.5212
2004-09-15,110.5394
2004-09-16,110.5578
2004-09-17,110.5924
2004-09-20,110.6072
2004-09-21,110.6308
2004-09-22,110.6246
2004-09-23,110.6132
2004-09-24,110.6264
2004-09-27,110.6272
2004-09-28,110.648
2004-09-29,110.652
2004-09-30,110.6956
2004-10-01,110.771
2004-10-04,110.8686
2004-10-05,110.9716
2004-10-06,111.0686
2004-10-07,111.1356
2004-10-08,111.1744
2004-10-11,111.217
2004-10-12,111.2462
2004-10-13,111.2728
2004-10-14,111.2816
2004-10-15,111.3388
2004-10-18,111.4354
2004-10-19,111.5102
2004-10-20,111.553
2004-10-21,111.6146
2004-10-22,111.6748
2004-10-25,111.7282
2004-10-26,111.793
2004-10-27,111.8724
2004-10-28,111.9362
2004-10-29,112.006
2004-11-01,112.0666
2004-11-02,112.1336
2004-11-03,112.2262
2004-11-04,112.3352
2004-11-05,112.4588
2004-11-08,112.572
2004-11-09,112.699
2004-11-10,112.8162
2004-11-11,112.947
2004-11-12,113.0712
2004-11-15,113.2034
2004-11-16,113.3038
2004-11-17,113.4238
2004-11-18,113.549
2004-11-19,113.6362
2004-11-22,113.7272
2004-11-23,113.8172
2004-11-24,113.93
2004-11-26,114.0342
2004-11-29,114.1274
2004-11-30,114.2358
2004-12-01,114.3612
2004-12-02,114.5168
2004-12-03,114.6828
2004-12-06,114.8378
2004-12-07,114.9848
2004-12-08,115.135
2004-12-09,115.2824
2004-12-10,115.4338
2004-12-13,115.5682
2004-12-14,115.7072
2004-12-15,115.8468
2004-12-16,115.9706
2004-12-17,116.0904
2004-12-20,116.2296
2004-12-21,116.378
2004-12-22,116.541
2004-12-23,116.7256
2004-12-27,116.9232
2004-12-28,117.1216
2004-12-29,117.3152
2004-12-30,117.523
2004-12-31,117.73
2005-01-03,117.9112
2005-01-04,118.088
2005-01-05,118.251
2005-01-06,118.3924
2005-01-07,118.5036
2005-01-10,118.6192
2005-01-11,118.7188
2005-01-12,118.82
2005-01-13,118.9014
2005-01-14,118.9666
2005-01-18,119.025
2005-01-19,119.0438
2005-01-20,119.0516
2005-01-21,119.0496
2005-01-24,119.0412
2005-01-25,119.0216
2005-01-26,118.9904
2005-01-27,118.9644
2005-01-28,118.9554
2005-01-31,118.947
2005-02-01,118.9504
2005-02-02,118.9874
2005-02-03,119.01
2005-02-04,119.0514
2005-02-07,119.084
2005-02-08,119.1212
2005-02-09,119.1512
2005-02-10,119.1882
2005-02-11,119.219
2005-02-14,119.246
2005-02-15,119.2836
2005-02-16,119.3236
2005-02-17,119.3662
2005-02-18,119.3982
2005-02-22,119.386
2005-02-23,119.3884
2005-02-24,119.3858
2005-02-25,119.3986
2005-02-28,119.3936
2005-03-01,119.402
2005-03-02,119.4366
2005-03-03,119.4716
2005-03-04,119.5184
2005-03-07,119.5606
2005-03-08,119.5918
2005-03-09,119.6008
2005-03-10,119.602
2005-03-11,119.5826
2005-03-14,119.5828
2005-03-15,119.5682
2005-03-16,119.5446
2005-03-17,119.5552
2005-03-18,119.5658
2005-03-21,119.5556
2005-03-22,119.5248
2005-03-23,119.4848
2005-03-24,119.464
2005-03-28,119.4388
2005-03-29,119.417
2005-03-30,119.4158
2005-03-31,119.3856
2005-04-01,119.3698
2005-04-04,119.3724
2005-04-05,119.4006
2005-04-06,119.4416
2005-04-07,119.4888
2005-04-08,119.5042
