date,RSI
2001-04-11,45.9622
2001-04-12,49.1558
2001-04-16,47.4129
2001-04-17,49.86
2001-04-18,55.8405
2001-04-19,57.7587
2001-04-20,55.9527
2001-04-23,52.6324
2001-04-24,51.7885
2001-04-25,53.8649
2001-04-26,54.5094
2001-04-27,57.1555
2001-04-30,55.694
2001-05-01,58.4291
2001-05-02,57.9159
2001-05-03,55.1943
2001-05-04,57.9259
2001-05-07,56.0421
2001-05-08,56.0421
2001-05-09,55.1389
2001-05-10,55.5909
2001-05-11,54.0619
2001-05-14,54.392
2001-05-15,55.404
2001-05-16,60.0676
2001-05-17,60.3585
2001-05-18,61.1042
2001-05-21,63.9588
2001-05-22,63.4684
2001-05-23,58.294
2001-05-24,58.7764
2001-05-25,55.4035
2001-05-29,53.2587
2001-05-30,49.6192
2001-05-31,50.9902
2001-06-01,52.355
2001-06-04,53.5227
2001-06-05,56.3388
2001-06-06,53.8215
2001-06-07,54.7881
2001-06-08,52.0364
2001-06-11,50.0518
2001-06-12,49.6093
2001-06-13,47.1933
2001-06-14,41.746
2001-06-15,41.5657
2001-06-18,40.4616
2001-06-19,41.8173
2001-06-20,43.4439
2001-06-21,47.078
2001-06-22,45.1163
2001-06-25,42.6235
2001-06-26,42.4179
2001-06-27,42.2036
2001-06-28,44.2777
2001-06-29,45.4551
2001-07-02,49.6543
2001-07-03,49.6543
2001-07-05,43.6912
2001-07-06,38.4284
2001-07-09,40.1788
2001-07-10,37.5565
2001-07-11,37.8614
2001-07-12,45.6796
2001-07-13,48.1329
2001-07-16,44.929
2001-07-17,47.6204
2001-07-18,45.903
2001-07-19,48.5867
2001-07-20,46.809
2001-07-23,42.1426
2001-07-24,39.955
2001-07-25,43.3107
2001-07-26,46.4602
2001-07-27,47.4066
2001-07-30,47.6501
2001-07-31,48.8955
2001-08-01,50.6265
2001-08-02,51.8526
2001-08-03,50.0219
2001-08-06,46.1054
2001-08-07,47.4586
2001-08-08,42.3142
2001-08-09,43.4366
2001-08-10,44.5719
2001-08-13,44.5719
2001-08-14,44.5719
2001-08-15,41.876
2001-08-16,43.5108
2001-08-17,39.1108
2001-08-20,42.4327
2001-08-21,38.1183
2001-08-22,41.8005
2001-08-23,40.9456
2001-08-24,47.7009
2001-08-27,46.0825
2001-08-28,42.4045
2001-08-29,40.2182
2001-08-30,36.2802
2001-08-31,38.8582
2001-09-04,37.4409
2001-09-05,38.3288
2001-09-06,33.4917
2001-09-07,30.5526
2001-09-10,34.5813
2001-09-17,27.5993
2001-09-18,27.3985
2001-09-19,25.3594
2001-09-20,22.5871
2001-09-21,21.5112
2001-09-24,29.9156
2001-09-25,32.2597
2001-09-26,31.8855
2001-09-27,33.959
2001-09-28,38.5534
2001-10-01,38.4194
2001-10-02,41.2148
2001-10-03,44.8628
2001-10-04,44.8628
2001-10-05,44.5227
2001-10-08,43.3128
2001-10-09,42.4455
2001-10-10,47.5325
2001-10-11,50.9083
2001-10-12,49.914
2001-10-15,49.5069
2001-10-16,50.98
2001-10-17,46.3075
2001-10-18,45.732
2001-10-19,45.732
2001-10-22,50.5031
2001-10-23,49.2021
2001-10-24,48.544
2001-10-25,52.9597
2001-10-26,52.2517
2001-10-29,46.1856
2001-10-30,43.7059
2001-10-31,42.9588
2001-11-01,49.1361
2001-11-02,50.7979
2001-11-05,53.5911
2001-11-06,56.7308
2001-11-07,56.4942
2001-11-08,57.0599
2001-11-09,57.2549
2001-11-12,55.401
2001-11-13,60.4126
2001-11-14,60.5919
2001-11-15,60.9641
2001-11-16,59.4857
2001-11-19,62.1883
2001-11-20,59.2181
2001-11-21,56.9285
2001-11-23,60.3571
2001-11-26,60.7441
2001-11-27,59.2227
2001-11-28,53.3189
2001-11-29,56.7748
2001-11-30,54.6456
2001-12-03,52.821
2001-12-04,56.9298
2001-12-05,60.8922
2001-12-06,60.6127
2001-12-07,58.6296
2001-12-10,52.9035
2001-12-11,52.4137
2001-12-12,52.6444
2001-12-13,47.3289
2001-12-14,49.7562
2001-12-17,52.5202
2001-12-18,54.0715
2001-12-19,55.8086
2001-12-20,52.9121
2001-12-21,53.6034
2001-12-24,52.7877
2001-12-26,54.4888
2001-12-27,56.1519
2001-12-28,55.845
2001-12-31,50.8702
2002-01-02,53.9203
2002-01-03,56.9668
2002-01-04,58.7341
2002-01-07,56.3003
2002-01-08,55.3942
2002-01-09,52.715
2002-01-10,54.0156
2002-01-11,50.506
2002-01-14,48.5683
2002-01-15,51.3737
2002-01-16,45.1518
2002-01-17,47.6543
2002-01-18,46.2955
2002-01-22,44.4753
2002-01-23,46.8229
2002-01-24,47.9805
2002-01-25,47.9805
2002-01-28,48.9048
2002-01-29,39.9403
2002-01-30,44.684
2002-01-31,48.1842
2002-02-01,46.9807
2002-02-04,40.951
2002-02-05,39.6131
2002-02-06,38.6634
2002-02-07,37.3439
2002-02-08,43.4394
2002-02-11,46.8112
2002-02-12,46.143
2002-02-13,49.1965
2002-02-14,48.712
2002-02-15,45.8594
2002-02-19,41.3175
2002-02-20,46.1449
2002-02-21,41.638
2002-02-22,44.8431
2002-02-25,49.1403
2002-02-26,48.5121
2002-02-27,49.6415
2002-02-28,48.5212
2002-03-01,53.9867
2002-03-04,57.9355
2002-03-05,56.9555
2002-03-06,59.4807
2002-03-07,58.7039
2002-03-08,59.6289
2002-03-11,60.0061
2002-03-12,60.0061
2002-03-13,56.4968
2002-03-14,56.2084
2002-03-15,58.013
2002-03-18,58.013
2002-03-19,59.8464
2002-03-20,52.861
2002-03-21,53.1114
2002-03-22,52.2349
2002-03-25,48.3179
2002-03-26,50.2802
2002-03-27,51.1175
2002-03-28,50.8173
2002-04-01,51.1195
2002-04-02,48.905
2002-04-03,46.4826
2002-04-04,45.3016
2002-04-05,45.3016
2002-04-08,46.0608
2002-04-09,43.5174
2002-04-10,48.392
2002-04-11,40.4729
2002-04-12,43.2652
2002-04-15,41.2294
2002-04-16,49.3781
2002-04-17,48.8299
2002-04-18,47.4437
2002-04-19,48.6708
2002-04-22,43.5831
2002-04-23,42.3566
2002-04-24,39.7652
2002-04-25,40.1158
2002-04-26,35.5426
2002-04-29,34.5553
2002-04-30,38.171
2002-05-01,42.5169
2002-05-02,41.5705
2002-05-03,38.8404
2002-05-06,34.6486
2002-05-07,33.9147
2002-05-08,45.7151
2002-05-09,43.2158
2002-05-10,39.2959
2002-05-13,44.8179
2002-05-14,49.8811
2002-05-15,49.0571
2002-05-16,50.3521
2002-05-17,51.4351
2002-05-20,48.7488
2002-05-21,46.6132
2002-05-22,47.1011
2002-05-23,49.9875
2002-05-24,46.8482
2002-05-28,45.5575
2002-05-29,43.8615
2002-05-30,43.2262
2002-05-31,43.7974
2002-06-03,38.1422
2002-06-04,38.737
2002-06-05,41.6879
2002-06-06,37.6762
2002-06-07,37.3162
2002-06-10,38.5523
2002-06-11,35.427
2002-06-12,37.3149
2002-06-13,35.4943
2002-06-14,35.1335
2002-06-17,43.3223
2002-06-18,45.7264
2002-06-19,40.6809
2002-06-20,38.3639
2002-06-21,35.2432
2002-06-24,36.7109
2002-06-25,33.2896
2002-06-26,33.7538
2002-06-27,38.5632
2002-06-28,37.7699
2002-07-01,34.6855
2002-07-02,31.7706
2002-07-03,33.3169
2002-07-05,42.9023
2002-07-08,40.8837
2002-07-09,37.2124
2002-07-10,32.839
2002-07-11,34.5832
2002-07-12,33.3435
2002-07-15,34.5302
2002-07-16,32.3294
2002-07-17,32.7854
2002-07-18,29.3813
2002-07-19,26.354
2002-07-22,24.2201
2002-07-23,22.5011
2002-07-24,33.0978
2002-07-25,32.3941
2002-07-26,35.5974
2002-07-29,43.006
2002-07-30,44.8788
2002-07-31,45.235
2002-08-01,42.1346
2002-08-02,39.7374
2002-08-05,36.4268
2002-08-06,41.2387
2002-08-07,43.6431
2002-08-08,47.88
2002-08-09,48.3675
2002-08-12,47.447
2002-08-13,45.2163
2002-08-14,50.0822
2002-08-15,51.855
2002-08-16,51.4344
2002-08-19,54.4617
2002-08-20,52.8549
2002-08-21,54.7473
2002-08-22,56.018
2002-08-23,52.5443
2002-08-26,53.5073
2002-08-27,51.6679
2002-08-28,48.3888
2002-08-29,48.4557
2002-08-30,47.8682
2002-09-03,42.5844
2002-09-04,44.8896
2002-09-05,43.7737
2002-09-06,46.0403
2002-09-09,47.2511
2002-09-10,49.1441
2002-09-11,48.1473
2002-09-12,45.2968
2002-09-13,45.7396
2002-09-16,46.198
2002-09-17,42.6466
2002-09-18,41.2217
2002-09-19,37.8206
2002-09-20,37.3164
2002-09-23,36.312
2002-09-24,34.4047
2002-09-25,39.4625
2002-09-26,42.6133
2002-09-27,38.1052
2002-09-30,36.7855
2002-10-01,44.9943
2002-10-02,41.3024
2002-10-03,40.1684
2002-10-04,38.1846
2002-10-07,36.1086
2002-10-08,38.7129
2002-10-09,35.8936
2002-10-10,40.9397
2002-10-11,47.06
2002-10-14,47.8179
2002-10-15,53.8413
2002-10-16,50.5939
2002-10-17,52.982
2002-10-18,53.4911
2002-10-21,55.5842
2002-10-22,54.4876
2002-10-23,55.4554
2002-10-24,52.2884
2002-10-25,54.9939
2002-10-28,53.9611
2002-10-29,52.1441
2002-10-30,53.5068
2002-10-31,51.8619
2002-11-01,54.6821
2002-11-04,56.0151
2002-11-05,57.1264
2002-11-06,58.9317
2002-11-07,54.3188
2002-11-08,52.224
2002-11-11,49.6975
2002-11-12,50.9553
2002-11-13,51.1207
2002-11-14,54.1585
2002-11-15,55.3241
2002-11-18,53.3629
2002-11-19,53.1044
2002-11-20,56.7942
2002-11-21,59.6536
2002-11-22,58.0776
2002-11-25,58.1817
2002-11-26,53.9929
2002-11-27,58.5464
2002-11-29,57.8456
2002-12-02,58.1095
2002-12-03,55.0617
2002-12-04,54.0667
2002-12-05,51.6793
2002-12-06,52.9653
2002-12-09,47.3697
2002-12-10,50.0067
2002-12-11,50.1818
2002-12-12,50.1587
2002-12-13,46.9052
2002-12-16,52.1796
2002-12-17,50.356
2002-12-18,48.0366
2002-12-19,46.6578
2002-12-20,48.6691
2002-12-23,48.7427
2002-12-24,47.1775
2002-12-26,47.2586
2002-12-27,42.6449
2002-12-30,44.7085
2002-12-31,45.0506
2003-01-02,52.3892
2003-01-03,53.0401
2003-01-06,56.6288
2003-01-07,55.9854
2003-01-08,52.3387
2003-01-09,55.5671
2003-01-10,56.118
2003-01-13,56.0303
2003-01-14,56.7422
2003-01-15,53.8946
2003-01-16,52.7558
2003-01-17,48.8661
2003-01-21,45.227
2003-01-22,42.6651
2003-01-23,44.3249
2003-01-24,39.1741
2003-01-27,36.8889
2003-01-28,38.8923
2003-01-29,40.9287
2003-01-30,36.8516
2003-01-31,41.7114
2003-02-03,42.1998
2003-02-04,40.4176
2003-02-05,39.3274
2003-02-06,38.5024
2003-02-07,36.4309
2003-02-10,38.4283
2003-02-11,37.2182
2003-02-12,34.589
2003-02-13,35.4907
2003-02-14,41.5928
2003-02-18,46.0126
2003-02-19,44.9246
2003-02-20,42.9072
2003-02-21,45.4841
2003-02-24,42.2269
2003-02-25,44.2666
2003-02-26,41.4393
2003-02-27,44.7606
2003-02-28,46.39
2003-03-03,44.3962
2003-03-04,41.3047
2003-03-05,43.4693
2003-03-06,41.8449
2003-03-07,43.6498
2003-03-10,39.1608
2003-03-11,37.5355
2003-03-12,39.3248
2003-03-13,47.5286
2003-03-14,48.2389
2003-03-17,54.5903
2003-03-18,55.6918
2003-03-19,57.1297
2003-03-20,57.541
2003-03-21,60.7151
2003-03-24,52.6002
2003-03-25,54.3875
2003-03-26,53.2667
2003-03-27,53.4274
2003-03-28,52.2387
2003-03-31,47.2808
2003-04-01,50.5414
2003-04-02,55.2073
2003-04-03,54.1221
2003-04-04,55.2681
2003-04-07,54.797
2003-04-08,55.1285
2003-04-09,51.8142
2003-04-10,53.0438
2003-04-11,51.9963
2003-04-14,56.516
2003-04-15,58.4163
2003-04-16,53.8499
2003-04-17,56.8873
2003-04-21,57.0915
2003-04-22,60.7653
2003-04-23,62.4475
2003-04-24,59.8123
2003-04-25,56.3623
2003-04-28,59.7372
2003-04-29,59.7372
2003-04-30,60.0008
2003-05-01,59.9664
2003-05-02,62.9032
2003-05-05,62.2428
2003-05-06,64.1783
2003-05-07,62.1952
2003-05-08,58.7414
2003-05-09,61.7834
2003-05-12,64.2744
2003-05-13,63.629
2003-05-14,62.8475
2003-05-15,64.2347
2003-05-16,63.2405
2003-05-19,54.9583
2003-05-20,54.3174
2003-05-21,54.8713
2003-05-22,57.4982
2003-05-23,57.4982
2003-05-27,62.3308
2003-05-28,62.9844
2003-05-29,61.9369
2003-05-30,65.6204
2003-06-02,66.5122
2003-06-03,67.4023
2003-06-04,70.3287
2003-06-05,71.2722
2003-06-06,69.4228
2003-06-09,64.8367
2003-06-10,67.1017
2003-06-11,69.2882
2003-06-12,69.9098
2003-06-13,65.205
2003-06-16,69.523
2003-06-17,69.523
2003-06-18,69.1157
2003-06-19,62.4799
2003-06-20,60.2032
2003-06-23,56.3988
2003-06-24,56.6813
2003-06-25,53.0963
2003-06-26,56.787
2003-06-27,52.8571
2003-06-30,52.7559
2003-07-01,55.4479
2003-07-02,58.8485
2003-07-03,55.1667
2003-07-07,60.1595
2003-07-08,61.2037
2003-07-09,59.1371
2003-07-10,54.7661
2003-07-11,57.2109
2003-07-14,58.4434
2003-07-15,57.6585
2003-07-16,55.5524
2003-07-17,50.847
2003-07-18,53.7782
2003-07-21,49.959
2003-07-22,52.5269
2003-07-23,52.7277
2003-07-24,50.3265
2003-07-25,55.298
2003-07-28,54.0863
2003-07-29,52.5787
2003-07-30,51.7859
2003-07-31,52.5082
2003-08-01,49.5201
2003-08-04,49.5201
2003-08-05,43.07
2003-08-06,45.0873
2003-08-07,48.5807
2003-08-08,49.5089
2003-08-11,50.7456
2003-08-12,53.6523
2003-08-13,51.8279
2003-08-14,52.7237
2003-08-15,53.763
2003-08-18,56.552
2003-08-19,57.7377
2003-08-20,56.0019
2003-08-21,57.0624
2003-08-22,52.8705
2003-08-25,53.4465
2003-08-26,54.1106
2003-08-27,54.2252
2003-08-28,56.5832
2003-08-29,59.0204
2003-09-02,63.3514
2003-09-03,64.9567
2003-09-04,65.1004
2003-09-05,61.9967
2003-09-08,64.6002
2003-09-09,61.0767
2003-09-10,56.1465
2003-09-11,57.1956
2003-09-12,57.8676
2003-09-15,56.1107
2003-09-16,61.2379
2003-09-17,60.2435
2003-09-18,63.9973
2003-09-19,59.4901
2003-09-22,54.6141
2003-09-23,55.9379
2003-09-24,48.8941
2003-09-25,46.1214
2003-09-26,45.0521
2003-09-29,48.7652
2003-09-30,45.5268
2003-10-01,52.7114
2003-10-02,53.8249
2003-10-03,56.5605
2003-10-06,57.8741
2003-10-07,58.9851
2003-10-08,57.9396
2003-10-09,58.7681
2003-10-10,59.6349
2003-10-13,60.6265
2003-10-14,61.7358
2003-10-15,60.3807
2003-10-16,61.7079
2003-10-17,56.2746
2003-10-20,58.8607
2003-10-21,58.027
2003-10-22,52.308
2003-10-23,51.5384
2003-10-24,52.4302
2003-10-27,52.6297
2003-10-28,57.8738
2003-10-29,58.3556
2003-10-30,59.1289
2003-10-31,58.6082
2003-11-03,61.0965
2003-11-04,59.8344
2003-11-05,60.1359
2003-11-06,62.2253
2003-11-07,57.7319
2003-11-10,55.4382
2003-11-11,55.277
2003-11-12,60.0849
2003-11-13,60.1994
2003-11-14,55.1988
2003-11-17,52.4957
2003-11-18,47.4639
2003-11-19,51.421
2003-11-20,47.4061
2003-11-21,49.3118
2003-11-24,54.8398
2003-11-25,56.2941
2003-11-26,57.6577
2003-11-28,57.9484
2003-12-01,61.9063
2003-12-02,60.4991
2003-12-03,59.6011
2003-12-04,61.1713
2003-12-05,57.1835
2003-12-08,59.8298
2003-12-09,55.6558
2003-12-10,55.6066
2003-12-11,60.0657
2003-12-12,60.7912
2003-12-15,57.942
2003-12-16,59.9891
2003-12-17,61.1961
2003-12-18,65.1655
2003-12-19,60.7676
2003-12-22,63.1912
2003-12-23,63.4103
2003-12-24,62.7919
2003-12-26,63.0677
2003-12-29,67.67
2003-12-30,67.728
2003-12-31,68.0298
2004-01-02,67.6966
2004-01-05,71.2801
2004-01-06,71.5818
2004-01-07,72.6273
2004-01-08,73.8276
2004-01-09,67.0217
2004-01-12,69.5028
2004-01-13,65.3852
2004-01-14,68.2088
2004-01-15,69.0017
2004-01-16,70.2566
2004-01-20,70.0576
2004-01-21,72.5162
2004-01-22,70.4854
2004-01-23,68.0127
2004-01-26,72.0322
2004-01-27,64.9343
2004-01-28,58.2798
2004-01-29,58.6543
2004-01-30,58.6543
2004-02-02,60.4085
2004-02-03,59.3802
2004-02-04,54.5921
2004-02-05,55.9197
2004-02-06,60.5878
2004-02-09,60.6913
2004-02-10,61.9874
2004-02-11,65.8909
2004-02-12,63.5269
2004-02-13,60.6892
2004-02-17,64.0682
2004-02-18,61.3463
2004-02-19,59.1172
2004-02-20,57.3323
2004-02-23,55.8613
2004-02-24,54.8398
2004-02-25,56.8339
2004-02-26,57.1245
2004-02-27,57.469
2004-03-01,62.0433
2004-03-02,58.1185
2004-03-03,58.9624
2004-03-04,60.1693
2004-03-05,61.7103
2004-03-08,53.7417
2004-03-09,51.4751
2004-03-10,43.428
2004-03-11,38.598
2004-03-12,45.033
2004-03-15,40.7807
2004-03-16,43.1947
2004-03-17,47.9284
2004-03-18,48.0378
2004-03-19,41.8388
2004-03-22,38.199
2004-03-23,37.7333
2004-03-24,38.1095
2004-03-25,43.8611
2004-03-26,43.9745
2004-03-29,49.5521
2004-03-30,50.8078
2004-03-31,51.2448
2004-04-01,53.5185
2004-04-02,56.2355
2004-04-05,58.1231
2004-04-06,56.6135
2004-04-07,55.5062
2004-04-08,54.4271
2004-04-12,55.986
2004-04-13,49.5967
2004-04-14,50.2647
2004-04-15,48.6436
2004-04-16,51.9443
2004-04-19,51.9443
2004-04-20,44.9211
2004-04-21,47.8363
2004-04-22,53.3157
2004-04-23,53.6723
2004-04-26,53.0518
2004-04-27,53.4062
2004-04-28,47.7866
2004-04-29,44.4903
2004-04-30,41.8217
2004-05-03,46.4467
2004-05-04,46.1546
2004-05-05,48.8628
2004-05-06,45.6096
2004-05-07,40.2321
2004-05-10,37.3972
2004-05-11,40.9624
2004-05-12,43.5378
2004-05-13,42.2625
2004-05-14,42.4553
2004-05-17,39.823
2004-05-18,42.0365
2004-05-19,40.9413
2004-05-20,42.3963
2004-05-21,43.1961
2004-05-24,45.1372
2004-05-25,51.1701
2004-05-26,52.5265
2004-05-27,54.6678
2004-05-28,54.6266
2004-06-01,53.9847
2004-06-02,55.525
2004-06-03,51.0692
2004-06-04,54.3679
2004-06-07,59.8712
2004-06-08,60.3396
2004-06-09,55.7584
2004-06-10,57.5346
2004-06-14,53.0138
2004-06-15,55.613
2004-06-16,55.5321
2004-06-17,54.8192
2004-06-18,53.9612
2004-06-21,52.1153
2004-06-22,54.2968
2004-06-23,57.778
2004-06-24,56.1249
2004-06-25,53.6561
2004-06-28,51.9505
2004-06-29,53.813
2004-06-30,56.1359
2004-07-01,49.3289
2004-07-02,49.0924
2004-07-06,45.3192
2004-07-07,46.7551
2004-07-08,43.8188
2004-07-09,45.222
2004-07-12,45.4533
2004-07-13,45.8385
2004-07-14,44.4348
2004-07-15,41.5953
2004-07-16,41.2485
2004-07-19,39.4407
2004-07-20,46.7572
2004-07-21,39.3869
2004-07-22,40.817
2004-07-23,37.9283
2004-07-26,37.2941
2004-07-27,42.2325
2004-07-28,43.7414
2004-07-29,45.8614
2004-07-30,47.0676
2004-08-02,48.1044
2004-08-03,44.6614
2004-08-04,44.6223
2004-08-05,38.2746
2004-08-06,33.9031
2004-08-09,34.6633
2004-08-10,41.2111
2004-08-11,40.5295
2004-08-12,37.0681
2004-08-13,38.0591
2004-08-16,43.0489
2004-08-17,45.5847
2004-08-18,49.8963
2004-08-19,48.7349
2004-08-20,51.589
2004-08-23,50.5125
2004-08-24,51.0881
2004-08-25,53.9092
2004-08-26,53.9092
2004-08-27,55.244
2004-08-30,51.1457
2004-08-31,53.4379
2004-09-01,54.256
2004-09-02,58.8247
2004-09-03,56.6504
2004-09-07,59.2039
2004-09-08,57.8467
2004-09-09,57.3525
2004-09-10,59.4669
2004-09-13,60.7729
2004-09-14,61.5828
2004-09-15,56.9543
2004-09-16,58.2598
2004-09-17,58.299
2004-09-20,54.6306
2004-09-21,56.6974
2004-09-22,49.8227
2004-09-23,47.2561
2004-09-24,49.5801
2004-09-27,46.5729
2004-09-28,49.0033
2004-09-29,51.4593
2004-09-30,51.0893
2004-10-01,58.508
2004-10-04,59.1635
2004-10-05,59.3768
2004-10-06,61.8913
2004-10-07,55.9657
2004-10-08,51.7736
2004-10-11,53.5652
2004-10-12,51.6338
2004-10-13,47.5712
2004-10-14,44.2403
2004-10-15,46.9347
2004-10-18,48.7022
2004-10-19,45.1585
2004-10-20,44.3633
2004-10-21,47.5455
2004-10-22,43.0461
2004-10-25,42.6047
2004-10-26,49.6304
2004-10-27,54.3247
2004-10-28,55.434
2004-10-29,55.3508
2004-11-01,56.4185
2004-11-02,56.5596
2004-11-03,61.2773
2004-11-04,65.5954
2004-11-05,67.376
2004-11-08,66.5319
2004-11-09,65.3657
2004-11-10,65.614
2004-11-11,68.0016
2004-11-12,70.2721
2004-11-15,69.9351
2004-11-16,65.2675
2004-11-17,67.1671
2004-11-18,67.5936
2004-11-19,60.7424
2004-11-22,62.4424
2004-11-23,62.9847
2004-11-24,63.8397
2004-11-26,63.3446
2004-11-29,60.3871
2004-11-30,60.6734
2004-12-01,65.119
2004-12-02,65.426
2004-12-03,64.9446
2004-12-06,64.6941
2004-12-07,58.1427
2004-12-08,60.7439
2004-12-09,62.2472
2004-12-10,62.677
2004-12-13,66.189
2004-12-14,67.4894
2004-12-15,67.769
2004-12-16,67.2952
2004-12-17,58.8215
2004-12-20,58.9407
2004-12-21,62.4488
2004-12-22,63.484
2004-12-23,63.8099
2004-12-27,62.187
2004-12-28,64.6832
2004-12-29,65.34
2004-12-30,63.7454
2004-12-31,61.9464
2005-01-03,58.1587
2005-01-04,49.8794
2005-01-05,46.0316
2005-01-06,49.0583
2005-01-07,48.2513
2005-01-10,51.044
2005-01-11,47.1241
2005-01-12,49.0817
2005-01-13,44.8263
2005-01-14,47.9278
2005-01-18,53.3984
2005-01-19,48.0035
2005-01-20,45.2327
2005-01-21,42.6419
2005-01-24,41.8361
2005-01-25,43.45
2005-01-26,45.1491
2005-01-27,46.1229
2005-01-28,46.1229
2005-01-31,49.732
2005-02-01,53.1276
2005-02-02,54.6746
